ID,last,first
abbec101,Abbey,Charlie
adamj901,Adams,Harry
boylj102,Boyle,Jack
butld101,Butler,Dick
campd901,Campbell,Dan
carpb901,Carpenter,Bill
clarb106,Clark,Bob
cunnb103,Cunningham,Bert
dextc101,Dexter,Charlie
donar101,Donahue,Red
dwyef101,Dwyer,Frank
dylej101,Dyler,John
ehrer101,Ehret,Red
emslb101,Emslie,Bob
hartb106,Hart,Bill
heydj901,Heydler,John
hogam102,Hogan,Mortimer
hollb103,Holliday,Bug
hurst801,Hurst,Tim
kellk102,Kelly,Kick
killf101,Killen,Frank
longh101,Long,Herman
lynct901,Lynch,Tom
mcdes101,McDermott,Sandy
mcdoj105,McDonald,Jim
mcfah901,McFarlan,Horace
mcgiu901,McGinty,Tom
mcgud101,McGuire,Deacon
morre101,Morris,Ed
mullt101,Mullane,Tony
murpy101,Murphy,Yale
odayh101,O'Day,Hank
pearf102,Pears,Frank
pfeff101,Pfeffer,Fred
sherj901,Sheridan,Jack
sugdj101,Sugden,Joe
sullm101,Sullivan,Mike
tannj101,Tannehill,Jesse
warnj103,Warner,Jack
wilmw101,Wilmot,Walt
wilsz101,Wilson,Zeke
wolfc102,Wolf,Chicken
