"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"NW2193906241","NY5","NW2","WSL01","19390624","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","6","NW2","NY5","","","","","","1939"
"NW2193906242","NY5","NW2","WSL01","19390624","2","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","17","NW2","NY5","","","","","","1939"
