"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"ATN193904280","HOM","ATN","SEL01","19390428","0","","","","","","","","","","","","","","","","","","","","","","","mitct101","partr102","","exhibition","3","5","ATN","HOM","y","both","","","","1939"
"MEM193906210","ATN","MEM","SEL01","19390621","0","","","","","","","","","","","","","","","","","","","","","","","wilsl102","","","exhibition","0","4","MEM","ATN","","","","","","1939"
