"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"ASD193310060","KCM","ASD","OMA02","19331006","0","0:00PM","night","","","false","","100","1300","unknown","unknown","unknown","0","unknown","-1","","","vogiu901","daleu901","","","","","bevec101","frenl101","","exhibition","7","1","KCM","ASD","y","both","y","y","","1933"
"KCM194906052","IN9","KCM","OMA02","19490605","2","0:00PM","night","","","false","","0","8000","unknown","unknown","unknown","0","unknown","-1","","","postu901","ohlib901","","","","","lamaj102","porta103","","regular","2","3","KCM","IN9","y","both","y","y","d","1949"
"KCM194906280","BIR","KCM","OMA02","19490628","0","8:15PM","night","","","false","","0","5340","unknown","unknown","unknown","0","unknown","-1","","","stanu902","schac902","(none)","riceu902","","","barnf102","perra101","","regular","3","5","KCM","BIR","y","both","y","y","d","1949"
"KCM194907190","BLG","KCM","OMA02","19490719","0","0:00PM","night","","","false","","0","5185","unknown","unknown","unknown","0","unknown","-1","","","schac902","akrou901","","","","","barnf102","wilma101","","regular","3","5","KCM","BLG","y","both","y","y","d","1949"
"KCM194907200","BLG","KCM","OMA02","19490720","0","8:15PM","night","","","false","","152","2465","unknown","unknown","unknown","0","unknown","-1","","","schac902","ohlib901","","","","","byrdb101","duncf103","","regular","14","3","BLG","KCM","y","both","y","y","d","1949"
"KCM194908040","MEM","KCM","OMA02","19490804","0","0:00PM","night","","","false","","0","2993","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","thomf110","lamaj102","","regular","6","5","MEM","KCM","y","both","y","y","d","1949"
"KCM194908110","HOE","KCM","OMA02","19490811","0","0:00PM","night","","","false","","0","2888","unknown","unknown","unknown","0","unknown","-1","","","schac902","akrou901","","","","","mannm101","barnf102","","regular","7","4","HOE","KCM","y","both","y","y","d","1949"
"KCM194909111","IN9","KCM","OMA02","19490911","1","0:00PM","day","7","","false","","0","1700","unknown","unknown","unknown","0","unknown","-1","","","ohlib901","schac902","","","","","cohej101","lamaj102","","exhibition","9","0","IN9","KCM","y","both","y","y","d","1949"
"KCM194909112","IN9","KCM","OMA02","19490911","2","0:00PM","day","","","false","","0","1700","unknown","unknown","unknown","0","unknown","-1","","","schac902","ohlib901","","","","","richg102","galar101","","exhibition","3","7","KCM","IN9","y","both","y","y","d","1949"
"CAG194909270","BLG","CAG","OMA02","19490927","0","0:00PM","night","","","false","","0","600","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","gipsa101","ferrt102","","exhibition","3","4","CAG","BLG","y","both","y","y","d","1949"
