"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"BLG193906190","NW2","BLG","RIC05","19390619","0","","night","","","","","","","","","","","","","","","","","","","","","glovt101","","","regular","7","17","BLG","NW2","y","both","y","y","","1939"
"NW2193906210","NY5","NW2","RIC05","19390621","0","","","","","","","","","","","","","","","","","","","","","","","stann101","hillj104","","exhibition","9","8","NY5","NW2","y","both","","","","1939"
"NW2193909010","HOM","NW2","RIC05","19390901","0","","night","","","","","","2000","","","","","","","","","","","","","","","evanf101","","","exhibition","8","9","NW2","HOM","","","","","","1939"
