"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"PH5193804130","HOM","PH5","GAL01","19380413","0","","day","","","","","","","","","","","","","","","harru901","","","","","","partr102","missj102","browr103","exhibition","7","4","HOM","PH5","y","both","y","y","","1938"
"KCM194004300","IN8","KCM","GAL01","19400430","0","","night","","","","","","4250","","","","","","","","","","","","","","","wrigj105","walkg103","","exhibition","6","0","IN8","KCM","y","both","","","","1940"
