"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"CUE192705090","HIL","CUE","RIC03","19270509","0","","","","","","","135","2000","","","","","","","","","","","","","","","fabri101","cockp101","","regular","7","12","CUE","HIL","y","both","y","y","","1927"
"BLS192705152","CUE","BLS","BAL13","19270515","2","","","","","","","","","","","","","","","","","","","","","","","yokel101","rodrb101","","regular","0","8","BLS","CUE","y","both","y","y","","1927"
