"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"CAG192710010","ACY","CAG","CHI09","19271001","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","greeu901","donab901","","","","","fostw101","farrl101","","championship","2","6","CAG","ACY","y","both","y","y","y","1927"
"CAG192710020","ACY","CAG","CHI09","19271002","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","donab901","greeu901","","","","","powew101","hubbj101","","championship","1","11","CAG","ACY","y","both","y","y","y","1927"
"CAG192710030","ACY","CAG","CHI09","19271003","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","donab901","greeu901","","","","","harng101","hubbj101","","championship","0","7","CAG","ACY","y","both","y","y","y","1927"
"CAG192710040","ACY","CAG","CHI09","19271004","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","greeu901","donab901","","","","","mcdow101","farrl101","","championship","1","9","CAG","ACY","y","both","y","y","y","1927"
"ACY192710080","CAG","ACY","ACY01","19271008","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","farrl101","fostw101","","championship","2","3","ACY","CAG","y","both","y","y","y","1927"
"ACY192710100","CAG","ACY","ACY01","19271010","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mages101","mcded901","","","","","","","","championship","1","1","","","y","both","y","y","y","1927"
"ACY192710110","CAG","ACY","ACY01","19271011","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","farrl101","harng101","","championship","1","8","ACY","CAG","y","both","y","y","y","1927"
"ACY192710120","CAG","ACY","ACY01","19271012","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mages101","mcded901","","","","","hubbj101","fostw101","","championship","5","6","ACY","CAG","y","both","y","y","y","1927"
"ACY192710130","CAG","ACY","ACY01","19271013","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","fostw101","lockh101","currr101","championship","11","4","CAG","ACY","y","both","y","y","y","1927"
"ACY192710210","ALS","ACY","ACY01","19271021","0","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","quinj102","farrl101","","exhibition","3","0","ALS","ACY","y","both","y","y","","1927"
