"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR193805011","BIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","12","","value","39","31","0","3","1","0","0","0","0","","0","8","","","0","","","","","27","","40","10","2","0","0","5","","5","","","0","","","1","","2","","","27","","3","0","0","","","2","","carts102","bankf101","woodp104","whatd101","johnb111","owens102","simsl101","barnh103","burtd101","burtd101","barnh103","carts102","simsl101","woodp104","bankf101","johnb111","owens102","whatd101","","19380501","1","BIR01","CAG","l","exhibition","y","1938"
"BIR193805012","BIR","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","10","","value","32","26","1","6","0","0","0","0","0","","2","4","","","0","","","","","21","","30","4","0","0","0","6","","2","","","0","","","1","","2","","","21","","4","0","0","","","2","","carts102","bankf101","woodp104","whatd101","johnb111","owens102","simsl101","barnh103","duncs101","duncs101","barnh103","carts102","simsl101","woodp104","bankf101","johnb111","owens102","whatd101","","19380501","2","BIR01","CAG","l","exhibition","y","1938"
"JAX193805080","BIR","0","1","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","34","32","2","5","0","0","0","","0","","1","1","","3","1","","","","","24","","41","12","2","0","0","8","","4","","4","0","","","1","","0","","","24","","","1","0","","","0","","woodp104","bankf101","whatd101","willm106","lockl101","mccah102","barnh103","owens102","burtd101","burtd101","barnh103","mccah102","bankf101","woodp104","lockl101","willm106","owens102","whatd101","","19380508","0","JKV01","JAX","l","exibition","y","1938"
"JAX193805090","BIR","0","0","3","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","4","","","1","","","","","","","","","","","","","24","","","10","","","1","6","","","","","","","","","","","","","24","","3","","","","","","","","","","","","","","","","","","","","","","","","","","19380509","0","JKV01","JAX","l","exhibition","","1938"
"JAX193805100","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","","","","","","","","","","","","","31","","","","","","","9","","","","","","","","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition","","1938"
"JAX193805100","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","","8","","","","","","","","","","","","","","","","","30","","","","","","","9","","","","","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition","","1938"
"JAX193805100","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","","8","","","","","","","","","","","","","","","","","32","","","","","","","9","","","","","","","","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition","","1938"
"IN7193805292","BIR","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","3","","","0","0","","","","","","","","","","","","18","","","5","","","0","4","0","2","","","","","","","","","","","18","","3","","","","","","","","","","","","","","","","oslej101","barnh103","","","","","","","","","19380529","2","MOU01","IN7","l","regular","","1938"
"IN7193805300","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","","","","","","","24","","","","","","","5","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380530","0","MOU01","IN7","l","regular","","1938"
"MEM193806051","BIR","0","2","0","3","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","7","","value","40","40","6","9","2","0","0","4","0","","0","0","","","0","","","","","24","","41","7","1","0","0","7","","6","","","0","","","4","","1","","","24","","4","","","","","1","","whatd101","bankf101","woodp104","willm106","mccah102","owens102","cepha101","barnh103","blacc103","blacc103","barnh103","mccah102","bankf101","woodp104","cepha101","willm106","owens102","whatd101","","19380605","1","MEM02","MEM","l","regular","y","1938"
"MEM193806052","BIR","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","6","","1","","","","","","","","","","","","","","18","","","4","","","","3","","3","","","","","","","","","","","18","","3","","","","","","","","","","","","","","","","oslej101","barnh103","","","","","","","","","19380605","2","MEM02","MEM","l","regular","","1938"
"MEM193806070","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","24","","","","","","","5","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","willm106","","","","","","","","","19380607","0","MEM02","MEM","l","regular","","1938"
"MEM193806080","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","blacc103","barnh103","","","","","","","","","19380608","0","CLA01","MEM","l","regular","","1938"
"BIR193806200","BIR","0","1","0","0","0","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","value","","","8","14","","","","","","","","","","","","","","","","30","","","8","","","","7","","","","","","","","","","","","","30","","3","","","","","","","","","","","","","","","","blacc103","smitb114","","","","cepha101","","","","","19380620","0","BIR01","MEM","w","regular","","1938"
"BIR193806261","BIR","0","0","3","0","1","2","2","0","x","","","","","","","","","","","","","","","","","","","","","","value","","","8","15","1","","","","","","1","","","","","","","","","27","","","9","1","","","3","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","1","BIR01","JAX","w","regular","","1938"
"BIR193806261","BIR","0","0","3","0","1","2","2","0","x","","","","","","","","","","","","","","","","","","","","","","lower","","","8","15","1","","","","","","1","","","","","","","","","27","","","9","","","","3","","2","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","1","BIR01","JAX","w","regular","","1938"
"BIR193806262","BIR","0","5","0","0","1","3","x","","","","","","","","","","","","","","","","","","","","","","","","value","","","9","4","","","","","","","","","","","","","","","","21","","","6","","","","6","","","","","","","","","","","","","21","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","2","BIR01","JAX","w","regular","","1938"
"BIR193806262","BIR","0","5","0","0","1","3","x","","","","","","","","","","","","","","","","","","","","","","","","lower","","","9","4","","1","","","","","","4","","","","","","","","21","","","6","","","","6","","","","","","","","","","","","","21","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","2","BIR01","JAX","w","regular","","1938"
"CAG193807041","BIR","0","0","0","0","0","1","2","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","9","","","","","","","","","","","","","","","","24","","","11","","","","12","","","","","","","","","","","","","24","","1","","","","","","","","","","","","","","","","","","","","","","","","","","19380704","1","CHI09","CAG","l","regular","","1938"
"CAG193807042","BIR","0","3","1","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","6","10","","","","","","","","","","","","","","","","27","","","5","","","","2","2","","","","","","","","","","","","27","","0","","","","","","","","","","","","","","","","","","","","","","","","","","19380704","2","CHI09","CAG","w","regular","","1938"
"CAG193807042","BIR","0","3","1","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","lower","","","6","10","1","","","2","","1","","2","","","","","","","","27","","","5","","","","2","2","","","","","","","","","","","","27","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","19380704","2","CHI09","CAG","w","regular","","1938"
"KCM193807070","BIR","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","0","0","0","0","0","","","","","","","","","","","","15","","","3","","1","","3","1","","","","","","","","1","","","","15","","2","","","","","","","","","","","","","","","","burtd101","barnh103","","","","","","","","","19380707","0","OKC01","KCM","l","regular","","1938"
"BIR193807140","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","barnh103","","","","","","","","","19380714","0","LEE01","ATN","w","exhibition","","1938"
"MEM193807200","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","24","","","9","","","1","6","","","","","","","","","","","","","24","","6","","","","","","","","","","","","","","","","oslej101","","","","","","","","","","19380720","0","LRK02","MEM","l","regular","","1938"
"MEM193807200","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","","4","6","","","","","","","","","","","","","","","","24","","","9","","","1","6","","","","","","","","","","","","","24","","6","","","","","","","","","","","","","","","","oslej101","","","","","","","","","","19380720","0","LRK02","MEM","l","regular","","1938"
"IN7193807241","BIR","2","0","0","0","0","0","0","2","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","8","1","","","","","","","","","","","","","","","27","","","8","","","","2","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380724","1","IND10","IN7","w","regular","","1938"
"IN7193807242","BIR","0","1","4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","6","","1","","","","","","","","","","","","","","18","","","5","","","","1","1","","","","","","","","","","","","18","","0","","","","","","","","","","","","","","","","","","","","","","","","","","19380724","2","IND10","IN7","w","regular","","1938"
"IN7193807250","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","24","","","","","","","5","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","burrs101","","","","","","","","","","19380725","0","SBD07","IN7","l","regular","","1938"
"MEM193808090","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","","","","","","","","","","","","","24","","","","","","","9","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380809","0","MEM02","MEM","l","regular","","1938"
"MEM193808150","BIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","2","0","0","0","0","","","","1","","12","","","","","","24","","","","","","","4","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","burrs101","","","","","","","","","","19380815","0","MEM02","MEM","l","regular","","1938"
"BIR193808200","BIR","0","2","0","0","0","0","10","3","x","","","","","","","","","","","","","","","","","","","","8","","value","47","41","15","16","1","0","1","10","1","","0","5","","3","","","1","","","27","","48","12","3","0","1","11","","7","","5","0","","","0","","","","","27","","","1","0","","","","","owens102","willm106","mccah102","johnb111","fordj101","bankf101","barnh103","blacc103","cepha101","blacc103","barnh103","mccah102","bankf101","fordj101","cepha101","willm106","owens102","johnb111","","19380820","0","LEE01","CAG","w","exhibition","y","1938"
"BIR193808211","BIR","2","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","12","","value","42","38","3","10","1","0","0","","1","","0","3","","1","","","","","","27","","46","12","1","0","1","11","","4","","3","0","","","1","","","","","27","","9","","","","","","","owens102","willm106","mccah102","johnb111","fordj101","bankf101","barnh103","mitcb104","cepha101","mitcb104","barnh103","mccah102","bankf101","fordj101","cepha101","willm106","owens102","johnb111","","19380821","1","BIR01","CAG","l","exhibition","y","1938"
"BIR193808212","BIR","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","","","","","","","21","","","8","","","","4","","","","","","2","","","","","","","21","","6","","","","2","","","","","","","","","","","","burrs101","barnh103","","","","","","","","","19380821","2","BIR01","CAG","l","exhibition","","1938"
"BIR193809030","BIR","0","0","0","2","1","6","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","9","16","","","","","","","","","","","","","","","","27","","","15","","","","12","","","","","","","","","","","","","27","","4","","","","","","","","","","","","","","","","eatme101","barnh103","","","","","","","","","19380903","0","LEE01","KCM","l","regular","","1938"
"BIR193809041","BIR","0","0","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","8","","","","","","","","","","","","","","","","27","","","15","","","","7","","","","","","","","","","","","","27","","4","","","","","","","","","","","","","","","","eatme101","barnh103","","","","","","","","","19380904","1","BIR01","KCM","l","regular","","1938"
"BIR193809042","BIR","1","0","0","0","3","0","2","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","10","","","","","","","","","","","","","","","","21","","","10","","","","8","","","","","","","","","","","","","21","","5","","","","","","","","","","","","","","","","blacc103","barnh103","","","","","","","","","19380904","2","BIR01","KCM","l","regular","","1938"
