"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"ASW195707280","ASE","ASW","CHI10","19570728","0","0:00PM","day","","","false","","157","10500","unknown","unknown","unknown","0","unknown","-1","","","younr901","lewis901","lewie901","summa901","","","wille107","ellij106","","allstar","5","8","ASW","ASE","y","both","y","y","d","1957"
