"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"HOM193904050","NW2","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","11","","","","","","24","","","","","3","","7","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19390405","0","ORL01","HOM","l","exhibition","","1939"
"HOM193904050","NW2","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","lower","","","1","5","","","","","","","","","","","","","","","","24","","","3","","3","","7","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19390405","0","ORL01","HOM","l","exhibition","","1939"
"ATN193904230","NW2","0","0","1","0","0","0","2","2","0","","","","","","","","","","","","","","","","","","","","10","","value","42","37","5","7","1","0","0","2","0","0","1","4","0","5","3","0","0","0","3","27","0","41","7","3","0","0","4","3","8","1","9","0","0","0","0","0","1","0","0","27","18","2","0","0","0","0","1","0","biotc101","johnb113","wellw101","wilsf104","suttm101","pearl102","browj113","hayej104","hillj104","hillj104","hayej104","suttm101","johnb113","pearl102","wellw101","browj113","biotc101","wilsf104","","19390423","0","ATL04","ATN","w","exhibition","y","1939"
"ATN193904240","NW2","3","0","3","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","12","","value","47","42","8","13","4","1","0","7","1","0","1","3","0","0","0","0","0","0","3","27","0","38","8","1","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","27","17","1","0","0","0","0","0","0","biotc101","johnb113","wellw101","wilsf104","suttm101","pearl102","browj113","hayej104","wrigj105","wrigj105","hayej104","suttm101","johnb113","pearl102","wellw101","browj113","biotc101","wilsf104","","19390424","0","BIR01","ATN","w","exhibition","y","1939"
"NW2193904270","NW2","0","0","0","4","4","3","0","","","","","","","","","","","","","","","","","","","","","","4","","value","36","33","11","13","2","2","0","10","0","0","0","3","0","5","1","0","1","0","1","24","0","29","5","0","0","0","0","0","2","0","7","0","0","0","1","0","0","1","0","24","2","0","1","0","0","0","0","1","biotc101","johnb113","wellw101","wilsf104","suttm101","pearl102","browj113","hayej104","browj115","browj115","hayej104","suttm101","johnb113","pearl102","wellw101","browj113","biotc101","wilsf104","","19390427","0","MAC01","ATN","w","exhibition","y","1939"
"NW2193904300","NW2","3","1","0","0","0","2","0","2","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","2","","","","","","","","","","","","","","27","","","","","1","","5","","","","8","","","","","","","","","27","","","","","","","","","","","","","","","","","","day-l101","","suttm101","","","","","","","","19390430","0","MAC01","ATN","w","exhibition","","1939"
"NW2193904300","NW2","3","1","0","0","0","2","0","2","","","","","","","","","","","","","","","","","","","","","","","lower","","","8","","","2","","","","","","1","","","2","","","","","27","","","","","1","","5","","","","8","","","","","","","","","27","","","","","","","","","","","","","","","","","","day-l101","","suttm101","","","","","","","","19390430","0","MAC01","ATN","w","exhibition","","1939"
"NW2193905140","NW2","1","0","1","0","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","9","","value","41","33","5","7","0","0","1","5","0","0","1","7","0","5","0","1","0","0","0","27","0","41","9","1","1","1","7","6","5","0","6","0","0","0","0","0","0","0","1","27","0","0","0","0","1","0","0","0","seayd101","stone101","wellw101","wilsf104","suttm101","pearl102","irvim101","hayej104","day-l101","day-l101","hayej104","suttm101","seayd101","irvim101","wellw101","wilsf104","pearl102","stone101","","19390514","0","NWK04","PH5","l","regular","y","1939"
"NW2193905171","NW2","0","0","0","0","2","3","0","0","","","","","","","","","","","","","","","","","","","","","5","","value","34","31","5","7","0","0","1","5","0","0","0","3","0","0","0","0","1","0","1","27","0","36","7","0","0","0","2","2","3","0","0","0","0","0","0","0","0","0","0","27","2","1","0","0","0","0","0","0","biotc101","seayd101","wellw101","wilsf104","suttm101","stone101","pearl102","hayej104","browj115","browj115","hayej104","suttm101","seayd101","pearl102","wellw101","wilsf104","biotc101","stone101","","19390517","1","NWK04","PH5","w","regular","y","1939"
"NW2193905172","NW2","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","3","","value","22","21","1","4","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","21","0","29","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","biotc101","seayd101","wellw101","wilsf104","suttm101","stone101","pearl102","hayej104","day-l101","day-l101","hayej104","suttm101","seayd101","pearl102","wellw101","wilsf104","biotc101","stone101","","19390517","2","NWK04","PH5","w","regular","y","1939"
