"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194704110","KCM","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","8","","","1","1","","","","","","","","","","","","27","","","8","1","","","4","4","5","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","purch101","taboe101","","","","","","","","","19470411","0","WAC01","BIR","l","exhibition","","1947"
"IN9194704240","KCM","0","2","0","0","2","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","13","","1","","","","","","","","","","","","","","27","","","7","","","","4","4","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","lamaj102","greej108","","","","","","","","","19470424","0","LRK02","IN9","w","exhibition","","1947"
"KCM194704271","KCM","0","0","1","1","1","0","0","7","","","","","","","","","","","","","","","","","","","","","","","value","","","10","11","","","","","","","","","","","","","","","","27","","","7","","","","3","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","smith111","greej108","","","","","","","","","19470427","1","NOL01","IN9","w","exhibition","","1947"
"KCM194704272","KCM","1","0","4","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","7","","","","","","","","","","","","","","","","18","","","3","","","","0","0","","","","","","","","","","","","18","","0","","0","","","","","","","","","","","","","","alext101","taboe101","","","","","","","","","19470427","2","NOL01","IN9","w","exhibition","","1947"
"KCM194704280","KCM","0","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","8","","","","","","","","","","","","","","","","27","","","10","","","","6","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","berrc104","taboe101","","","","","","","","","19470428","0","NOL01","IN9","l","exhibition","","1947"
"KCM194704290","KCM","1","0","0","0","5","4","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","10","8","","","","","","","","","","","","","","","","27","","","7","","","","1","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","wylis101","taboe101","","","","","","","","","19470429","0","DAL01","IN9","w","exhibition","","1947"
"KCM194704300","KCM","0","0","0","2","0","1","2","0","x","","","","","","","","","","","","","","","","","","","","","","value","","","5","8","1","1","","","","","","","","","","","","","","27","","","8","","","","3","","","","","","","","","","","","","27","6","2","2","0","","","","","","","","","","","","","","lamaj102","taboe101","","","","","","","","","19470430","0","TUL01","IN9","w","exhibition","","1947"
"KCM194705010","KCM","0","0","0","1","2","2","3","1","","","","","","","","","","","","","","","","","","","","","10","","value","43","37","9","13","2","0","0","7","0","0","0","6","0","1","3","","","0","","27","","46","8","0","0","0","8","6","7","0","4","1","2","0","0","0","2","","2","27","13","7","2","0","2","2","2","","soueh101","renfc101","thomh103","broww101","scotj106","moodl101","coopt101","duffb102","napol101","napol101","duffb102","moodl101","renfc101","soueh101","thomh103","scotj106","broww101","coopt101","","19470501","0","OKC02","IN9","w","exhibition","y","1947"
"KCM194705020","KCM","0","0","0","0","2","1","0","1","1","","","","","","","","","","","","","","","","","","","","10","","value","40","33","5","8","1","0","1","4","0","0","0","7","0","7","0","","","0","","27","","35","9","0","0","0","4","","1","0","5","0","0","0","0","0","0","","0","27","","1","0","0","0","0","0","","soueh101","renfc101","thomh103","broww101","scotj106","moodl101","coopt101","taboe101","alext101","alext101","taboe101","moodl101","renfc101","soueh101","thomh103","scotj106","broww101","coopt101","","19470502","0","WIC01","IN9","w","exhibition","y","1947"
"KCM194705040","KCM","2","0","3","2","4","1","0","1","","","","","","","","","","","","","","","","","","","","","8","","value","45","33","13","10","4","0","1","8","1","0","2","9","0","5","0","","","0","","27","","35","11","1","0","0","3","","1","","0","0","0","0","0","","0","","0","27","16","5","3","0","0","0","0","","soueh101","renfc101","thomh103","broww101","oneib801","scotj106","greej108","coopt101","smith111","smith111","greej108","oneib801","renfc101","soueh101","thomh103","scotj106","broww101","coopt101","","19470504","0","KAN05","CAG","w","regular","y","1947"
"KCM194705050","KCM","1","0","0","0","2","1","0","0","2","","","","","","","","","","","","","","","","","","","","7","","value","40","34","6","8","3","1","1","6","0","","2","4","","3","0","","","0","","27","","41","10","0","0","0","7","","5","0","6","1","0","0","1","0","2","","0","27","12","1","0","0","0","0","2","","soueh101","renfc101","oneib801","broww101","scotj106","moodl101","coopt101","taboe101","wylis101","wylis101","taboe101","oneib801","moodl101","soueh101","renfc101","scotj106","broww101","coopt101","","19470505","0","KAN05","CAG","l","regular","y","1947"
"KCM194705060","KCM","0","0","0","0","0","0","4","0","","","","","","","","","","","","","","","","","","","","","10","","value","38","29","4","6","0","0","0","2","1","","1","7","","9","1","","","0","","27","","39","7","1","0","0","3","","2","","13","0","0","0","1","","2","","0","27","","3","0","0","0","0","2","","soueh101","renfc101","thomh103","broww101","oneib801","scotj106","greej108","strot101","lamaj102","lamaj102","greej108","oneib801","renfc101","soueh101","thomh103","scotj106","broww101","strot101","","19470506","0","WIC01","CAG","w","regular","y","1947"
"KCM194705070","KCM","1","2","0","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","11","","value","43","32","7","10","1","0","0","5","4","0","2","5","0","6","3","","","0","","27","","42","8","0","0","0","6","","5","0","7","0","0","0","0","0","1","","0","27","","4","0","0","0","0","1","","broww101","renfc101","oneib801","thomh103","scotj106","strot101","greej108","coopt101","alext101","alext101","greej108","oneib801","renfc101","strot101","thomh103","scotj106","broww101","coopt101","","19470507","0","WIC01","CAG","w","regular","y","1947"
"KCM194705080","KCM","0","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","11","","value","38","33","3","7","3","0","0","3","0","","0","5","","7","0","","","0","","27","","38","4","0","0","0","1","","5","0","10","2","0","0","0","0","0","","0","27","10","1","1","0","0","0","0","","broww101","renfc101","oneib801","thomh103","scotj106","strot101","greej108","coopt101","napol101","napol101","greej108","oneib801","renfc101","strot101","thomh103","scotj106","broww101","coopt101","","19470508","0","KAN05","CAG","w","regular","y","1947"
"BIR194705100","KCM","0","0","1","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","2","9","","","1","","","","","","","9","","","","","","24","","","12","","","","5","","","","","","","","","","","","","24","","1","","0","","","","","","","","","","","","","","wylis101","greej108","","","","","","","","","19470510","0","BIR01","BIR","l","regular","","1947"
