"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"NY5193409091","CAG","NY5","NYC16","19340909","1","","","","","","","122","30000","","","","","","","","","craij901","forbf901","","gholb901","","","trent101","hollb106","","exhibition","4","3","CAG","NY5","y","both","y","y","","1934"
"PH5193409110","CAG","PH5","PHI16","19340911","0","0:00PM","","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","fostw101","jones107","","lcs","4","3","CAG","PH5","y","both","y","y","","1934"
"CAG193409161","PH5","CAG","CHI09","19340916","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","craij901","bluev901","","","","","trent101","jones107","","lcs","0","3","CAG","PH5","y","both","y","y","","1934"
"CAG193409162","PH5","CAG","CHI09","19340916","2","","","","","","","","","","","","","","","","","","","","","","","mcdow101","fostw101","","lcs","5","3","PH5","CAG","y","both","","","","1934"
"CAG193409170","PH5","CAG","CHI09","19340917","0","","","","","","","","","","","","","","","","","","","","","","","cornw101","ellir105","","lcs","1","2","CAG","PH5","y","both","","","","1934"
"PH5193409270","CAG","PH5","PHI16","19340927","0","0:00PM","","","","false","","135","5000","unknown","unknown","unknown","0","unknown","-1","","","forbf901","craij901","","","","","ellir105","fostw101","","lcs","0","1","PH5","CAG","y","both","y","y","","1934"
"PH5193409290","CAG","PH5","PHI16","19340929","0","0:00PM","","","","false","","150","3000","unknown","unknown","unknown","0","unknown","-1","","","craij901","gholb901","","","","","cartp102","trent101","","lcs","1","4","PH5","CAG","y","both","y","y","","1934"
"NY5193409302","CAG","NY5","NYC16","19340930","2","","","","","","","95","25000","","","","","","","","","forbf901","craij901","","gholb901","","","stann101","radct101","","exhibition","2","3","NY5","CAG","y","both","y","y","","1934"
"PH5193410010","CAG","PH5","PHI16","19341001","0","0:00PM","","","","false","","140","5000","unknown","unknown","unknown","0","unknown","-1","","","gholb901","taylb108","","","","","","","","lcs","4","4","","","y","both","y","y","","1934"
"PH5193410020","CAG","PH5","PHI16","19341002","0","0:00PM","day","","","false","","130","2000","unknown","unknown","unknown","0","unknown","-1","","","crumj101","taylb108","","","","","jones107","cornw101","","lcs","0","2","PH5","CAG","y","both","y","y","y","1934"
