"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"BLG194906040","BIR","BLG","WIL04","19490604","0","0:00PM","night","","","false","","115","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","trusu901","","","","","ferrt102","greab101","byrdb101","regular","2","4","BLG","BIR","y","both","y","y","d","1949"
"BLG194906051","BIR","BLG","BAL14","19490605","1","0:00PM","day","","","false","","0","2850","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","newbj101","wilma101","","regular","6","4","BIR","BLG","y","both","y","y","d","1949"
"BLG194906052","BIR","BLG","BAL14","19490605","2","0:00PM","day","7","","false","","0","2850","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","wattd101","day-l101","poweb103","regular","1","0","BIR","BLG","y","both","y","y","d","1949"
"BLG194906061","BIR","BLG","PHI11","19490606","1","0:00PM","night","","","false","","0","7448","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","greab101","","regular","8","11","BLG","BIR","y","both","y","y","d","1949"
"BLG194906070","HOE","BLG","BAL14","19490607","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","mannm101","blacj103","","regular","7","6","HOE","BLG","y","both","","","","1949"
"BLG194906100","CAG","BLG","BAL14","19490610","0","","night","","","FALSE","","157","1144","","","","","","","","","lewiu901","mccrf901","","","","","day-l101","smitt105","","regular","3","7","BLG","CAG","y","both","Y","Y","","1949"
"BLG194906110","CAG","BLG","WIL04","19490611","0","","night","","","FALSE","","125","","","","","","","","","","mccrf901","trusu901","","","","","mckig101","ferrt102","","regular","6","3","CAG","BLG","y","both","y","y","","1949"
"BLG194906121","CAG","BLG","BAL14","19490612","1","0:00PM","day","","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","jessg101","","regular","3","4","BLG","CAG","y","both","y","y","d","1949"
"BLG194906122","CAG","BLG","BAL14","19490612","2","0:00PM","day","7","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","blacj103","gipsa101","","regular","4","5","BLG","CAG","y","both","y","y","d","1949"
"BLG194906191","NY6","BLG","BAL14","19490619","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","(none)","willh901","","","byrdb101","scanp101","","regular","1","3","BLG","NY6","y","both","y","y","d","1949"
"BLG194906192","NY6","BLG","BAL14","19490619","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","blacj103","loper102","","regular","0","9","BLG","NY6","y","both","y","y","d","1949"
"BLG194906240","LCB","BLG","BAL14","19490624","0","0:00PM","night","","","false","","129","1832","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","wilma101","jeffg102","","regular","1","6","BLG","LCB","y","both","y","y","d","1949"
"BLG194906250","LCB","BLG","WIL04","19490625","0","","night","","","FALSE","","","1500","","","","","","","","","","","","","","","westi101","rombb101","","regular","8","7","LCB","BLG","y","both","y","y","","1949"
"BLG194906261","LCB","BLG","BAL14","19490626","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","byrdb101","longe102","","regular","6","7","BLG","LCB","y","both","","","","1949"
"BLG194906262","LCB","BLG","BAL14","19490626","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","day-l101","clarw103","","regular","1","8","BLG","LCB","y","both","","","","1949"
"BLG194907010","NY6","BLG","BAL14","19490701","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","byrdb101","newka101","","regular","6","10","BLG","NY6","y","both","y","y","","1949"
"BLG194907020","NY6","BLG","WIL04","19490702","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","stewr101","blacj103","scanp101","regular","9","6","NY6","BLG","y","both","y","y","","1949"
"BLG194907031","NY6","BLG","BAL14","19490703","1","0:00PM","day","","","false","","120","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","rombb101","scanp101","byrdb101","regular","6","11","BLG","NY6","y","both","y","y","d","1949"
"BLG194907032","NY6","BLG","BAL14","19490703","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","ferrt102","ferra103","byrdb101","regular","7","8","BLG","NY6","y","both","y","y","d","1949"
"NY6194907041","BLG","NY6","NYC14","19490704","1","","day","","","","","","6500","","","","","","","","","","","","","","","ferrt102","","","regular","5","0","BLG","NY6","","","","","","1949"
"NY6194907042","BLG","NY6","NWK04","19490704","2","0:00PM","night","","","false","","0","500","unknown","unknown","unknown","0","unknown","-1","","","moorc901","suttm101","","","","","newka101","wilma101","","regular","4","7","NY6","BLG","y","both","y","y","d","1949"
"NY6194907050","BLG","NY6","TRE01","19490705","0","0:00PM","night","","","false","","119","753","unknown","unknown","unknown","0","unknown","-1","","","crosu901","smelu901","","","","","rodgs101","scanp101","blacj103","regular","3","2","BLG","NY6","y","both","y","y","d","1949"
"MEM194907100","BLG","MEM","MEM02","19490710","0","","","","","","","","4200","","","","","","","","","","","","","","","byrdb101","hutcw101","","regular","4","2","BLG","MEM","","","","","","1949"
"MEM194907120","BLG","MEM","JON01","19490712","0","","","","","","","","","","","","","","","","","","","","","","","harri101","blacj103","","regular","2","4","MEM","BLG","","","","","","1949"
"MEM194907140","BLG","MEM","JAC01","19490714","0","","","","","","","","","","","","","","","","","","","","","","","rodgs101","thomf110","","regular","7","1","BLG","MEM","","","","","","1949"
"MEM194907150","BLG","MEM","MEM02","19490715","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","11","3","BLG","MEM","","","","","","1949"
"KCM194907171","BLG","KCM","KAN05","19490717","1","0:00PM","day","","","false","","100","7649","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","lamaj102","ferrt102","","regular","4","5","KCM","BLG","y","both","y","y","d","1949"
"KCM194907172","BLG","KCM","KAN05","19490717","2","0:00PM","day","7","","false","","120","7649","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","rombb101","richg102","blacj103","regular","8","6","BLG","KCM","y","both","y","y","d","1949"
"KCM194907180","BLG","KCM","WYM01","19490718","0","0:00PM","night","","","false","","0","1800","unknown","unknown","unknown","0","unknown","-1","","","campr901","seymb901","(none)","hunth901","","","collg101","blacj103","","regular","1","7","KCM","BLG","y","both","y","y","d","1949"
"KCM194907190","BLG","KCM","OMA02","19490719","0","0:00PM","night","","","false","","0","5185","unknown","unknown","unknown","0","unknown","-1","","","schac902","akrou901","","","","","barnf102","wilma101","","regular","3","5","KCM","BLG","y","both","y","y","d","1949"
"KCM194907200","BLG","KCM","OMA02","19490720","0","8:15PM","night","","","false","","152","2465","unknown","unknown","unknown","0","unknown","-1","","","schac902","ohlib901","","","","","byrdb101","duncf103","","regular","14","3","BLG","KCM","y","both","y","y","d","1949"
"KCM194907210","BLG","KCM","DES02","19490721","0","0:00PM","night","","","false","","169","3284","unknown","unknown","unknown","0","unknown","-1","","","fishu901","rausu901","","","","","rombb101","richg102","","regular","10","9","BLG","KCM","y","both","y","y","d","1949"
"BLG194907241","IN9","BLG","BAL14","19490724","1","0:00PM","day","","","false","","110","5000","unknown","unknown","unknown","0","unknown","-1","","","willh901","mccrf901","","","","","wilma101","davip103","","regular","0","4","BLG","IN9","y","both","y","y","d","1949"
"BLG194907242","IN9","BLG","BAL14","19490724","2","0:00PM","day","","","false","","0","5000","unknown","unknown","unknown","0","unknown","-1","","","willh901","mccrf901","","","","","cohej101","blacj103","","regular","3","2","IN9","BLG","y","both","y","y","d","1949"
"BLG194907260","NY6","BLG","BAL14","19490726","0","0:00PM","night","","","false","","144","1534","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","willh901","(none)","mccrf901","","","stewr101","byrdb101","","regular","11","2","NY6","BLG","y","both","y","y","d","1949"
"BLG194907270","NY6","BLG","WIL04","19490727","0","","night","","","","","134","1100","","","","","","","","","trusu901","mccrf901","","","","","rombb101","newka101","","regular","4","10","BLG","NY6","y","both","y","y","","1949"
"BIR194907300","BLG","BIR","BIR01","19490730","0","0.3125","night","","","","","","","","","","","","","","","","","","","","","","","","regular","3","7","BLG","BIR","y","both","","","","1949"
"BIR194907311","BLG","BIR","BIR01","19490731","1","","day","","","","","","4888","","","","","","","","","","","","","","","perra101","rombb101","","regular","3","7","BIR","BLG","y","both","","","","1949"
"BIR194907312","BLG","BIR","BIR01","19490731","2","","day","7","","","","","4888","","","","","","","","","moseh901","","","","","","wilma101","poweb103","","regular","4","3","BLG","BIR","y","both","","","","1949"
"BIR194908010","BLG","BIR","MEM02","19490801","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","4","BLG","BIR","","","","","","1949"
"BIR194908020","BLG","BIR","GRE01","19490802","0","","","","","","","","2150","","","","","","","","","","","","","","","","wilma101","","regular","3","4","BIR","BLG","","","","","","1949"
"BIR194908030","BLG","BIR","COL07","19490803","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","5","6","BIR","BLG","","","","","","1949"
"BIR194908050","BLG","BIR","BIR01","19490805","0","","night","","","","","","2601","","","","","","","","","","","","","","","ferrt102","wills104","","regular","3","2","BLG","BIR","y","both","","","","1949"
"BLG194908071","BIR","BLG","BAL14","19490807","1","0:00PM","day","","","false","","112","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","wilma101","perra101","","regular","2","4","BLG","BIR","y","both","y","y","d","1949"
"BLG194908072","BIR","BLG","BAL14","19490807","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","blacj103","greab101","","regular","3","4","BLG","BIR","y","both","y","y","d","1949"
"BLG194908090","IN9","BLG","BAL14","19490809","0","","night","","","","","135","","","","","","","","","","","","","","","","byrdb101","cathw101","","regular","1","9","BLG","IN9","y","both","y","y","","1949"
"BLG194908141","HOE","BLG","BAL14","19490814","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","wilma101","lewir101","","exhibition","4","10","BLG","HOE","y","both","y","y","d","1949"
"BLG194908142","HOE","BLG","BAL14","19490814","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","ferrt102","willc107","","exhibition","4","5","BLG","HOE","y","both","y","y","d","1949"
"BLG194908150","HOE","BLG","WIL04","19490815","0","","night","","","","","140","725","","","","","","","","","pitku901","trusu901","","","","","gibsw102","rodgs101","","regular","13","8","HOE","BLG","y","both","y","y","","1949"
"BLG194908160","HOE","BLG","BAL14","19490816","0","0:00PM","night","","","false","","145","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","willh901","","","","","mannm101","blacj103","","regular","5","1","HOE","BLG","y","both","y","y","d","1949"
"BLG194908170","HOE","BLG","PET01","19490817","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","hearj101","","regular","1","2","BLG","HOE","y","both","y","y","d","1949"
"BLG194908190","HOE","BLG","BAL14","19490819","0","","","","","","","","","","","","","","","","","","","","","","","day-l101","lewir101","","regular","4","7","BLG","HOE","y","both","y","y","","1949"
"BLG194908211","MEM","BLG","BAL14","19490821","1","0:00PM","day","","","false","","134","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","blacj103","mathv101","","regular","1","7","BLG","MEM","y","both","y","y","d","1949"
"BLG194908212","MEM","BLG","BAL14","19490821","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","wilma101","woods103","","regular","4","6","BLG","MEM","y","both","y","y","d","1949"
"BLG194908230","MEM","BLG","BAL14","19490823","0","","night","","","","","","","","","","","","","","","","","","","","","piloj101","byrdb101","","regular","8","2","MEM","BLG","y","both","y","y","","1949"
"PH5194908242","BLG","PH5","PHI11","19490824","2","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","rombb101","gainj102","","regular","3","0","BLG","PH5","y","both","y","y","d","1949"
"BLG194908260","PH5","BLG","BAL14","19490826","0","","night","","","","","120","","","","","","","","","","lewiu901","mccrf901","","","","","blacj103","grifb102","","regular","1","9","BLG","PH5","y","both","y","y","","1949"
"BLG194908281","KCM","BLG","BAL14","19490828","1","0:00PM","day","","","false","","121","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","day-l101","richg102","","regular","1","4","BLG","KCM","y","both","y","y","d","1949"
"BLG194908282","KCM","BLG","BAL14","19490828","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","barnf102","rombb101","","regular","5","4","KCM","BLG","y","both","y","y","d","1949"
"BLG194908290","KCM","BLG","NPN02","19490829","0","","","","","","","","2262","","","","","","","","","","","","","","","","","","regular","0","6","BLG","KCM","","","","","","1949"
"BLG194908300","KCM","BLG","BAL14","19490830","0","0:00PM","night","","","false","","112","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","byrdb101","barnf102","","regular","2","3","BLG","KCM","y","both","y","y","d","1949"
"BLG194909020","PH5","BLG","BAL14","19490902","0","0:00PM","night","","","false","","153","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","rombb101","harrw101","","regular","12","13","BLG","PH5","y","both","y","y","d","1949"
"BLG194909041","PH5","BLG","BAL14","19490904","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","11","5","PH5","BLG","","","","","","1949"
"BLG194909042","PH5","BLG","BAL14","19490904","2","","","7","","","","","","","","","","","","","","","","","","","","","","","regular","4","12","BLG","PH5","","","","","","1949"
"BLG194909051","PH5","BLG","BAL14","19490905","1","","","","","","","","","","","","","","","","","","","","","","","blacj103","browb107","","regular","9","10","BLG","PH5","y","both","y","y","","1949"
"BLG194909052","PH5","BLG","BAL14","19490905","2","","","5","","","","","","","","","","","","","","","","","","","","grifb102","rombb101","","regular","8","2","PH5","BLG","","","","","","1949"
"BLG194909140","PH5","BLG","NPN02","19490914","0","","night","","","","","","300","","","","","","","","","","","","","","","harrw101","ferrt102","","exhibition","7","2","PH5","BLG","y","both","","","","1949"
"BLG194909160","CAG","BLG","BAL14","19490916","0","0:00PM","night","","","false","","105","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","(none)","cottu901","","","byrdb101","jessg101","","lcs","1","9","BLG","CAG","y","both","y","y","d","1949"
"BLG194909180","CAG","BLG","BAL14","19490918","0","0:00PM","day","","","false","","145","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","(none)","cottu901","","","blacj103","smite111","","lcs","4","5","BLG","CAG","y","both","y","y","d","1949"
"BLG194909190","CAG","BLG","NOR02","19490919","0","","night","","","","","","3500","","","","","","","","","","","","","","","wilma101","","","lcs","4","8","BLG","CAG","","","","","","1949"
"CAG194909220","BLG","CAG","CHI10","19490922","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","bluev901","","","","","","wilma101","jessg101","","lcs","4","2","BLG","CAG","y","both","y","y","d","1949"
"CAG194909270","BLG","CAG","OMA02","19490927","0","0:00PM","night","","","false","","0","600","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","gipsa101","ferrt102","","exhibition","3","4","CAG","BLG","y","both","y","y","d","1949"
