"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NNS193610010","MLS","0","0","0","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","4","","value","33","30","2","2","0","0","0","1","0","","0","3","","16","0","0","","","","27","","33","5","2","0","0","1","0","2","","4","0","0","0","1","","0","1","0","27","16","2","0","0","0","0","0","1","kingl102","clifh101","hornr101","mizej101","suhrg101","goodi101","muelh101","todda101","winfj101","winfj101","todda101","mizej101","hornr101","clifh101","muelh101","goodi101","kingl102","suhrg101","","19361001","0","DAV01","NNS","w","exhibition","y","1936"
"MLS193610020","MLS","0","1","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","5","","value","34","32","2","4","2","0","0","1","0","","0","2","","9","0","","","","","27","","40","10","1","0","0","5","4","3","","12","0","0","1","1","","3","","1","27","10","1","0","0","1","0","3","","kingl102","clifh101","hornr101","mizej101","suhrg101","goodi101","muelh101","todda101","weavj101","weavj101","todda101","mizej101","hornr101","clifh101","muelh101","goodi101","kingl102","suhrg101","","19361002","0","DES01","NNS","l","exhibition","y","1936"
"MLS193610041","MLS","0","0","1","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","5","","value","35","34","3","6","2","2","0","","1","","0","0","","9","0","","","","","27","","39","12","0","1","1","6","1","2","","5","0","1","0","1","","0","","0","27","12","1","0","0","0","1","0","","muelh101","clifh101","hornr101","mizej101","suhrg101","goodi101","kingl102","todda101","winfj101","winfj101","todda101","mizej101","hornr101","clifh101","muelh101","goodi101","kingl102","suhrg101","","19361004","1","DEN03","NNS","l","exhibition","y","1936"
"NNS193610042","MLS","0","1","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","5","","value","30","29","4","9","1","0","1","","1","","0","0","","5","0","","","","","18","","31","10","1","1","0","6","0","2","","3","1","2","0","1","","0","","0","18","11","0","1","0","0","2","0","","muelh101","clifh101","hornr101","mizej101","suhrg101","goodi101","kingl102","todda101","weavj101","weavj101","todda101","mizej101","hornr101","clifh101","muelh101","goodi101","kingl102","suhrg101","","19361004","2","DEN03","NNS","l","exhibition","y","1936"
"MLS193610070","MLS","0","0","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","37","33","2","6","2","0","0","1","0","","0","4","","9","2","","","","","27","","37","12","3","1","0","4","4","0","","8","1","1","0","1","","1","","0","27","17","0","1","0","0","1","1","","muelh101","kingl102","hornr101","mizej101","goodi101","rybam101","todda101","blako101","fellb101","fellb101","todda101","mizej101","hornr101","muelh101","blako101","rybam101","kingl102","goodi101","","19361007","0","DES01","NNS","l","exhibition","y","1936"
