"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5194505050","PH5","2","5","6","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","8","value","40","13","16","1","0","1","","0","","0","5","","","0","","","0","27","","32","6","0","1","0","0","0","3","","","0","0","0","0","","27","13","0","0","0","0","austf101","bensg101","willm107","stone101","westj102","woodt101","currg102","johnb115","rickb102","rickb102","johnb115","westj102","willm107","woodt101","austf101","currg102","bensg101","stone101","","19450505","0","PHI17","BLG","W","regular","y","1945"
"PH5194505050","PH5","2","5","6","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","8","lower","40","13","16","1","0","1","","0","","0","1","","","0","","","0","27","","30","6","0","1","0","0","0","","","","0","0","0","0","","27","13","0","0","0","0","austf101","bensg101","willm107","stone101","westj102","woodt101","currg102","johnb115","rickb102","rickb102","johnb115","westj102","willm107","woodt101","austf101","currg102","bensg101","stone101","","19450505","0","PHI17","BLG","W","regular","y","1945"
"PH5194505050","PH5","2","5","6","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","8","upper","40","13","16","1","0","1","","0","","0","5","","","0","","","0","27","","32","6","0","1","0","0","0","","","","0","0","0","0","","27","13","0","0","0","0","austf101","bensg101","willm107","stone101","westj102","woodt101","currg102","johnb115","rickb102","rickb102","johnb115","westj102","willm107","woodt101","austf101","currg102","bensg101","stone101","","19450505","0","PHI17","BLG","W","regular","y","1945"
"BLG194505061","PH5","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","value","32","2","6","0","1","0","2","0","","0","1","","","0","","","0","26","","36","8","1","2","1","6","6","2","1","3","0","0","0","0","","26","","0","0","0","0","austf101","browb107","willm107","westj102","stone101","cashb101","currg102","duckm101","partr102","partr102","cashb101","westj102","willm107","duckm101","austf101","currg102","browb107","stone101","","19450506","1","BAL14","BLG","L","regular","y","1945"
"BLG194505061","PH5","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","lower","31","2","6","0","1","0","2","0","","0","","","","0","","","0","26","","34","8","1","2","1","6","6","2","1","3","0","0","0","0","","26","","0","0","0","0","austf101","browb107","willm107","westj102","stone101","cashb101","currg102","duckm101","partr102","partr102","cashb101","westj102","willm107","duckm101","austf101","currg102","browb107","stone101","","19450506","1","BAL14","BLG","L","regular","y","1945"
"BLG194505061","PH5","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","upper","32","2","6","0","1","0","2","0","","0","","","","0","","","0","26","","36","8","1","2","1","6","6","2","1","3","0","0","0","0","","26","","0","0","0","0","austf101","browb107","willm107","westj102","stone101","cashb101","currg102","duckm101","partr102","partr102","cashb101","westj102","willm107","duckm101","austf101","currg102","browb107","stone101","","19450506","1","BAL14","BLG","L","regular","y","1945"
"BLG194505062","PH5","2","1","2","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","4","value","31","8","13","2","","","5","","","","2","","","3","","","","21","","31","6","","1","","5","","3","","2","","","","2","","21","","4","","0","","austf101","woodt101","willm107","westj102","stone101","partr102","currg102","cashb101","browb107","browb107","cashb101","westj102","willm107","woodt101","austf101","currg102","partr102","stone101","","19450506","2","BAL14","BLG","W","regular","y","1945"
"BLG194505062","PH5","2","1","2","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","4","lower","31","8","13","2","","","5","","","","","","","3","","","","21","","29","6","","1","","5","","3","","2","","","","2","","21","","4","","0","","austf101","woodt101","willm107","westj102","stone101","partr102","currg102","cashb101","browb107","browb107","cashb101","westj102","willm107","woodt101","austf101","currg102","partr102","stone101","","19450506","2","BAL14","BLG","W","regular","y","1945"
"BLG194505062","PH5","2","1","2","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","4","upper","32","8","13","2","","","5","","","","","","","3","","","","21","","31","6","","1","","5","","3","","2","","","","2","","21","","4","","0","","austf101","woodt101","willm107","westj102","stone101","partr102","currg102","cashb101","browb107","browb107","cashb101","westj102","willm107","woodt101","austf101","currg102","partr102","stone101","","19450506","2","BAL14","BLG","W","regular","y","1945"
"PH5194505120","PH5","3","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","value","34","4","8","2","1","","2","1","","","1","1","3","1","","","","27","","36","6","1","1","","6","4","1","","8","","1","","","","27","9","3","","0","1","austf101","bensg101","willm107","westj102","stone101","cashb101","currg102","duckm101","rickb102","rickb102","cashb101","westj102","willm107","duckm101","austf101","currg102","bensg101","stone101","","19450512","0","PHI17","NY6","L","regular","y","1945"
