"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NYL192910131","ASL","2","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","12","","value","42","38","3","12","0","0","1","","0","","1","3","","12","2","","","","","24","","38","9","2","0","1","6","0","8","","2","1","0","0","1","","2","","0","24","12","0","1","0","0","0","2","","emmeb101","jacom102","cohea101","gehrl101","kellg101","skifb101","scheh101","cavaj101","murpj103","murpj103","skifb101","gehrl101","cohea101","cavaj101","scheh101","emmeb101","jacom102","kellg101","","19291013","1","NYC24","NYL","l","exhibition","y","1929"
"NYL192910132","ASL","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","","3","","","","2","","","","","","","","18","","","6","1","","","2","","","","","","","","","","","","","18","","0","","0","","","","","","","","","","","","","","gehrl101","","","","","","","","","","19291013","2","NYC24","NYL","w","exhibition","","1929"
