"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCR194510071","VDA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","0","1","","","","0","","","","","","","","","","","24","","","7","","","","1","","","","","","","","","","24","","1","","0","","","","","","","","","","","barrr101","steir102","","","","","","","","","19451007","1","LOS02","KCR","L","exhibition","","1945"
"KCR194510071","VDA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","0","1","","","","0","","","","","","","","","","","24","","","7","","","","1","","","","","","","","","","24","","1","","0","","","","","","","","","","","barrr101","steir102","","","","","","","","","19451007","1","LOS02","KCR","L","exhibition","","1945"
"KCR194510071","VDA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","0","1","","","","0","","","","","","","","","","","24","","","7","","","","1","","","","","","","","","","24","","1","","0","","","","","","","","","","","barrr101","steir102","","","","","","","","","19451007","1","LOS02","KCR","L","exhibition","","1945"
"KCR194510072","VDA","2","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","4","7","","","","","","","","","","","","","","","21","","","7","","","","3","","","","","","","","","","21","","3","","0","","","","","","","","","","","heuse101","salkb101","","","","","","","","","19451007","2","LOS02","KCR","W","exhibition","","1945"
"KCR194510072","VDA","2","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","lower","","4","7","","","","","","","","","","","","","","","21","","","7","","","","3","","","","","","","","","","21","","3","","0","","","","","","","","","","","heuse101","salkb101","","","","","","","","","19451007","2","LOS02","KCR","W","exhibition","","1945"
"KCR194510072","VDA","2","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","upper","","4","7","","","","","","","","","","","","","","","21","","","7","","","","3","","","","","","","","","","21","","3","","0","","","","","","","","","","","heuse101","salkb101","","","","","","","","","19451007","2","LOS02","KCR","W","exhibition","","1945"
"KCR194510090","VDA","0","0","0","0","1","0","4","0","4","","","","","","","","","","","","","","","","","","","","3","value","35","9","11","3","1","0","7","1","0","0","3","0","0","0","0","1","0","27","0","37","7","1","0","0","5","5","6","0","0","0","0","0","0","0","27","2","0","1","0","0","pridj101","metkg101","adamb101","ellib103","stepv101","mille104","tobij102","steir102","oneie102","oneie102","steir102","metkg101","pridj101","tobij102","mille104","ellib103","adamb101","stepv101","","19451009","0","LOS02","KCR","W","exhibition","y","1945"
"KCR194510090","VDA","0","0","0","0","1","0","4","0","4","","","","","","","","","","","","","","","","","","","","3","lower","35","9","11","3","1","0","7","0","","0","","","","0","","","0","27","","31","7","1","0","0","5","5","6","","0","0","0","0","0","","27","2","0","1","0","0","pridj101","metkg101","adamb101","ellib103","stepv101","mille104","tobij102","steir102","oneie102","oneie102","steir102","metkg101","pridj101","tobij102","mille104","ellib103","adamb101","stepv101","","19451009","0","LOS02","KCR","W","exhibition","y","1945"
"KCR194510090","VDA","0","0","0","0","1","0","4","0","4","","","","","","","","","","","","","","","","","","","","3","upper","36","9","11","3","1","0","7","1","","0","","","","0","","","0","27","","37","7","2","0","0","5","5","6","","4","0","0","0","0","","27","14","0","1","0","0","pridj101","metkg101","adamb101","ellib103","stepv101","mille104","tobij102","steir102","oneie102","oneie102","steir102","metkg101","pridj101","tobij102","mille104","ellib103","adamb101","stepv101","","19451009","0","LOS02","KCR","W","exhibition","y","1945"
"KCR194510100","VDA","13","2","3","3","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","value","","22","22","","","2","","","","","","","","","","","","27","","","13","","","","7","","","","","","","","","","27","","2","","0","","","","","","","","","","","barrr101","salkb101","","","","","","","","","19451010","0","LOS02","KCR","W","exhibition","","1945"
"KCR194510100","VDA","13","2","3","3","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","lower","","22","22","","","2","","","","","","","","","","","","27","","","13","","","","7","","","","","","","","","","27","","2","","0","","","","","","","","","","","barrr101","salkb101","","","","","","","","","19451010","0","LOS02","KCR","W","exhibition","","1945"
"KCR194510100","VDA","13","2","3","3","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","upper","","22","22","","","2","","","","","","","","","","","","27","","","13","","","","7","","","","","","","","","","27","","2","","0","","","","","","","","","","","barrr101","salkb101","","","","","","","","","19451010","0","LOS02","KCR","W","exhibition","","1945"
