"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"CAG192607132","DAY","CAG","CHI09","19260713","2","","","","","","","","","","","","","","","","","","","","","","","currr101","blach103","","regular","0","16","CAG","DAY","y","both","y","y","","1926"
"KCM192609180","CAG","KCM","KAN05","19260918","0","0:00PM","day","","","false","","0","1600","unknown","unknown","unknown","0","unknown","-1","","","meyeu901","chilo901","","","","","rogab101","fostw101","","lcs","3","4","KCM","CAG","y","both","y","y","y","1926"
"KCM192609190","CAG","KCM","KAN05","19260919","0","0:00PM","day","","","false","","0","5000","unknown","unknown","unknown","0","unknown","-1","","","chilo901","meyeu901","","","","","rogab101","harng101","","lcs","5","6","KCM","CAG","y","both","y","y","y","1926"
"KCM192609200","CAG","KCM","KAN05","19260920","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","meyeu901","chilo901","","","","","brewc102","mcdow101","","lcs","0","5","KCM","CAG","y","both","y","y","y","1926"
"KCM192609210","CAG","KCM","KAN05","19260921","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","currr101","mendj101","fostw101","lcs","4","3","CAG","KCM","y","both","y","y","y","1926"
"CAG192609250","KCM","CAG","CHI09","19260925","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","rogab101","fostw101","","lcs","11","5","KCM","CAG","y","both","y","y","d","1926"
"CAG192609260","KCM","CAG","CHI09","19260926","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","currr101","brewc102","","lcs","0","2","CAG","KCM","y","both","y","y","d","1926"
"CAG192609280","KCM","CAG","CHI09","19260928","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","harng101","bellw101","","lcs","3","4","CAG","KCM","y","both","y","y","d","1926"
"CAG192609291","KCM","CAG","CHI09","19260929","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","fostw101","rogab101","","lcs","0","1","CAG","KCM","y","both","y","y","d","1926"
"CAG192609292","KCM","CAG","CHI09","19260929","2","","day","","","","","","","","","","","","","","","","","","","","","fostw101","rogab101","","lcs","0","5","CAG","KCM","y","p","","","","1926"
"ACY192610010","CAG","ACY","ACY01","19261001","0","0:00PM","day","","","false","","0","3158","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","","","","championship","3","3","","","y","both","y","y","y","1926"
"ACY192610020","CAG","ACY","ACY01","19261002","0","0:00PM","day","","","false","","0","1956","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","harng101","griec101","mcdow101","championship","7","6","CAG","ACY","y","both","y","y","y","1926"
"ACY192610030","CAG","ACY","BAL13","19261003","0","0:00PM","day","","","false","","0","2859","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","griec101","mcdow101","","championship","0","10","ACY","CAG","y","both","y","y","y","1926"
"ACY192610040","CAG","ACY","PHI09","19261004","0","0:00PM","day","","","false","","0","2121","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","","","","championship","4","4","","","y","both","y","y","y","1926"
"ACY192610050","CAG","ACY","PHI09","19261005","0","0:00PM","day","","","false","","0","1434","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","mitca102","currr101","","championship","5","7","ACY","CAG","y","both","y","y","y","1926"
"ACY192610060","CAG","ACY","ACY01","19261006","0","0:00PM","day","","","false","","0","1186","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","griec101","powew101","","championship","4","6","ACY","CAG","y","both","y","y","d","1926"
"CAG192610090","ACY","CAG","CHI09","19261009","0","0:00PM","day","","","false","","0","2308","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","fostw101","lockh101","","championship","4","5","CAG","ACY","y","both","y","y","y","1926"
"CAG192610100","ACY","CAG","CHI09","19261010","0","0:00PM","day","","","false","","0","3620","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","hendr102","harng101","","championship","3","0","ACY","CAG","y","both","y","y","y","1926"
"CAG192610110","ACY","CAG","CHI09","19261011","0","0:00PM","day","","","false","","0","905","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","currr101","griec101","","championship","3","6","CAG","ACY","y","both","y","y","y","1926"
"CAG192610130","ACY","CAG","CHI09","19261013","0","0:00PM","day","","","false","","0","733","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","powew101","hendr102","","championship","0","13","CAG","ACY","y","both","y","y","y","1926"
"CAG192610140","ACY","CAG","CHI09","19261014","0","0:00PM","day","","","false","","0","2089","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","fostw101","lockh101","","championship","0","1","CAG","ACY","y","both","y","y","d","1926"
