"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"JAX194104060","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","10","","","","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410406","0","JKV01","KCM","W","exhibition","","1941"
"JAX194104060","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","10","","","","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410406","0","JKV01","KCM","W","exhibition","","1941"
"JAX194104060","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","10","","","","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410406","0","JKV01","KCM","W","exhibition","","1941"
"JAX194104140","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","2","","","","","","","","","","","","","","","","39","","","","","","","2","","","","","","","","","","39","","0","","0","","","","","","","","","","","","","","","","","","","","","19410414","0","JKV01","KCM","T","exhibition","","1941"
"JAX194104140","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","2","","","","","","","","","","","","","","","","39","","","","","","","2","","","","","","","","","","39","","0","","0","","","","","","","","","","","","","","","","","","","","","19410414","0","JKV01","KCM","T","exhibition","","1941"
"JAX194104140","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","2","","","","","","","","","","","","","","","","39","","","","","","","2","","","","","","","","","","39","","0","","0","","","","","","","","","","","","","","","","","","","","","19410414","0","JKV01","KCM","T","exhibition","","1941"
"JAX194104270","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","SNO","T","exhibition","","1941"
"JAX194104270","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","SNO","T","exhibition","","1941"
"JAX194104270","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","SNO","T","exhibition","","1941"
"SNO194105111","JAX","0","0","5","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","1","value","31","5","5","1","0","0","4","2","","0","0","","","0","","","0","27","","37","9","0","2","0","3","","0","","9","0","0","0","0","","27","8","3","0","0","0","ray-j102","robis101","clevd101","turnh101","sampo101","coler103","lamac101","scotb102","henrp101","henrp101","turnh101","scotb102","robis101","ray-j102","lamac101","coler103","clevd101","sampo101","","19410511","1","NOL01","SNO","W","regular","y","1941"
