"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5194005110","PH5","0","4","0","0","2","0","0","0","3","1","","","","","","","","","","","","","","","","","","","11","value","39","10","12","2","1","0","10","0","0","2","10","0","9","0","3","0","0","30","0","50","14","4","2","0","12","7","3","0","4","0","1","0","0","0","30","25","6","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","ruffl101","welmr101","morts102","welmr101","ruffl101","westj102","hayec101","harrc104","morts102","parnr102","bensg101","bea-d101","","19400511","0","PHI17","BLG","L","regular","y","1940"
"PH5194005110","PH5","0","4","0","0","2","0","0","0","3","1","","","","","","","","","","","","","","","","","","","11","lower","39","10","12","2","1","0","10","0","0","2","10","0","9","0","3","0","0","","0","0","14","4","2","0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","ruffl101","welmr101","morts102","welmr101","ruffl101","westj102","hayec101","harrc104","morts102","parnr102","bensg101","bea-d101","","19400511","0","PHI17","BLG","L","regular","y","1940"
"PH5194005110","PH5","0","4","0","0","2","0","0","0","3","1","","","","","","","","","","","","","","","","","","","11","upper","39","10","12","2","1","0","10","0","0","2","10","0","9","0","3","0","0","","30","50","50","14","4","2","12","12","7","3","4","4","1","1","0","0","","25","6","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","ruffl101","welmr101","morts102","welmr101","ruffl101","westj102","hayec101","harrc104","morts102","parnr102","bensg101","bea-d101","","19400511","0","PHI17","BLG","L","regular","y","1940"
"BLG194005121","PH5","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","6","value","34","1","8","1","0","1","1","0","","0","0","","","0","","","0","24","","36","8","1","0","0","6","","1","","6","0","0","0","0","","24","","5","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","coopb101","robih103","mcheh101","mcheh101","coopb101","westj102","hayec101","harrc104","robih103","parnr102","bensg101","bea-d101","","19400512","1","BAL09","BLG","L","regular","y","1940"
"BLG194005121","PH5","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","6","lower","34","1","8","1","0","1","1","0","","0","0","","","0","","","0","24","","36","8","1","0","0","6","","1","","6","0","0","0","0","","24","","5","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","coopb101","robih103","mcheh101","mcheh101","coopb101","westj102","hayec101","harrc104","robih103","parnr102","bensg101","bea-d101","","19400512","1","BAL09","BLG","L","regular","y","1940"
"BLG194005121","PH5","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","6","upper","34","1","8","1","0","1","1","0","","0","0","","","0","","","0","24","","39","8","1","0","0","6","","1","","6","0","0","0","0","","24","","5","0","0","0","hayec101","parnr102","bea-d101","bensg101","westj102","harrc104","coopb101","robih103","mcheh101","mcheh101","coopb101","westj102","hayec101","harrc104","robih103","parnr102","bensg101","bea-d101","","19400512","1","BAL09","BLG","L","regular","y","1940"
"BLG194005122","PH5","0","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","5","value","25","2","6","1","0","0","","0","","0","3","","","0","","","0","18","","31","9","2","1","1","5","","1","","7","0","0","0","0","","18","","6","0","0","0","coopb101","parnr102","bea-d101","bensg101","westj102","hayec101","harrc104","ruffl101","thoms105","thoms105","ruffl101","westj102","harrc104","coopb101","hayec101","parnr102","bensg101","bea-d101","","19400512","2","BAL09","BLG","L","regular","y","1940"
"BLG194005122","PH5","0","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","5","lower","25","2","6","1","0","0","","0","","0","","","","0","","","0","18","","30","9","2","1","1","5","","1","","7","0","0","0","0","","18","","6","0","0","0","coopb101","parnr102","bea-d101","bensg101","westj102","hayec101","harrc104","ruffl101","thoms105","thoms105","ruffl101","westj102","harrc104","coopb101","hayec101","parnr102","bensg101","bea-d101","","19400512","2","BAL09","BLG","L","regular","y","1940"
"BLG194005122","PH5","0","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","5","upper","25","2","6","1","0","0","","0","","0","","","","0","","","0","18","","31","9","2","1","1","5","","1","","7","0","0","0","0","","18","","6","0","0","0","coopb101","parnr102","bea-d101","bensg101","westj102","hayec101","harrc104","ruffl101","thoms105","thoms105","ruffl101","westj102","harrc104","coopb101","hayec101","parnr102","bensg101","bea-d101","","19400512","2","BAL09","BLG","L","regular","y","1940"
"PH5194005181","PH5","2","0","0","1","0","9","2","0","","","","","","","","","","","","","","","","","","","","","6","value","37","14","12","4","0","0","13","0","0","1","6","0","6","1","0","0","0","27","0","37","9","1","1","1","7","5","0","0","3","0","0","0","0","0","27","13","3","2","0","0","longe101","parnr102","dunnj104","bensg101","westj102","bea-d101","harrc104","ruffl101","welmr101","welmr101","ruffl101","westj102","harrc104","longe101","dunnj104","parnr102","bensg101","bea-d101","","19400518","1","PHI17","NW2","W","regular","y","1940"
