"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BLG194804110","CAG","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","1","","","1","","","","","","","","","","","","24","","","7","","","","2","","1","","","1","","","","","","","","24","","1","","0","","","","","","","","","","","","","","ortir102","rodrb102","","","","","","","","","19480411","0","NSH02","BLG","l","exhibition","","1948"
"CVB194804271","CAG","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","5","","","","","","","","","","","","","","","","27","","","5","","","","2","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","fielu101","tolbj101","","","","","","","","","19480427","1","MEM02","CVB","t","exhibition","","1948"
"CVB194804290","CAG","2","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","11","1","","","","","","","","","","","","","","","27","","","5","","","","2","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","johnl108","tolbj101","","","","","","","","","19480429","0","MEM02","CVB","w","exhibition","","1948"
"IN9194805021","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","1","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","ortir102","","","","","","","","","","19480502","1","NOL01","IN9","w","regular","","1948"
"IN9194805022","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","15","","","","","","","4","","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480502","2","NOL01","IN9","l","regular","","1948"
"IN9194805030","CAG","","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","9","","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480503","0","NOL01","IN9","w","regular","","1948"
"IN9194805050","CAG","0","0","1","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","3","8","","","","","","","","","","","","","","","","24","","","7","","1","","5","","","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","rhodh101","trouq101","","","","","","","","","19480505","0","CHT01","IN9","l","regular","","1948"
"IN9194805070","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","24","","","","","","","12","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480507","0","IND10","IN9","l","regular","","1948"
"KCM194805120","CAG","1","1","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","36","33","5","7","2","0","0","5","0","0","1","2","0","9","0","0","0","0","0","27","0","35","7","3","0","0","3","3","2","1","6","0","0","0","0","0","2","0","0","27","10","0","1","0","0","0","2","0","cartm101","hills101","geraa101","pendj101","trouq101","mcnec101","willj113","rodrb102","jessg101","jessg101","trouq101","willj113","mcnec101","cartm101","pendj101","geraa101","hills101","rodrb102","","19480512","0","KAN05","KCM","w","exhibition","y","1948"
"CAG194805130","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","3","","","","0","","","","","","13","","","","","","27","","","9","","","","1","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","ortir102","trouq101","","","","","","","","","19480513","0","MUS01","KCM","l","regular","","1948"
"CAG194805140","CAG","0","0","0","3","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","3","8","","","","","","","","","","","","","","","","27","","","7","","","1","2","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","rhodh101","trouq101","","","","","","","","","19480514","0","FTS01","KCM","w","regular","","1948"
"CAG194805161","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","4","","","","","","","","","","","","","","","","27","","","12","","","2","8","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","stewr101","trouq101","","","","","","","","","19480516","1","CHI10","MEM","l","regular","","1948"
"CAG194805162","CAG","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","","","","","","","21","","","9","","","1","5","","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","jessg101","trouq101","","","","","","","","","19480516","2","CHI10","MEM","l","regular","","1948"
"MEM194805180","CAG","1","1","0","2","3","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","value","","","12","16","","","","","","","","","","","","","","","","27","","","7","","","","3","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","jessg101","trouq101","","","","","","","","","19480518","0","MEM02","MEM","w","regular","","1948"
"MEM194805190","CAG","0","1","0","2","2","3","2","1","3","","","","","","","","","","","","","","","","","","","","","","value","","","14","14","","","","","","","","","","","","","","","","27","","","13","","","","8","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","ortir102","trouq101","","","","","","","","","19480519","0","GRE01","MEM","w","regular","","1948"
"MEM194805200","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480520","0","CLA01","MEM","w","regular","","1948"
"MEM194805210","CAG","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","1","","","1","","","","","","","","","","","","","24","","","","","","","6","","","","","","","","","","","","","24","","1","","0","","","","","","","","","","","","","","vargr101","","","","","","","","","","19480521","0","JAC01","MEM","l","regular","","1948"
