"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG192510240","PIR","2","0","1","0","3","0","0","0","1","","","","","","","","","","","","","","","","","","","","8","","value","42","38","7","13","3","0","1","7","0","1","0","3","0","11","1","1","1","0","2","27","0","40","9","1","0","2","3","3","7","0","9","0","0","0","0","0","0","0","0","27","8","0","1","0","0","0","0","0","statj101","murrb101","cox-d101","hermb102","hanef101","mcmuh101","bassj102","smitr107","mcgrb101","mcgrb101","bassj102","hermb102","smitr107","hanef101","murrb101","mcmuh101","statj101","cox-d101","","19251024","0","LOS05","PRG","w","exhibition","y","1925"
"PRG192510250","PIR","2","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","10","","value","40","38","3","11","2","0","0","3","0","0","1","1","0","2","0","0","0","0","1","24","0","37","10","3","0","1","7","7","2","0","5","1","1","0","1","0","1","0","0","24","14","1","0","0","0","1","1","0","statj101","murrb101","cox-d101","hermb102","hanef101","mcmuh101","bassj102","smitr107","oldhr101","oldhr101","bassj102","hermb102","smitr107","hanef101","murrb101","mcmuh101","statj101","cox-d101","","19251025","0","LOS05","PRG","l","exhibition","y","1925"
"PRG192510310","PIR","0","0","0","0","1","1","2","0","5","","","","","","","","","","","","","","","","","","","","10","","value","46","40","9","15","4","0","2","9","1","1","1","3","0","4","2","0","3","0","3","27","0","44","10","1","0","0","5","5","8","0","5","0","0","0","1","0","2","1","0","27","9","0","0","0","0","0","2","1","statj101","murrb101","cox-d101","hermb102","hanef101","mcmuh101","bassj102","smitr107","oldhr101","oldhr101","bassj102","hermb102","smitr107","hanef101","murrb101","mcmuh101","statj101","cox-d101","","19251031","0","LOS05","PRG","w","exhibition","y","1925"
"PRG192511010","PIR","0","2","0","0","3","0","0","0","2","","","","","","","","","","","","","","","","","","","","6","","value","40","34","7","10","1","0","0","6","1","0","0","5","0","5","0","3","0","0","3","27","0","43","14","1","1","1","7","6","4","0","3","1","0","0","1","0","0","3","0","27","6","1","0","0","0","0","0","3","statj101","murrb101","cox-d101","hermb102","raded104","pirrj101","mcmuh101","sawyc101","pierb103","pierb103","mcmuh101","hermb102","sawyc101","raded104","murrb101","pirrj101","statj101","cox-d101","","19251101","0","LOS05","PRG","t","exhibition","y","1925"
"PRG192511140","PIR","0","0","0","2","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","10","","value","42","38","5","10","2","0","1","4","0","0","0","4","0","6","0","0","2","0","3","24","0","36","15","4","0","1","8","8","0","0","5","0","0","0","0","1","1","1","0","24","13","4","2","0","0","0","1","1","statj101","murrb101","cox-d101","hermb102","mcmuh101","raded104","smitr107","cookl101","dellw101","dellw101","cookl101","hermb102","smitr107","raded104","murrb101","mcmuh101","statj101","cox-d101","","19251114","0","LOS05","PRG","l","exhibition","y","1925"
"PRG192511150","PIR","0","0","0","2","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","37","29","4","3","1","0","1","3","0","0","0","8","0","3","0","0","3","0","2","24","0","36","8","3","0","1","7","6","5","0","3","0","1","0","0","0","1","2","0","24","13","3","0","0","0","1","1","2","statj101","murrb101","cox-d101","hermb102","mcmuh101","raded104","smitr107","cookl101","pierb103","pierb103","cookl101","hermb102","smitr107","raded104","murrb101","mcmuh101","statj101","cox-d101","","19251115","0","LOS05","PRG","l","exhibition","y","1925"
"PRG192511280","PIR","2","0","0","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","6","","value","37","34","4","11","3","0","0","4","2","0","0","1","0","0","1","1","0","0","0","24","0","36","11","3","0","2","6","5","3","1","8","0","0","0","0","0","1","2","0","24","10","2","0","0","0","0","1","2","murrb101","stenc101","cox-d101","hawkc101","hermb102","johne102","smitr107","mcmuh101","haidh101","haidh101","mcmuh101","hermb102","johne102","smitr107","murrb101","hawkc101","cox-d101","stenc101","","19251128","0","LOS05","PRG","l","exhibition","y","1925"
"PRG192511290","PIR","1","0","0","0","0","2","0","1","0","","","","","","","","","","","","","","","","","","","","5","","value","36","32","4","7","0","0","0","2","1","0","0","3","0","5","1","0","0","0","1","27","0","34","6","2","0","0","3","3","2","0","2","0","0","0","0","0","0","0","0","27","9","0","1","0","0","0","0","0","murrb101","stenc101","cox-d101","hawkc101","hermb102","johne102","raded104","cookl101","ludow101","ludow101","cookl101","hermb102","johne102","raded104","murrb101","hawkc101","cox-d101","stenc101","","19251129","0","LOS05","PRG","w","exhibition","y","1925"
"PRG192512120","PIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","2","","value","29","28","0","4","1","0","0","0","0","0","0","1","0","8","0","0","1","0","0","24","0","38","9","1","0","0","4","2","2","1","9","2","2","0","1","0","2","0","0","24","6","3","0","0","0","2","2","0","murrb101","stenc101","cox-d101","hawkc101","hermb102","niehb101","raded104","cookl101","pierb103","pierb103","cookl101","hermb102","niehb101","raded104","murrb101","hawkc101","cox-d101","stenc101","","19251212","0","LOS05","PRG","l","exhibition","y","1925"
"PRG192512130","PIR","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","36","30","1","3","1","0","0","1","1","0","0","5","2","7","0","0","0","0","1","24","0","33","8","0","0","1","4","4","1","0","2","0","0","0","1","0","1","0","0","24","12","0","0","0","0","0","1","0","cox-d101","murrb101","hawkc101","stenc101","hermb102","niehb101","raded104","mcmuh101","haidh101","haidh101","mcmuh101","hermb102","niehb101","raded104","murrb101","hawkc101","cox-d101","stenc101","","19251213","0","LOS05","PRG","l","exhibition","y","1925"
