"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCR194810170","KCR","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","value","32","2","5","3","0","0","2","0","0","0","1","0","1","0","0","0","0","27","0","37","4","2","0","1","4","3","5","0","0","2","0","0","0","0","27","11","1","0","0","1","willj111","warea101","soueh101","kelll101","robin101","neilr101","renfc101","haywb102","paigs101","paigs101","haywb102","warea101","neilr101","soueh101","willj111","renfc101","robin101","kelll101","","19481017","0","LOS02","MLS","L","exhibition","y","1948"
"KCR194810170","KCR","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","lower","32","2","5","3","0","0","2","0","","0","","","","0","","","0","27","","30","4","2","0","1","4","3","5","","0","2","0","0","0","","27","11","1","0","0","1","willj111","warea101","soueh101","kelll101","robin101","neilr101","renfc101","haywb102","paigs101","paigs101","haywb102","warea101","neilr101","soueh101","willj111","renfc101","robin101","kelll101","","19481017","0","LOS02","MLS","L","exhibition","y","1948"
"KCR194810170","KCR","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","upper","32","2","5","3","0","0","2","0","","0","","","","0","","","0","27","","37","4","2","0","1","4","3","5","","5","2","0","0","0","","27","11","1","0","0","1","willj111","warea101","soueh101","kelll101","robin101","neilr101","renfc101","haywb102","paigs101","paigs101","haywb102","warea101","neilr101","soueh101","willj111","renfc101","robin101","kelll101","","19481017","0","LOS02","MLS","L","exhibition","y","1948"
"KCR194810240","KCR","0","0","1","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","4","value","30","4","9","1","0","1","2","1","0","0","1","0","0","3","0","1","0","27","0","41","10","1","0","1","3","3","4","0","1","1","0","0","2","0","27","9","1","3","0","0","willj111","warea101","kelll101","hairs101","neilr101","robin101","smite111","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","kelll101","willj111","robin101","bellj103","smite111","","19481024","0","LOS02","MLS","W","exhibition","y","1948"
"KCR194810240","KCR","0","0","1","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","4","lower","30","4","9","1","0","1","2","1","","0","","","","3","","","0","27","","34","10","1","0","1","3","3","4","","1","1","0","0","0","","27","8","1","3","0","0","willj111","warea101","kelll101","hairs101","neilr101","robin101","smite111","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","kelll101","willj111","robin101","bellj103","smite111","","19481024","0","LOS02","MLS","W","exhibition","y","1948"
"KCR194810240","KCR","0","0","1","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","4","upper","30","4","9","1","0","1","2","1","","0","","","","3","","","0","27","","41","10","1","0","1","3","3","4","","8","1","0","0","2","","27","9","1","3","0","0","willj111","warea101","kelll101","hairs101","neilr101","robin101","smite111","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","kelll101","willj111","robin101","bellj103","smite111","","19481024","0","LOS02","MLS","W","exhibition","y","1948"
"MLS194810250","KCR","1","0","0","0","0","0","0","5","1","","","","","","","","","","","","","","","","","","","","7","value","35","7","11","2","2","0","5","1","0","0","5","0","0","1","0","2","0","27","0","42","10","2","1","0","5","4","4","0","3","0","1","0","0","0","27","12","2","0","0","0","willj111","warea101","soueh101","steee102","smite111","neilr101","hairs101","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","soueh101","willj111","bellj103","smite111","steee102","","19481025","0","SAN03","MLS","W","exhibition","y","1948"
"MLS194810250","KCR","1","0","0","0","0","0","0","5","1","","","","","","","","","","","","","","","","","","","","7","lower","34","7","11","2","2","0","5","0","","0","","","","1","","","0","27","","38","10","2","1","0","5","4","4","","3","0","1","0","0","","27","12","2","0","0","0","willj111","warea101","soueh101","steee102","smite111","neilr101","hairs101","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","soueh101","willj111","bellj103","smite111","steee102","","19481025","0","SAN03","MLS","W","exhibition","y","1948"
"MLS194810250","KCR","1","0","0","0","0","0","0","5","1","","","","","","","","","","","","","","","","","","","","7","upper","35","7","11","2","2","0","5","1","","0","","","","1","","","0","27","","42","10","2","1","0","5","5","4","","7","0","1","0","0","","27","12","2","0","0","1","willj111","warea101","soueh101","steee102","smite111","neilr101","hairs101","bellj103","paigs101","paigs101","hairs101","warea101","neilr101","soueh101","willj111","bellj103","smite111","steee102","","19481025","0","SAN03","MLS","W","exhibition","y","1948"
"KCR194810310","KCR","0","3","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","value","33","4","8","2","1","0","4","0","0","0","6","0","0","1","0","2","0","27","0","39","9","3","1","0","8","3","1","0","0","0","2","0","0","0","27","7","4","0","0","0","willj111","warea101","soueh101","kelll101","steee102","smite111","bellj103","hairs101","paigs101","paigs101","hairs101","warea101","kelll101","soueh101","willj111","bellj103","smite111","steee102","","19481031","0","LOS02","MLS","L","exhibition","y","1948"
