"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY5194505060","HOM","3","2","1","2","0","1","4","0","0","","","","","","","","","","","","","","","","","","","","","value","","13","14","","","2","","","","","","","","","","","","27","","","6","","","","3","","","","10","","","","","","27","","1","","0","","","","","","","","","","","walke103","gibsj101","","","","","","","","","19450506","0","NYC16","NY5","W","regular","","1945"
"NY5194505060","HOM","3","2","1","2","0","1","4","0","0","","","","","","","","","","","","","","","","","","","","","lower","","13","14","","","2","","","","","","","","","","","","27","","","6","","","","3","","","","10","","","","","","27","","1","","0","","","","","","","","","","","walke103","gibsj101","","","","","","","","","19450506","0","NYC16","NY5","W","regular","","1945"
"NY5194505060","HOM","3","2","1","2","0","1","4","0","0","","","","","","","","","","","","","","","","","","","","","upper","","13","14","","","2","","","","","","","","","","","","27","","","6","","","","3","","","","10","","","","","","27","","1","","0","","","","","","","","","","","walke103","gibsj101","","","","","","","","","19450506","0","NYC16","NY5","W","regular","","1945"
"HOM194505120","HOM","2","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","value","39","4","12","1","0","1","","0","","0","","","","0","","","0","27","","38","11","3","1","0","5","","","","1","0","0","0","0","","27","17","1","0","0","0","benjj101","robiu101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","robiu101","benjj101","hoskd101","","19450512","0","PIT06","NY5","L","regular","y","1945"
"HOM194505120","HOM","2","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","lower","","4","12","1","0","1","","0","","0","","","","0","","","0","27","","","11","3","1","0","5","","","","1","0","0","0","0","","27","17","1","0","0","0","benjj101","robiu101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","robiu101","benjj101","hoskd101","","19450512","0","PIT06","NY5","L","regular","y","1945"
"HOM194505120","HOM","2","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","upper","","4","12","1","0","1","","0","","0","","","","0","","","0","27","","","11","3","1","0","5","","","","1","0","0","0","0","","27","17","1","0","0","0","benjj101","robiu101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","robiu101","benjj101","hoskd101","","19450512","0","PIT06","NY5","L","regular","y","1945"
"HOM194505131","HOM","0","0","0","0","3","0","1","0","","","","","","","","","","","","","","","","","","","","","7","value","32","4","9","3","","","4","","","","3","","","","","","","27","","33","7","2","","","2","2","2","","","","","","1","","27","14","1","1","0","","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450513","1","WAS09","NY5","W","regular","y","1945"
"HOM194505131","HOM","0","0","0","0","3","0","1","0","","","","","","","","","","","","","","","","","","","","","7","lower","30","4","9","3","","","4","","","","","","","","","","","27","","30","7","2","","","2","2","2","","","","","","","","27","14","1","1","0","","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450513","1","WAS09","NY5","W","regular","y","1945"
"HOM194505131","HOM","0","0","0","0","3","0","1","0","","","","","","","","","","","","","","","","","","","","","7","upper","32","4","9","3","","","4","","","","","","","","","","","27","","33","7","2","","","2","2","2","","","","","","","","27","14","1","1","0","","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450513","1","WAS09","NY5","W","regular","y","1945"
"HOM194505132","HOM","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","value","","2","7","","","","","","","","","","","","","","","21","","","6","","","","1","","","","","","","","","1","21","","1","","0","","","","","","","","","","","wrigj105","gibsj101","","","","","","","","","19450513","2","WAS09","NY5","W","regular","","1945"
"HOM194505132","HOM","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","lower","","2","7","","","","","","","","","","","","","","","21","","","6","","","","1","","","","","","","","","1","21","","1","","0","","","","","","","","","","","wrigj105","gibsj101","","","","","","","","","19450513","2","WAS09","NY5","W","regular","","1945"
"HOM194505132","HOM","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","upper","","2","7","","","","","","","","","","","","","","","21","","","6","","","","1","","","","","","","","","1","21","","1","","0","","","","","","","","","","","wrigj105","gibsj101","","","","","","","","","19450513","2","WAS09","NY5","W","regular","","1945"
"HOM194505201","HOM","0","0","3","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","8","value","31","5","7","0","0","1","5","1","1","0","4","","","0","","","0","27","","29","2","0","0","0","0","0","1","","7","0","0","0","0","","27","10","1","0","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","wilsj106","jackj104","wrigj105","wrigj105","gibsj101","leonb101","jackj104","wilsj106","banks101","bellj103","benjj101","hoskd101","","19450520","1","WAS09","NY6","W","regular","y","1945"
"HOM194505201","HOM","0","0","3","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","8","lower","31","5","7","0","0","1","5","1","1","0","","","","0","","","0","27","","28","2","0","0","0","0","0","1","","7","0","0","0","0","","27","10","1","0","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","wilsj106","jackj104","wrigj105","wrigj105","gibsj101","leonb101","jackj104","wilsj106","banks101","bellj103","benjj101","hoskd101","","19450520","1","WAS09","NY6","W","regular","y","1945"
"HOM194505201","HOM","0","0","3","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","8","upper","33","5","7","0","0","1","5","1","1","0","","","","0","","","0","27","","29","2","0","0","0","0","0","1","","7","0","0","0","0","","27","10","1","0","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","wilsj106","jackj104","wrigj105","wrigj105","gibsj101","leonb101","jackj104","wilsj106","banks101","bellj103","benjj101","hoskd101","","19450520","1","WAS09","NY6","W","regular","y","1945"
"HOM194505202","HOM","0","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","value","","3","5","","","","3","","1","","1","","","","","","","21","","","5","3","","","2","2","","","","","","","","","21","","1","","0","","","","","","","","wilsj106","jackj104","blaig101","blaig101","gibsj101","","","","","","","","","19450520","2","WAS09","NY6","W","regular","","1945"
"HOM194505202","HOM","0","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","lower","","3","5","","","","3","","1","","1","","","","","","","21","","","5","3","","","2","2","","","","","","","","","21","","1","","0","","","","","","","","wilsj106","jackj104","blaig101","blaig101","gibsj101","","","","","","","","","19450520","2","WAS09","NY6","W","regular","","1945"
"HOM194505202","HOM","0","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","upper","","3","5","","","","3","","1","","1","","","","","","","21","","","5","3","","","2","2","","","","","","","","","21","","1","","0","","","","","","","","wilsj106","jackj104","blaig101","blaig101","gibsj101","","","","","","","","","19450520","2","WAS09","NY6","W","regular","","1945"
"PH5194505210","HOM","0","2","2","0","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","8","value","37","7","13","1","2","0","7","1","1","0","3","","3","0","1","","0","27","","37","10","2","0","0","1","","1","","8","0","0","0","3","","27","14","1","0","0","0","bellj103","benjj101","hoskd101","gibsj101","banks101","browr103","battr102","jackj104","welmr101","welmr101","gibsj101","browr103","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450521","0","PHI11","PH5","W","regular","y","1945"
"PH5194505210","HOM","0","2","2","0","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","8","lower","37","7","13","1","2","0","7","0","1","0","1","","3","0","1","","0","27","","33","8","2","0","0","1","","1","","8","0","0","0","0","","27","14","1","0","0","0","bellj103","benjj101","hoskd101","gibsj101","banks101","browr103","battr102","jackj104","welmr101","welmr101","gibsj101","browr103","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450521","0","PHI11","PH5","W","regular","y","1945"
"PH5194505210","HOM","0","2","2","0","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","8","upper","37","7","13","1","2","0","7","1","1","0","3","","3","0","1","","0","27","","37","10","2","0","0","1","","1","","8","0","0","0","3","","27","14","1","0","0","0","bellj103","benjj101","hoskd101","gibsj101","banks101","browr103","battr102","jackj104","welmr101","welmr101","gibsj101","browr103","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450521","0","PHI11","PH5","W","regular","y","1945"
"NY6194505230","HOM","0","1","0","4","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","11","value","38","8","12","1","0","0","","1","","1","6","2","","1","","","0","27","","40","7","1","1","0","2","","6","","6","0","1","0","0","","27","","0","0","0","1","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450523","0","NYC14","NY6","W","regular","y","1945"
"NY6194505230","HOM","0","1","0","4","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","11","lower","38","8","12","1","0","0","","1","","1","2","2","","1","","","0","27","","34","7","1","1","0","2","","6","","6","0","1","0","0","","27","","0","0","0","1","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450523","0","NYC14","NY6","W","regular","y","1945"
"NY6194505230","HOM","0","1","0","4","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","11","upper","38","8","12","1","0","0","","1","","1","6","2","","1","","","0","27","","40","7","1","1","0","2","","6","","6","0","1","0","0","","27","","0","0","0","1","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walkr103","walkr103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450523","0","NYC14","NY6","W","regular","y","1945"
"BLG194505250","HOM","3","0","0","0","3","0","0","0","6","","","","","","","","","","","","","","","","","","","","7","value","41","12","13","2","2","1","","1","","1","3","","","0","","","0","27","","44","14","4","0","0","9","","2","","4","0","0","0","0","","27","","2","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walke103","walke103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450525","0","BAL14","BLG","W","regular","y","1945"
"BLG194505250","HOM","3","0","0","0","3","0","0","0","6","","","","","","","","","","","","","","","","","","","","7","lower","41","12","13","2","2","1","","0","","0","2","","","0","","","0","27","","43","14","4","0","0","9","","2","","4","0","0","0","0","","27","","2","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walke103","walke103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450525","0","BAL14","BLG","W","regular","y","1945"
"BLG194505250","HOM","3","0","0","0","3","0","0","0","6","","","","","","","","","","","","","","","","","","","","7","upper","41","12","13","2","2","1","","1","","1","3","","","0","","","0","27","","44","14","4","0","0","9","","2","","4","0","0","0","0","","27","","2","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","battr102","jackj104","walke103","walke103","gibsj101","leonb101","jackj104","battr102","banks101","bellj103","benjj101","hoskd101","","19450525","0","BAL14","BLG","W","regular","y","1945"
"BLG194505280","HOM","1","0","0","0","0","2","0","0","3","","","","","","","","","","","","","","","","","","","","6","value","34","6","9","2","1","0","","0","","1","4","","","1","","","0","27","","37","10","1","1","0","3","","1","","8","0","0","0","2","","27","","1","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","browr103","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","browr103","banks101","bellj103","benjj101","hoskd101","","19450528","0","BAL14","BLG","W","regular","y","1945"
"BLG194505280","HOM","1","0","0","0","0","2","0","0","3","","","","","","","","","","","","","","","","","","","","6","lower","34","6","9","2","1","0","","0","","1","","","","1","","","0","27","","34","10","1","1","0","3","","1","","8","0","0","0","0","","27","","1","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","browr103","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","browr103","banks101","bellj103","benjj101","hoskd101","","19450528","0","BAL14","BLG","W","regular","y","1945"
"BLG194505280","HOM","1","0","0","0","0","2","0","0","3","","","","","","","","","","","","","","","","","","","","6","upper","34","6","9","2","1","0","","0","","1","","","","1","","","0","27","","37","10","1","1","0","3","","1","","8","0","0","0","2","","27","","1","1","0","0","bellj103","benjj101","hoskd101","leonb101","gibsj101","banks101","browr103","jackj104","welmr101","welmr101","gibsj101","leonb101","jackj104","browr103","banks101","bellj103","benjj101","hoskd101","","19450528","0","BAL14","BLG","W","regular","y","1945"
"NY6194505301","HOM","5","0","0","0","3","0","0","6","0","","","","","","","","","","","","","","","","","","","","","value","","14","12","","1","","","","","","","","","","","","","27","","","14","","","1","11","","","","","","","","","","27","","1","","0","","","","","","","","","","","walkr103","gibsj101","","","","","","","","","19450530","1","NYC14","NY6","W","regular","","1945"
"NY6194505301","HOM","5","0","0","0","3","0","0","6","0","","","","","","","","","","","","","","","","","","","","","lower","","14","12","","1","","","","","","","","","","","","","27","","","14","","","1","11","","","","","","","","","","27","","1","","0","","","","","","","","","","","walkr103","gibsj101","","","","","","","","","19450530","1","NYC14","NY6","W","regular","","1945"
