"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM193805152","IN7","0","1","1","2","1","0","2","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","9","","","","","","","","","","","","","","","","19","","","10","","","","8","","","","","","","","","","","","","19","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380515","2","MEM02","MEM","l","regular","","1938"
"MEM193805152","IN7","0","1","1","2","1","0","2","","","","","","","","","","","","","","","","","","","","","","","","lower","","","7","9","","","","","","","","","","","","","","","","18","","","10","","","","8","","","","","","","","","","","","","18","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380515","2","MEM02","MEM","l","regular","","1938"
"MEM193805152","IN7","0","1","1","2","1","0","2","","","","","","","","","","","","","","","","","","","","","","","","upper","","","7","9","","","","","","","","","","","","","","","","20","","","10","","","","8","","","","","","","","","","","","","20","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380515","2","MEM02","MEM","l","regular","","1938"
"MEM193805160","IN7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","9","","","","","","","","","","","","","","","","","24","","","","","","","14","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380516","0","MRA01","MEM","l","regular","","1938"
"MEM193805160","IN7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","36","","","","","","","","","","","","","","","","","","","","","38","","","","","","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380516","0","MRA01","MEM","l","regular","","1938"
"IN7193805292","IN7","3","0","0","0","1","0","x","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","5","","","0","","","","","2","","","","","","","","21","","","3","","","0","0","0","","","","","","","","","","","","21","","4","","","","","","","","","","","","","","","","browj116","taylr102","","","","","","","","","19380529","2","MOU01","BIR","w","regular","","1938"
"IN7193805300","IN7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380530","0","MOU01","BIR","w","regular","","1938"
"ATN193806130","IN7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","13","","","","2","","","","","","","","","","","","","27","","","","","","1","8","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","scotj105","taylr102","","","","","","","","","19380613","0","ELB01","ATN","w","exhibition","","1938"
"IN7193806191","IN7","0","0","2","0","2","0","0","2","x","","","","","","","","","","","","","","","","","","","","","","value","","","6","9","","","","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","","","","27","","3","","","","","","","","","","","","","","","","","","","","","","","","","","19380619","1","IND10","JAX","w","regular","","1938"
"IN7193806192","IN7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380619","2","IND10","JAX","t","regular","","1938"
"JAX193807130","IN7","1","1","0","0","0","2","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","11","","","","","","","","6","","5","","","","","","27","","","5","","","","4","","","","10","","","","","","","","","27","","0","","","","","","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19380713","0","JKV01","JAX","w","regular","","1938"
"JAX193807151","IN7","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","","","","","","0","","","","","","","","27","","","5","","","","2","0","0","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","calhl101","taylr102","","","","","","","","","19380715","1","JKV01","JAX","w","","","1938"
"JAX193807152","IN7","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","","","","","","","","","","","","","","","","12","","","7","","","","4","","","","","","","","","","","","","12","","1","","","","","","","","","","","","","","","","deanr101","trouq101","","","","","","","","","19380715","2","JKV01","JAX","l","regular","","1938"
