"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"ASF194609300","ASP","ASF","PIT06","19460930","0","0:00PM","night","","","false","","0","4592","unknown","unknown","unknown","0","unknown","-1","","","jacou901","jessu901","","johnu901","","","browb107","lemob101","","exhibition","3","1","ASP","ASF","y","both","y","y","1946"
"ASP194610011","ASF","ASP","YOU01","19461001","1","","day","","","","","144","","","","","","","","","","","","","","","","chans101","mannm101","lemob101","exhibition","11","2","ASF","ASP","y","both","y","y","1946"
"ASF194610012","ASP","ASF","CLE07","19461001","2","0:00PM","night","","","false","","-1","8000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","chans101","paigs101","","exhibition","0","5","ASF","ASP","y","both","y","y","1946"
"ASP194610020","ASF","ASP","CHI10","19461002","0","","night","","","","","","21131","","","","","","","","","","","","","","","sainj101","jessg101","","exhibition","6","5","ASF","ASP","y","both","","","1946"
"ASF194610030","ASP","ASF","CIN07","19461003","0","","","","","","","","11000","","","","","","","","","","","","","","","leond103","paigs101","","exhibition","0","3","ASF","ASP","y","both","","","1946"
"ASP194610040","ASF","ASP","NYC16","19461004","0","0:00PM","night","","","false","","125","21291","unknown","unknown","unknown","0","unknown","-1","","","cockp101","bouru901","","drumj901","","","lemob101","browb107","","exhibition","4","2","ASF","ASP","y","both","y","y","1946"
"ASP194610050","ASF","ASP","NWK04","19461005","0","","","","","","","","13236","","","","","","","","","","","","","","","leond103","mannm101","","exhibition","13","10","ASF","ASP","y","both","","","1946"
"ASF194610061","ASP","ASF","NYC16","19461006","1","0:00PM","day","","","false","","133","27462","unknown","unknown","unknown","0","unknown","-1","","","cockp101","drumj901","","bouru901","","","paigs101","fellb101","stann101","exhibition","4","0","ASP","ASF","y","both","y","y","1946"
"ASP194610062","ASF","ASP","BAL14","19461006","2","0:00PM","night","","","false","","0","5202","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","jessg101","lemob101","","exhibition","4","7","ASP","ASF","y","both","y","y","1946"
"ASF194610070","ASP","ASF","COL05","19461007","0","","night","","","","","131","9044","","","","","","","","","rushb901","duncf102","","hayef101","","","lewir101","lemob101","","exhibition","4","3","ASP","ASF","y","both","y","y","1946"
"ASP194610080","ASF","ASP","DAY03","19461008","0","0:00PM","night","","","false","","0","4100","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","chans101","lamaj102","","exhibition","7","6","ASF","ASP","y","both","y","y","1946"
"ASF194610100","ASP","ASF","RCI01","19461010","0","0:00PM","day","","","false","","113","2280","unknown","unknown","unknown","0","unknown","-1","","","elkiu901","wissu901","","mcbru901","","","leond103","browb107","","exhibition","5","7","ASF","ASP","y","both","y","y","1946"
"ASF194610121","ASP","ASF","CBI01","19461012","1","0:00PM","day","","","false","","135","4000","unknown","unknown","unknown","0","unknown","-1","","","schac902","akrou901","ohlib901","ohlim901","","","hardm101","lamaj102","lemob101","exhibition","2","3","ASF","ASP","y","both","y","y","1946"
"ASP194610122","ASF","ASP","WIC01","19461012","2","0:00PM","night","","","false","","0","7000","unknown","unknown","unknown","0","unknown","-1","","","whitu901","huntu901","","","","","sainj101","jessg101","","exhibition","5","3","ASF","ASP","y","both","y","y","1946"
"ASP194610130","ASF","ASP","KAN05","19461013","0","0:00PM","day","","","false","","101","3500","unknown","unknown","unknown","0","unknown","-1","","","rogab101","fambu901","","vaugs901","","","smith111","chans101","","exhibition","2","3","ASP","ASF","y","both","y","y","1946"
"ASF194610140","ASP","ASF","KAN05","19461014","0","0:00PM","night","","","false","","0","5561","unknown","unknown","unknown","0","unknown","-1","","","fambu901","vaugs901","","rogab101","","","fellb101","paigs101","leond103","exhibition","1","4","ASF","ASP","y","both","y","y","1946"
