"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG192510240","PRG","0","0","0","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","10","","value","40","33","3","9","1","0","2","3","0","0","0","7","0","9","0","0","1","0","0","27","0","42","13","3","0","1","7","6","3","0","11","0","0","0","0","1","1","1","0","27","10","2","1","0","0","0","1","1","hollc103","day-c102","carrg101","mackb102","dixor101","hudsr102","britg103","hubbj101","currr101","currr101","mackb102","hudsr102","day-c102","carrg101","britg103","hollc103","dixor101","hubbj101","","19251024","0","LOS05","PIR","l","exhibition","y","1925"
"PRG192510250","PRG","0","1","2","0","1","0","0","3","","","","","","","","","","","","","","","","","","","","","6","","value","37","33","7","10","3","0","1","7","1","0","1","2","0","5","1","0","0","0","0","27","0","40","11","2","0","0","3","3","1","0","2","1","0","0","0","0","0","0","0","27","9","2","1","0","0","0","0","0","hollc103","day-c102","carrg101","mackb102","dixor101","pullo101","hudsr102","britg103","hubbj101","hubbj101","pullo101","hudsr102","day-c102","mackb102","britg103","carrg101","dixor101","hollc103","","19251025","0","LOS05","PIR","w","exhibition","y","1925"
"PRG192510310","PRG","0","0","0","0","4","0","0","0","1","","","","","","","","","","","","","","","","","","","","12","","value","44","35","5","10","1","0","0","5","1","0","0","8","0","5","2","1","0","0","0","27","0","46","15","4","0","2","9","8","3","0","4","1","0","0","1","1","2","0","0","27","10","4","3","0","0","0","2","0","hollc103","day-c102","carrg101","mackb102","dixor101","pullo101","hudsr102","britg103","hubbj101","hubbj101","pullo101","hudsr102","day-c102","mackb102","britg103","carrg101","dixor101","hollc103","","19251031","0","LOS05","PIR","l","exhibition","y","1925"
"PRG192511010","PRG","0","0","3","0","0","0","0","0","4","","","","","","","","","","","","","","","","","","","","9","","value","43","37","7","14","1","1","1","7","1","0","1","4","0","3","0","3","0","0","1","27","0","40","10","1","0","0","7","4","5","0","5","0","1","0","1","0","0","3","0","27","14","3","0","0","0","1","0","3","hollc103","day-c102","carrg101","mackb102","dixor101","rogab101","hudsr102","pullo101","britg103","britg103","pullo101","hudsr102","day-c102","carrg101","mackb102","rogab101","dixor101","hollc103","","19251101","0","LOS05","PIR","t","exhibition","y","1925"
"PRG192511070","PRG","0","2","2","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","8","","value","43","41","5","12","1","0","4","5","0","0","0","2","0","3","2","0","0","0","0","30","0","47","13","1","0","1","6","5","5","0","3","0","0","0","0","0","2","1","0","30","15","3","1","0","0","0","2","1","hollc103","day-c102","carrg101","mackb102","dixor101","rogab101","hudsr102","pullo101","currr101","currr101","pullo101","hudsr102","day-c102","carrg101","mackb102","rogab101","dixor101","hollc103","","19251107","0","LOS05","WHK","l","exhibition","y","1925"
"PRG192511080","PRG","3","0","0","2","1","4","0","0","","","","","","","","","","","","","","","","","","","","","5","","value","39","35","10","14","2","0","1","9","1","0","2","1","0","3","3","0","1","0","0","27","0","46","11","2","0","1","9","4","4","0","1","1","0","0","0","1","0","0","0","27","16","5","1","0","0","0","0","0","hollc103","day-c102","carrg101","mackb102","dixor101","rogab101","britg103","hudsr102","hubbj101","rogab101","mackb102","hudsr102","day-c102","carrg101","britg103","hollc103","dixor101","hubbj101","","19251108","0","LOS05","WHK","w","exhibition","y","1925"
"PRG192511140","PRG","2","0","1","0","4","1","0","0","","","","","","","","","","","","","","","","","","","","","4","","value","36","35","8","15","4","0","1","8","0","1","0","0","0","5","1","1","2","0","0","27","0","42","10","2","0","1","5","4","4","0","6","0","0","0","0","0","0","0","0","27","9","4","2","0","0","0","0","0","hollc103","day-c102","hudsr102","mackb102","dixor101","rogab101","pullo101","carrg101","britg103","britg103","pullo101","hudsr102","day-c102","carrg101","mackb102","dixor101","rogab101","hollc103","","19251114","0","LOS05","PIR","w","exhibition","y","1925"
"PRG192511150","PRG","0","0","1","4","0","1","1","0","","","","","","","","","","","","","","","","","","","","","5","","value","36","31","7","8","3","0","1","6","0","0","0","5","0","3","1","2","0","0","1","27","0","37","3","1","0","1","4","2","8","0","3","0","0","0","0","0","0","0","0","27","15","2","3","0","0","0","0","0","hollc103","day-c102","hudsr102","mackb102","dixor101","rogab101","carrg101","pullo101","allen102","rogab101","pullo101","hudsr102","day-c102","mackb102","allen102","hollc103","dixor101","carrg101","","19251115","0","LOS05","PIR","w","exhibition","y","1925"
"PRG192511260","PRG","3","0","1","0","1","0","0","0","1","","","","","","","","","","","","","","","","","","","","8","","value","41","39","6","14","2","0","3","6","1","0","0","1","0","7","1","0","1","0","0","27","0","44","13","4","1","1","8","7","2","0","2","1","0","0","0","0","1","0","0","27","8","1","0","0","0","0","1","0","hollc103","allen102","carrg101","mackb102","dixor101","rogab101","day-c102","pullo101","hubbj101","hubbj101","pullo101","carrg101","day-c102","mackb102","allen102","hollc103","dixor101","rogab101","","19251126","0","LOS05","WHK","l","exhibition","y","1925"
"PRG192511280","PRG","0","0","0","2","1","1","2","0","","","","","","","","","","","","","","","","","","","","","6","","value","36","33","6","11","3","0","2","5","0","0","0","3","1","8","1","2","0","0","1","27","0","37","11","3","0","0","4","4","1","0","0","0","0","0","2","0","1","1","0","27","12","0","0","0","0","0","1","1","hollc103","allen102","carrg101","mackb102","hudsr102","dixor101","day-c102","pullo101","britg103","britg103","pullo101","hudsr102","day-c102","mackb102","allen102","hollc103","dixor101","carrg101","","19251128","0","LOS05","PIR","w","exhibition","y","1925"
