"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194504040","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450404","0","FTW01","KCM","w","exhibition","","1945"
"MEM194504080","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","7","","","","0","","","","","","","","","","","","24","","","12","","","","8","","","","","","","","","","","","","24","","3","","0","","","","","","","","","","","","","","cornw101","barnh102","","","","","","","","","19450408","0","MEM03","MEM","l","exhibition","","1945"
"KCM194504120","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","24","","","","","","","3","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450412","0","HOU04","KCM","l","exhibition","","1945"
"KCM194504140","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","24","","","","","","","8","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450414","0","DAL01","KCM","l","exhibition","","1945"
"CAG194504160","CAG","0","1","0","1","4","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","9","13","","","","","","","","","","","","","","","","27","","","10","","","","12","","","","","","","","","","","","","27","","6","","0","","","","","","","","","","","","","","smitr110","barnh102","","","","","","","","","19450416","0","FTW01","CVB","l","exhibition","","1945"
"CVB194504170","CAG","4","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","6","","","1","5","","","","","","","","","","","","24","","","7","","","","6","","6","","","","","","","","","","","24","","1","","0","","","","","","","","","","","","","","shiec102","barnh102","","","","","","","","","19450417","0","SAT01","CVB","l","exhibition","","1945"
"CAG194504180","CAG","2","1","0","3","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","7","13","","","","","","","","","","","","","","","","27","","","8","1","","","10","","","","","","","","","","","","","27","","6","","0","","","","","","","","","","","","","","shiec102","barnh102","","","","","","","","","19450418","0","SAT01","CVB","l","exhibition","","1945"
"CVB194504190","CAG","0","0","1","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","value","","","2","11","1","","","","","","","","","","","","","","","36","","","3","","","","1","","","","","","","","","","","","","36","","2","","0","","","","","","","","","","","","","","westo102","barnh102","","","","","","","","","19450419","0","HOU04","CVB","w","exhibition","","1945"
"CAG194504221","CAG","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","2","","","","0","","","","","","","","","","","","21","","","3","","","","2","","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","mccow102","barnh102","","","","","","","","","19450422","1","DAL01","CVB","l","exhibition","","1945"
"CVB194504222","CAG","0","0","0","0","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","6","8","","","","","","","","","","","","","","","","21","","","10","","","1","7","","","","","","","","","","","","","21","","3","","0","","","","","","","","","","","","","","cornw101","barnh102","","","","","","","","","19450422","2","DAL01","CVB","l","exhibition","","1945"
"CVB194504222","CAG","0","0","0","0","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","upper","","","6","8","","","","","","","","","","","","","","","","23","","","10","","","1","7","","","","","","","","","","","","","23","","3","","0","","","","","","","","","","","","","","cornw101","barnh102","","","","","","","","","19450422","2","DAL01","CVB","l","exhibition","","1945"
"CAG194504230","CAG","0","0","0","1","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","10","","","","","","","","","","","","","","","","27","","","14","","","","18","","","","","","","","","","","","","27","","7","","0","","","","","","","","","","","","","","jacks105","barnh102","","","","","","","","","19450423","0","DAL01","CVB","l","exhibition","","1945"
"CVB194504240","CAG","0","0","0","0","0","6","0","1","1","","","","","","","","","","","","","","","","","","","","","","value","","","8","11","","","","","","","","","","","","","","","","27","","","7","","","","1","1","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","mcmew101","barnh102","","","","","","","","","19450424","0","FTW01","CVB","w","exhibition","","1945"
"CAG194504291","CAG","1","0","0","0","1","0","2","0","1","","","","","","","","","","","","","","","","","","","","10","","value","42","36","5","8","1","1","1","","1","0","0","5","0","4","0","","","0","","27","","42","8","0","1","0","8","","5","0","4","0","0","0","0","0","2","","1","27","","4","1","0","1","0","2","","wyatr101","dougj102","smitj112","penna101","kingw102","crutj101","bissj101","barnh102","jessg101","jessg101","barnh102","penna101","kingw102","wyatr101","dougj102","bissj101","crutj101","smitj112","","19450429","1","NOL01","CVB","l","exhibition","y","1945"
"CVB194504292","CAG","0","1","2","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","7","","","","","","","","","","","","","","","","18","","","12","","","1","8","","","","","","","","","","","","","18","","3","","0","","","","","","","","","","","","","","mccow102","barnh102","","","","","","","","","19450429","2","NOL01","CVB","l","exhibition","","1945"
"CAG194504300","CAG","0","0","0","0","0","1","0","1","2","","","","","","","","","","","","","","","","","","","","","","value","","","4","1","","1","","","","","","","","","","","","","","27","","","1","","1","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","jessg101","","","","","","","","","","19450430","0","NOL01","CVB","l","exhibition","","1945"
"CVB194505010","CAG","0","0","0","0","1","0","0","2","3","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","shiec102","barnh102","","","","","","","","","19450501","0","MTG01","CVB","l","exhibition","","1945"
"KCM194505060","CAG","0","1","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","3","","value","32","31","2","5","1","0","0","2","0","","0","1","","4","1","","","0","","24","","40","8","0","0","0","6","5","7","0","4","1","0","0","2","0","3","","0","24","9","2","1","0","0","0","3","","wyatr101","dougj102","kingw102","penna101","nelsc102","crutj101","bissj101","barnh102","jessg101","jessg101","barnh102","penna101","dougj102","nelsc102","wyatr101","bissj101","crutj101","kingw102","","19450506","0","KAN05","KCM","l","regular","y","1945"
"KCM194505080","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","","","","","","","","","","","","","","","","","24","","","","","","","13","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450508","0","MUS01","KCM","l","regular","","1945"
