"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BLG194704130","BLG","0","0","0","0","2","1","0","1","","","","","","","","","","","","","","","","","","","","","6","value","32","4","9","1","0","0","4","1","","0","1","","","1","","","0","27","","32","3","2","0","0","1","","1","","8","0","0","0","0","","27","7","1","0","0","0","buttt102","guilf101","kimbh102","villl101","washj102","lockl101","davib108","wilej102","rombb101","rombb101","villl101","washj102","wilej102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470413","0","NSH02","CAG","W","exhibition","y","1947"
"BLG194704130","BLG","0","0","0","0","2","1","0","1","","","","","","","","","","","","","","","","","","","","","6","lower","32","4","9","1","0","0","4","1","","0","","","","1","","","0","27","","31","3","2","0","0","1","","1","","8","0","0","0","0","","27","7","1","0","0","0","buttt102","guilf101","kimbh102","villl101","washj102","lockl101","davib108","wilej102","rombb101","rombb101","villl101","washj102","wilej102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470413","0","NSH02","CAG","W","exhibition","y","1947"
"BLG194704130","BLG","0","0","0","0","2","1","0","1","","","","","","","","","","","","","","","","","","","","","6","upper","33","4","9","1","0","0","4","1","","0","","","","1","","","0","27","","32","3","2","0","0","1","","1","","8","0","0","0","0","","27","7","1","0","0","0","buttt102","guilf101","kimbh102","villl101","washj102","lockl101","davib108","wilej102","rombb101","rombb101","villl101","washj102","wilej102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470413","0","NSH02","CAG","W","exhibition","y","1947"
"BLG194704200","BLG","0","0","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","7","value","28","3","9","","","","","","","","3","","","","","","","24","","30","3","","","","0","0","2","","6","","","","2","","24","6","1","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","villl101","gillj102","rombb101","robif104","rombb101","robif104","villl101","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470420","0","NSH02","IN9","W","exhibition","y","1947"
"BLG194704200","BLG","0","0","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","7","lower","28","3","9","","","","","","","","","","","","","","","24","","26","3","","","","0","0","2","","6","","","","","","24","6","1","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","villl101","gillj102","rombb101","robif104","rombb101","robif104","villl101","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470420","0","NSH02","IN9","W","exhibition","y","1947"
"BLG194704200","BLG","0","0","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","7","upper","28","3","9","","","","","","","","","","","","","","","24","","30","3","","","","0","0","2","","6","","","","","","24","6","1","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","villl101","gillj102","rombb101","robif104","rombb101","robif104","villl101","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470420","0","NSH02","IN9","W","exhibition","y","1947"
"PH5194705030","BLG","1","0","3","0","4","1","7","0","4","","","","","","","","","","","","","","","","","","","","7","value","54","20","23","2","","2","","","","","","","","","","","","27","","36","9","","","","4","","","","","","","","","","27","9","2","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","washj102","gillj102","villl101","byrdb101","byrdb101","villl101","washj102","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470503","0","PHI17","PH5","W","exhibition","y","1947"
"PH5194705030","BLG","1","0","3","0","4","1","7","0","4","","","","","","","","","","","","","","","","","","","","7","lower","","20","23","2","","2","","","","","","","","","","","","27","","","9","","","","4","","","","","","","","","","27","9","2","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","washj102","gillj102","villl101","byrdb101","byrdb101","villl101","washj102","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470503","0","PHI17","PH5","W","exhibition","y","1947"
"PH5194705030","BLG","1","0","3","0","4","1","7","0","4","","","","","","","","","","","","","","","","","","","","7","upper","","20","23","2","","2","","","","","","","","","","","","27","","","9","","","","4","","","","","","","","","","27","9","2","","0","","buttt102","guilf101","kimbh102","davib108","lockl101","washj102","gillj102","villl101","byrdb101","byrdb101","villl101","washj102","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470503","0","PHI17","PH5","W","exhibition","y","1947"
"BLG194705041","BLG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","5","value","32","1","6","1","0","0","0","0","","0","1","","","0","","","0","27","","40","8","2","0","1","4","","5","","6","0","0","0","1","","27","13","1","0","0","0","buttt102","guilf101","kimbh102","davib108","lockl101","washj102","gillj102","villl101","rombb101","rombb101","villl101","washj102","gillj102","lockl101","buttt102","davib108","kimbh102","guilf101","","19470504","1","BAL14","PH5","L","regular","y","1947"
