"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194504080","MEM","0","0","1","2","2","0","1","2","","","","","","","","","","","","","","","","","","","","","","","value","","","8","12","","","","","","","","","","","","","","","","27","","","7","","","","0","0","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","keyer101","jonec108","","","","","","","","","19450408","0","MEM03","CAG","w","exhibition","","1945"
"MEM194504130","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","7","","","","","","","","","","","","","","","","27","","","16","","","","13","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","chilu102","jonec108","","","","","","","","","19450413","0","LRK02","KCM","l","exhibition","","1945"
"MEM194504150","MEM","1","1","3","0","0","0","3","0","1","","","","","","","","","","","","","","","","","","","","4","","value","39","36","9","12","4","1","3","6","0","0","0","3","0","1","3","","","0","","27","","43","12","0","0","0","8","","1","0","5","0","0","0","3","0","1","","1","27","","3","0","0","1","0","1","","hydec101","bankf101","robin101","jonec108","fordj101","mcdaf101","longr102","feldb101","mathv101","mathv101","jonec108","longr102","bankf101","fordj101","feldb101","mcdaf101","robin101","hydec101","","19450415","0","MEM02","KCM","w","exhibition","y","1945"
"MEM194504170","MEM","0","1","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","9","","","","","","","","","","","","","","","","27","","","14","","","","11","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","chate101","longr102","","","","","","","","","19450417","0","MEM03","KCM","l","exhibition","","1945"
"MEM194504290","MEM","1","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","2","","","2","","","","","","","","","","","","27","","","6","1","1","1","5","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","mathv101","jonec108","","","","","","","","","19450429","0","MEM03","BIR","l","exhibition","","1945"
"MEM194504300","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","7","","","","","","","","","","","","","","","","27","","","11","","","","9","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","keyer101","jonec108","","","","","","","","","19450430","0","LRK02","BIR","l","exhibition","","1945"
"MEM194505061","MEM","0","0","1","1","3","0","0","1","","","","","","","","","","","","","","","","","","","","","9","","value","39","34","6","12","0","0","1","","2","0","0","3","0","","0","","","0","","27","","41","11","0","0","0","5","","2","0","","0","0","0","0","0","0","","0","27","","0","0","0","0","0","0","","hydec101","bankf101","mcdaf101","fordj101","robin101","jonec108","browt105","canaj102","jonea103","jonea103","jonec108","canaj102","bankf101","fordj101","browt105","robin101","mcdaf101","hydec101","","19450506","1","MEM03","CIA","w","regular","y","1945"
"MEM194505062","MEM","0","0","0","0","0","0","3","1","","","","","","","","","","","","","","","","","","","","","","","value","","","4","10","","","","","","","","","","","","","","","","27","","","5","","","","3","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","mathv101","longr102","","","","","","","","","19450506","2","MEM03","CIA","w","regular","","1945"
"CIA194505131","MEM","0","0","0","1","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","3","8","","","1","1","","","","","","","","","","","","27","","","4","","","","2","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","mathv101","jonec108","","","","","","","","","19450513","1","CIN07","CIA","w","regular","","1945"
"CIA194505132","MEM","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","4","","","","","","","","","","","","","","","","24","","","8","1","","1","6","","","","","","","","","","","","","24","","1","","0","","","","","","","","","","","","","","keyer101","jonec108","","","","","","","","","19450513","2","CIN07","CIA","l","regular","","1945"
