"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM193904020","MEM","","","","","","","","","x","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390402","0","MEM02","BLG","w","exhibition","","1939"
"MEM193904090","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","1","","","1","","","","","","","","","","","","","27","","","2","","2","","8","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19390409","0","MEM02","KCM","l","exhibition","","1939"
"MEM193904160","MEM","1","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","15","","","","","","","5","","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","jeffw101","","","","","","","","","","19390416","0","MNL01","KCM","l","exhibition","","1939"
"MEM193904301","MEM","0","0","0","0","2","0","2","0","0","0","1","","","","","","","","","","","","","","","","","","7","","value","43","40","5","12","0","0","0","","2","0","0","1","","2","1","","","0","","33","","46","11","2","0","1","4","","2","0","2","0","0","0","0","","1","","0","33","16","2","0","0","0","0","1","","hydec101","taylj106","cartm101","davel102","robin101","browl107","bankf101","browt105","jeffw101","jeffw101","browl107","taylj106","cartm101","bankf101","browt105","hydec101","robin101","davel102","","19390430","1","MEM02","SSA","w","exhibition","y","1939"
"MEM193904302","MEM","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","1","","","","","","","","","","","","27","","","","","","","0","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","wilsl102","","","","","","","","","","19390430","2","MEM02","SSA","w","exhibition","","1939"
"MEM193905010","MEM","3","0","0","0","1","0","6","0","","","","","","","","","","","","","","","","","","","","","","","value","","","10","8","","","","","","","","","","","","","","","","27","","","4","","","","2","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","mossp101","browl107","","","","","","","","","19390501","0","MEM02","SSA","w","exhibition","","1939"
"MEM193905040","MEM","0","1","1","0","3","0","3","0","","","","","","","","","","","","","","","","","","","","","7","","value","39","36","8","9","2","1","0","6","0","0","0","3","0","5","3","0","0","0","4","27","0","43","11","2","0","1","7","5","2","1","9","0","0","0","0","1","3","0","0","27","0","1","0","0","0","0","3","0","hydec101","taylj106","cartm101","davel102","robin101","browl107","bankf101","browt105","radct101","radct101","browl107","taylj106","cartm101","bankf101","browt105","hydec101","robin101","davel102","","19390504","0","MEM02","HOM","w","exhibition","y","1939"
"MEM193905050","MEM","","","","","","2","3","4","","","","","","","","","","","","","","","","","","","","","","","value","","","10","11","","","","","","","","","","","","","","","","27","","","9","","","","6","","","","","","","","","","","","","27","","6","","0","","","","","","","","","","","","","","jeffw101","","","","","","","","","","19390505","0","LRK02","KCM","w","exhibition","","1939"
"MEM193905071","MEM","0","0","0","0","1","0","1","0","1","","","","","","","","","","","","","","","","","","","","4","","value","31","29","3","7","2","0","1","3","0","1","0","1","1","3","0","0","0","0","0","27","0","39","9","2","0","1","2","2","2","0","8","1","0","0","1","0","0","0","0","27","9","2","2","0","0","0","0","0","cartm101","hydec101","davel102","robin101","taylj106","browl107","bankf101","browt105","mossp101","mossp101","browl107","taylj106","cartm101","bankf101","browt105","hydec101","robin101","davel102","","19390507","1","MEM02","CAG","w","exhibition","y","1939"
"MEM193905072","MEM","3","0","1","0","4","1","","","","","","","","","","","","","","","","","","","","","","","7","","value","34","32","9","14","1","0","1","7","0","0","0","2","0","3","4","0","0","0","1","21","0","28","6","0","0","0","0","0","1","0","7","0","0","0","1","0","0","0","0","21","9","1","1","0","0","0","0","0","cartm101","longr102","davel102","robin101","taylj106","browl107","bankf101","browt105","wilsl102","wilsl102","browl107","taylj106","cartm101","bankf101","browt105","longr102","robin101","davel102","","19390507","2","MEM02","CAG","w","exhibition","y","1939"
"MEM193905090","MEM","0","0","2","4","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","6","11","","","","","","","","","","6","","","","","","27","","","7","","","1","1","","0","0","8","","","","","0","","","","27","","0","","0","","","","","","","","","","","","","","radct101","browl107","","","","","","","","","19390509","0","CLA01","KCM","w","exhibition","","1939"
"KCM193905120","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","27","","","","","","","6","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","barnv103","browl107","","","","","","","","","19390512","0","TOP01","KCM","w","exhibition","","1939"
"KCM193905141","MEM","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","5","","value","34","32","2","7","1","0","0","2","1","0","0","1","0","5","0","0","0","0","0","24","0","36","9","2","0","2","6","4","3","0","3","0","0","0","0","0","1","0","0","24","13","3","0","0","0","0","1","0","hydec101","taylj106","davel102","robin101","davib109","browl107","bankf101","browt105","breme101","breme101","browl107","taylj106","hydec101","bankf101","browt105","davib109","robin101","davel102","","19390514","1","KAN05","KCM","l","regular","y","1939"
"KCM193905142","MEM","0","0","0","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","3","","value","27","25","3","9","0","2","0","2","0","2","0","0","0","5","1","2","0","0","0","18","0","28","9","1","0","0","5","5","1","0","8","1","0","0","0","0","0","0","0","18","6","0","1","0","0","0","0","0","hydec101","taylj106","davel102","robin101","davib109","browl107","bankf101","browt105","walsu101","walsu101","browl107","taylj106","hydec101","bankf101","browt105","davib109","robin101","davel102","","19390514","2","KAN05","KCM","l","regular","y","1939"
