"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194204080","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","6","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19420408","0","BOG01","CCB","W","exhibition","","1942"
"BIR194204080","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","6","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19420408","0","BOG01","CCB","W","exhibition","","1942"
"BIR194204080","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","6","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19420408","0","BOG01","CCB","W","exhibition","","1942"
"BIR194204120","BIR","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","value","","1","5","","","","","","","","","","","","","","","27","","","1","","","1","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","bankd101","","","","","","","","","","19420412","0","JAC01","CCB","L","exhibition","","1942"
"BIR194204120","BIR","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","lower","","1","5","","","","","","","","","","","","","","","27","","","1","","","1","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","bankd101","","","","","","","","","","19420412","0","JAC01","CCB","L","exhibition","","1942"
"BIR194204120","BIR","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","upper","","1","5","","","","","","","","","","","","","","","27","","","1","","","1","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","bankd101","","","","","","","","","","19420412","0","JAC01","CCB","L","exhibition","","1942"
"BIR194204160","BIR","2","0","1","2","0","1","1","0","","","","","","","","","","","","","","","","","","","","","12","value","37","7","10","2","0","0","6","0","","0","6","","","8","","","0","27","","36","6","0","0","0","3","","3","","11","0","0","0","1","","27","8","0","0","0","0","warrj101","lockl101","davel102","mornl101","sampt101","mattj104","tatug101","hardp102","gipsa101","gipsa101","hardp102","mattj104","sampt101","lockl101","warrj101","mornl101","davel102","tatug101","","19420416","0","BIR01","CAG","W","exhibition","y","1942"
"BIR194204160","BIR","2","0","1","2","0","1","1","0","","","","","","","","","","","","","","","","","","","","","12","lower","37","7","10","2","0","0","6","0","","0","","","","8","","","0","27","","31","6","0","0","0","3","","3","","11","0","0","0","0","","27","8","0","0","0","0","warrj101","lockl101","davel102","mornl101","sampt101","mattj104","tatug101","hardp102","gipsa101","gipsa101","hardp102","mattj104","sampt101","lockl101","warrj101","mornl101","davel102","tatug101","","19420416","0","BIR01","CAG","W","exhibition","y","1942"
"BIR194204160","BIR","2","0","1","2","0","1","1","0","","","","","","","","","","","","","","","","","","","","","12","upper","37","7","10","2","0","0","6","0","","0","","","","8","","","0","27","","36","6","0","0","0","3","","3","","11","0","0","0","1","","27","8","0","0","0","0","warrj101","lockl101","davel102","mornl101","sampt101","mattj104","tatug101","hardp102","gipsa101","gipsa101","hardp102","mattj104","sampt101","lockl101","warrj101","mornl101","davel102","tatug101","","19420416","0","BIR01","CAG","W","exhibition","y","1942"
"BIR194204191","BIR","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","6","value","30","2","9","2","0","0","","1","","0","1","","","0","","","0","27","","37","8","2","0","0","1","","0","","5","0","0","0","0","","27","","1","0","0","0","dougj102","warrj101","davel102","mornl101","sampt101","lockl101","tatug101","hardp102","pipkd101","pipkd101","hardp102","sampt101","dougj102","tatug101","mornl101","warrj101","davel102","lockl101","","19420419","1","BIR01","KCM","W","exhibition","y","1942"
"BIR194204191","BIR","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","6","lower","30","2","9","2","0","0","","0","","0","","","","0","","","0","27","","37","8","2","0","0","1","","0","","5","0","0","0","0","","27","","1","0","0","0","dougj102","warrj101","davel102","mornl101","sampt101","lockl101","tatug101","hardp102","pipkd101","pipkd101","hardp102","sampt101","dougj102","tatug101","mornl101","warrj101","davel102","lockl101","","19420419","1","BIR01","KCM","W","exhibition","y","1942"
