"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194804111","CVB","MEM","MEM02","19480411","1","","day","","","","","","3900","","","","","","","","","","","","","","","carsf102","sharp101","","exhibition","10","4","CVB","MEM","y","both","","","1948"
"MEM194804112","CVB","MEM","MEM02","19480411","2","","day","","","","","","3900","","","","","","","","","","","","","","","evanf101","browj114","","exhibition","1","4","MEM","CVB","y","both","","","1948"
"MEM194804180","KCM","MEM","MEM02","19480418","0","","day","","","","","","","","","","","","","","","","","","","","","lamaj102","evanf101","","exhibition","20","4","KCM","MEM","y","both","","","1948"
"MEM194804190","KCM","MEM","MEM02","19480419","0","","night","","","","","","","","","","","","","","","","","","","","","mathv101","richg102","","exhibition","3","4","MEM","KCM","y","both","","","1948"
"KCM194804220","MEM","KCM","OKC02","19480422","0","","night","","","","","","1500","","","","","","","","","","","","","","","smith111","mathv101","","exhibition","8","9","KCM","MEM","y","both","","","1948"
"MEM194804251","BIR","MEM","MEM02","19480425","1","","","","","","","","","","","","","","","","","","","","","","","poweb103","mathv101","","exhibition","4","1","BIR","MEM","y","both","","","1948"
"MEM194804252","BIR","MEM","MEM02","19480425","2","","","7","","","","","","","","","","","","","","","","","","","","hearj103","woods103","","exhibition","5","2","BIR","MEM","y","both","","","1948"
"MEM194804272","BIR","MEM","MEM02","19480427","2","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","1","","","y","both","","","1948"
"MEM194805020","KCM","MEM","MEM02","19480502","0","","","","","","","","4600","","","","","","","","","","","","","","","lamaj102","evanf101","","regular","9","4","KCM","MEM","y","both","","","1948"
"MEM194805060","KCM","MEM","GRE01","19480506","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","6","7","MEM","KCM","","","","","1948"
"MEM194805070","KCM","MEM","MEM02","19480507","0","","","","","","","","","","","","","","","","","","","","","","","smitf107","evanf101","","regular","12","2","KCM","MEM","y","both","","","1948"
