"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194104060","NY5","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","5","value","29","1","2","1","0","0","","0","1","0","3","","","0","","","0","24","","36","6","1","0","0","4","","2","","3","0","0","0","1","1","24","6","4","0","0","0","barkm101","davis105","walkh103","pattg104","tramu101","burnt102","coopb101","fielb101","stann101","stann101","coopb101","burnt102","davis105","fielb101","walkh103","pattg104","barkm101","tramu101","","19410406","0","MEM02","MEM","L","exhibition","y","1941"
"MEM194104060","NY5","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","5","lower","29","1","2","1","0","0","","0","1","0","","","","0","","","0","24","","34","6","1","0","0","4","","2","","3","0","0","0","0","1","24","6","4","0","0","0","barkm101","davis105","walkh103","pattg104","tramu101","burnt102","coopb101","fielb101","stann101","stann101","coopb101","burnt102","davis105","fielb101","walkh103","pattg104","barkm101","tramu101","","19410406","0","MEM02","MEM","L","exhibition","y","1941"
"MEM194104060","NY5","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","5","upper","30","1","2","1","0","0","","0","1","0","","","","0","","","0","24","","36","6","1","0","0","4","","2","","3","0","0","0","1","1","24","6","4","0","0","0","barkm101","davis105","walkh103","pattg104","tramu101","burnt102","coopb101","fielb101","stann101","stann101","coopb101","burnt102","davis105","fielb101","walkh103","pattg104","barkm101","tramu101","","19410406","0","MEM02","MEM","L","exhibition","y","1941"
"BIR194104131","NY5","0","1","1","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","5","value","35","5","10","0","2","1","3","0","","0","2","","","0","","","0","24","","37","13","0","2","1","6","","2","","","0","0","0","0","","24","","2","1","0","2","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","stann101","stann101","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","1","PBL01","BIR","L","exhibition","y","1941"
"BIR194104131","NY5","0","1","1","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","5","lower","34","5","10","0","2","1","3","0","","0","","","","0","","","0","24","","35","13","0","2","1","6","","2","","","0","0","0","0","","24","","2","1","0","2","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","stann101","stann101","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","1","PBL01","BIR","L","exhibition","y","1941"
"BIR194104131","NY5","0","1","1","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","5","upper","35","5","10","0","2","1","3","0","","0","","","","0","","","0","24","","37","13","0","2","1","6","","2","","","0","0","0","0","","24","","2","1","0","2","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","stann101","stann101","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","1","PBL01","BIR","L","exhibition","y","1941"
"BIR194104132","NY5","1","17","0","0","2","","","","","","","","","","","","","","","","","","","","","","","","2","value","31","20","14","3","3","0","14","1","","1","4","","1","0","","","0","15","","20","5","0","0","0","3","","1","","","0","0","0","0","","15","","2","1","0","0","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","hollb106","hollb106","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","2","PBL01","BIR","W","exhibition","y","1941"
"BIR194104132","NY5","1","17","0","0","2","","","","","","","","","","","","","","","","","","","","","","","","2","lower","31","20","14","3","3","0","14","0","","1","2","","1","0","","","0","15","","20","5","0","0","0","3","","1","","","0","0","0","0","","15","","2","1","0","0","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","hollb106","hollb106","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","2","PBL01","BIR","W","exhibition","y","1941"
"BIR194104132","NY5","1","17","0","0","2","","","","","","","","","","","","","","","","","","","","","","","","2","upper","31","20","14","3","3","0","14","1","","1","4","","1","0","","","0","15","","20","7","0","0","0","3","","1","","","0","0","0","0","","15","","2","1","0","0","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","hollb106","hollb106","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410413","2","PBL01","BIR","W","exhibition","y","1941"
"NY5194104141","NY5","0","1","2","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","10","value","31","5","10","3","1","0","","0","","1","4","","","1","","","0","21","","45","16","6","1","0","15","","4","","5","0","0","0","0","1","21","9","5","1","0","0","kimbh102","walkh103","barkm101","starj102","davis105","pattg104","coopb101","fielb101","rectc101","rectc101","coopb101","starj102","fielb101","walkh103","davis105","barkm101","kimbh102","pattg104","","19410414","1","MEM02","BLG","L","exhibition","y","1941"
