"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5193609170","WEG","0","0","4","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","42","38","7","10","0","0","0","","0","","0","4","","","0","","","","","27","","37","8","0","0","0","5","0","3","","","0","0","0","0","","0","","0","27","12","0","0","0","0","0","0","","currg102","hughs101","wrigb104","wrigz102","westj102","mackb102","bindj101","walkh103","byrdb101","byrdb101","mackb102","westj102","hughs101","bindj101","walkh103","currg102","wrigb104","wrigz102","","19360917","0","PHI17","PH5","w","championship","y","1936"
"PH5193609201","WEG","0","0","0","1","1","1","0","0","4","","","","","","","","","","","","","","","","","","","","1","","value","35","35","7","8","1","1","2","5","0","","0","3","","2","1","","","0","","27","","38","11","0","0","0","3","","1","","0","0","0","0","0","","","","0","27","14","1","0","0","0","0","","","currg102","bindj101","hughs101","wrigz102","chrit101","mackb102","walkh103","westj102","byrdb101","byrdb101","mackb102","westj102","hughs101","bindj101","walkh103","chrit101","currg102","wrigz102","","19360920","1","NYC14","PH5","w","exhibition","y","1936"
"WEG193609271","WEG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","","","","","","","","","","","","","27","","","","","","","9","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19360927","1","NSH02","PTC","l","championship","","1936"
"WEG193609272","WEG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","21","","","","","","","2","","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19360927","2","NSH02","PTC","l","championship","","1936"
