"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NW2193905140","PH5","1","2","1","0","1","0","1","0","1","","","","","","","","","","","","","","","","","","","","7","","value","41","36","7","9","1","1","1","7","0","0","0","5","0","6","0","0","0","0","0","27","0","41","7","0","0","1","5","5","7","0","5","1","0","0","0","0","0","1","2","27","0","1","0","0","2","0","0","1","speac103","mornl101","parnr102","dunnj104","bensg101","perkb101","wilsj106","harrc104","carts102","carts102","perkb101","harrc104","mornl101","wilsj106","dunnj104","parnr102","bensg101","speac103","","19390514","0","NWK04","NW2","w","regular","y","1939"
"PH5193905150","PH5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","1","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390515","0","CHE01","NY6","w","regular","","1939"
"NW2193905171","PH5","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","7","","value","36","33","2","7","0","0","0","2","0","0","0","3","0","0","0","0","0","0","1","24","0","34","7","0","0","1","5","5","3","0","0","0","0","0","0","0","0","0","0","24","2","1","1","0","0","0","0","0","speac103","mornl101","parnr102","dunnj104","bensg101","perkb101","wilsj106","harrc104","ellir105","ellir105","perkb101","harrc104","mornl101","wilsj106","dunnj104","parnr102","bensg101","speac103","","19390517","1","NWK04","NW2","l","regular","y","1939"
"NW2193905172","PH5","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","8","","value","29","27","0","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","18","0","22","4","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","18","0","1","0","0","0","0","0","1","speac103","mornl101","parnr102","dunnj104","bensg101","perkb101","wilsj106","harrc104","mcdow101","mcdow101","perkb101","harrc104","mornl101","wilsj106","dunnj104","parnr102","bensg101","speac103","","19390517","2","NWK04","NW2","l","regular","y","1939"
"PH5193905201","PH5","","","","","","","","x","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","thoms105","","","","","","","","","","19390520","1","PHI17","HOM","w","regular","","1939"
"PH5193905202","PH5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","21","","","","","","","16","","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","carts102","","","","","","","","","","19390520","2","PHI17","HOM","l","regular","","1939"
"PH5193905211","PH5","2","1","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","11","","value","44","42","4","10","2","0","1","4","0","0","0","2","0","2","1","0","0","0","3","30","0","40","9","0","0","1","3","3","3","0","5","0","0","0","1","0","0","0","0","30","2","0","1","0","0","0","0","0","speac103","willc106","parnr102","wilsj106","perkb101","bensg101","dunnj104","harrc104","carts102","carts102","perkb101","harrc104","dunnj104","wilsj106","willc106","parnr102","bensg101","speac103","","19390521","1","PHI17","NY5","w","regular","y","1939"
"PH5193905212","PH5","0","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","","","","","","","","","","","","","","","","21","","","10","","","","5","","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","mcdow101","perkb101","","","","","","","","","19390521","2","PHI17","NY5","l","regular","","1939"
"HOM193905270","PH5","0","0","0","0","0","0","2","2","1","","","","","","","","","","","","","","","","","","","","4","","value","36","35","5","8","1","1","0","","0","","0","1","","2","0","","","0","","24","","40","17","2","2","2","12","","2","0","2","0","0","0","0","","0","","0","24","3","1","0","0","0","0","0","","parnr102","willc106","speac103","wilsj106","perkb101","bensg101","dunnj104","harrc104","carts102","carts102","perkb101","harrc104","dunnj104","wilsj106","willc106","parnr102","bensg101","speac103","","19390527","0","PIT06","HOM","l","regular","y","1939"
"HOM193905281","PH5","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","33","32","2","5","1","0","0","","0","","0","1","","3","0","","","0","","24","","39","13","3","0","3","10","","2","","2","0","0","0","0","","0","","0","24","11","0","0","0","0","0","0","","parnr102","willc106","speac103","perkb101","dunnj104","wilsj106","harrc104","bensg101","thoms105","thoms105","perkb101","harrc104","dunnj104","wilsj106","willc106","parnr102","bensg101","speac103","","19390528","1","BUF06","HOM","l","regular","y","1939"
"HOM193905282","PH5","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","2","","","","","","","","","","","","","","","","18","","","7","","","2","6","6","","","","","","","","","","","","18","","0","","0","","","","","","","","","","","","","","millh104","perkb101","","","","","","","","","19390528","2","BUF06","HOM","l","regular","","1939"
"PH5193905301","PH5","4","3","7","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","4","","value","45","45","17","18","3","2","3","","0","","0","","0","","0","","","0","","27","","35","8","1","0","0","5","","","","","0","0","0","0","","0","","0","27","12","0","0","0","0","0","0","","speac103","willc106","pattp102","perkb101","parnr102","bensg101","dunnj104","harrc104","mcdow101","mcdow101","perkb101","harrc104","pattp102","dunnj104","willc106","parnr102","bensg101","speac103","","19390530","1","PHI17","TLC","w","regular","y","1939"
"PH5193905302","PH5","3","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","3","","value","31","31","4","7","0","0","0","","0","","0","","","","0","","","0","","27","","37","10","0","0","0","3","","","","","0","0","0","0","","0","","0","27","9","0","0","0","0","0","0","","speac103","willc106","pattp102","perkb101","parnr102","dunnj104","bensg101","harrc104","mcheh101","mcheh101","perkb101","harrc104","pattp102","dunnj104","willc106","parnr102","bensg101","speac103","","19390530","2","PHI17","TLC","w","regular","y","1939"
"PH5193906010","PH5","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","3","","value","19","19","1","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","15","0","19","3","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","15","6","0","0","0","0","0","0","0","speac103","willc106","pattp102","perkb101","parnr102","wilsj106","bensg101","dunnj104","ellir105","ellir105","perkb101","dunnj104","pattp102","wilsj106","willc106","parnr102","bensg101","speac103","","19390601","0","PHI17","NY5","t","regular","y","1939"
