"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG194003310","NY5","BLG","ATL05","19400331","0","","day","","","","","","1000","","","","","","","","","doylj901","mooru901","","","","","johnl106","","","exhibition","13","2","NY5","BLG","","","","","1940"
"BLG194004071","MEM","BLG","NOL01","19400407","1","","","","","","","135","5000","","","","","","","","","rouzu901","benju901","","auguu901","","","hubew101","boonl102","","exhibition","1","6","BLG","MEM","y","both","y","y","1940"
"BLG194004072","MEM","BLG","NOL01","19400407","2","","","7","","","","105","5000","","","","","","","","","rouzu901","benju901","","auguu901","","","wilsl102","murru101","","exhibition","15","1","MEM","BLG","y","both","y","y","1940"
"BLG194004080","MEM","BLG","NOL01","19400408","0","","night","","","","","","","","","","","","","","","rouzu901","","benju901","","","","willw105","davir103","","exhibition","2","3","BLG","MEM","y","both","y","y","1940"
"MEM194004140","BLG","MEM","MEM02","19400414","0","","","","","","","","","","","","","","","","","","","","","","","","sumrw101","","exhibition","13","2","BLG","MEM","y","both","","","1940"
"BIR194004211","BLG","BIR","BIR01","19400421","1","","day","","","","","","4500","","","","","","","","","willp103","mooru901","","","","","adame101","burrs101","","exhibition","13","7","BLG","BIR","y","both","y","y","1940"
"BIR194004212","BLG","BIR","BIR01","19400421","2","","day","","","","","","4500","","","","","","","","","mooru901","willp103","","","","","moodb101","barnb105","","exhibition","2","6","BIR","BLG","y","both","y","y","1940"
"BLG194004281","BIR","BLG","NSH02","19400428","1","","","","","","","","","","","","","","","","","mccrf901","cleap901","","","","","willw105","howar101","","exhibition","3","9","BLG","BIR","y","both","y","y","1940"
"BLG194004282","BIR","BLG","NSH02","19400428","2","","","7","","","","","","","","","","","","","","","","","","","","davis106","","","exhibition","3","17","BLG","BIR","","","","","1940"
"BLG194005051","IN8","BLG","NSH02","19400505","1","1:50pm","day","","","","","","4000","","","","","","","","","mccrf901","cleap901","","","","","willw105","wrigj105","","exhibition","2","3","BLG","IN8","y","both","y","y","1940"
"BLG194005052","IN8","BLG","NSH02","19400505","2","","night","7","","","","","4000","","","","","","","","","","","","","","","","","","exhibition","3","5","BLG","IN8","","p","","","1940"
"PH5194005110","BLG","PH5","PHI17","19400511","0","0:00PM","day","","","false","","0","5000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cockp101","","","","","davis106","missj102","","regular","12","10","BLG","PH5","y","both","y","y","1940"
"BLG194005121","PH5","BLG","BAL09","19400512","1","","day","","","","","","3000","","","","","","","","","mccrf901","cromu901","","","","","adame101","mcheh101","","regular","1","6","BLG","PH5","y","both","y","y","1940"
"BLG194005122","PH5","BLG","BAL09","19400512","2","","night","","","","","","3000","","","","","","","","","mccrf901","cromu901","","","","","davis106","thoms105","","regular","2","5","BLG","PH5","y","both","y","y","1940"
"HOM194005180","BLG","HOM","HRB01","19400518","0","","day","","","","","120","2500","","","","","","","","","harrm103","dixor101","","","","","willw105","walke103","","regular","9","8","BLG","HOM","y","both","y","y","1940"
"HOM194005191","BLG","HOM","WAS09","19400519","1","","day","","","","","","4800","","","","","","","","","harrm103","kempu901","","","","","browr103","adame101","","regular","2","7","HOM","BLG","y","both","y","y","1940"
"HOM194005192","BLG","HOM","WAS09","19400519","2","","day","7","","","","","4800","","","","","","","","","harrm103","kempu901","","","","","willw105","walke103","","regular","8","5","BLG","HOM","y","both","y","y","1940"
"NY5194005262","BLG","NY5","NYC16","19400526","2","","","","","","","125","6000","","","","","","","","","harrm103","crumj101","","mccrf901","","","hubew101","barbb102","","regular","8","1","BLG","NY5","y","both","y","y","1940"
"NW2194005301","BLG","NW2","NWK04","19400530","1","","day","","","","","","","","","","","","","","","turnc101","harrm103","","gholb901","","","adame101","hookl101","","regular","8","5","BLG","NW2","y","both","y","y","1940"
