"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"CVB194304180","HOM","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","2","","","2","","","","","","","","","","","","","27","","","3","","1","","3","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19430418","0","CAN03","CVB","w","exhibition","","1943"
"HOM194304251","HOM","0","0","3","1","0","0","5","1","","","","","","","","","","","","","","","","","","","","","8","","value","42","36","10","13","7","0","0","8","0","0","0","6","0","3","0","","","0","","27","","36","8","0","0","0","3","","3","0","5","0","0","0","0","0","0","","0","27","","2","1","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","banks101","wilsj106","spenj103","willf101","wrigj105","wrigj105","gibsj101","leonb101","spenj103","wilsj106","banks101","benjj101","bellj103","willf101","","19430425","1","WAS09","NW2","w","exhibition","y","1943"
"HOM194304252","HOM","0","0","0","0","2","3","","","","","","","","","","","","","","","","","","","","","","","6","","value","29","26","5","8","1","1","0","3","0","","1","2","","4","1","","","0","","21","","25","1","0","0","0","1","","5","","5","0","0","0","0","","0","","0","21","","0","1","0","0","0","0","","bellj103","benjj101","leonb101","gastr101","banks101","wilsj106","spenj103","willf101","shiec102","shiec102","gastr101","leonb101","spenj103","wilsj106","banks101","benjj101","bellj103","willf101","","19430425","2","WAS09","NW2","w","exhibition","y","1943"
"HOM194305040","HOM","0","0","0","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","1","1","","","3","","","","","","","","","","","","27","","","2","1","1","","6","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","wrigj105","gibsj101","","","","","","","","","19430504","0","DAY03","BLG","l","exhibition","","1943"
"NW2194305090","HOM","0","0","0","0","1","0","0","0","1","3","","","","","","","","","","","","","","","","","","","7","","value","42","36","5","10","3","0","0","","0","0","0","6","0","6","1","","","0","","30","","47","13","4","0","0","2","","2","","3","0","0","0","0","","0","","0","30","","2","1","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","banks101","wilsj106","easth104","spenj103","wrigj105","wrigj105","gibsj101","leonb101","spenj103","wilsj106","banks101","benjj101","bellj103","easth104","","19430509","0","NWK04","NW2","w","exhibition","y","1943"
"HOM194305100","HOM","4","2","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","2","","value","36","32","10","9","1","1","2","10","0","0","0","4","0","3","0","","","0","","27","","41","10","0","0","1","8","","6","0","9","1","0","0","2","0","1","","0","27","5","3","0","0","0","0","1","","bellj103","benjj101","leonb101","gibsj101","banks101","wilsj106","easth104","spenj103","shiec102","shiec102","gibsj101","leonb101","spenj103","wilsj106","banks101","benjj101","bellj103","easth104","","19430510","0","RIC04","NW2","w","exhibition","y","1943"
"NW2194305110","HOM","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","3","1","","2","","","","","2","2","","","","","","","27","","","","","","","6","","1","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19430511","0","NOR02","NW2","w","exhibition","","1943"
"NW2194305120","HOM","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","6","","","","0","","","","","","0","","","","","","24","","","11","4","4","2","10","10","2","","1","","","","1","","","","","24","","0","","0","","","","","","","","","","","","","","shiec102","","","","","","","","","","19430512","0","NOR02","NW2","l","exhibition","","1943"
"NW2194305130","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19430513","0","NPN01","NW2","w","regular","","1943"
"HOM194305161","HOM","0","1","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","9","","value","35","29","2","7","1","0","0","2","3","0","0","3","0","6","2","","","0","","27","","33","5","0","1","0","1","","1","","9","0","0","0","1","1","0","","0","27","","1","1","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","banks101","harrv102","easth104","spenj103","wrigj105","wrigj105","gibsj101","leonb101","spenj103","easth104","banks101","bellj103","benjj101","harrv102","","19430516","1","WAS09","BLG","w","regular","y","1943"
