"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NY5194404120","BLG","NY5","LRK02","19440412","0","","","","","","","","","","","","","","","","","","","","","","","porta103","stann101","","exhibition","6","4","BLG","NY5","y","both","","","1944"
"NY5194404161","BLG","NY5","MTG01","19440416","1","","day","","","","","","2000","","","","","","","","","","","","","","","","","","exhibition","4","4","","","y","both","","","1944"
"BLG194404162","NY5","BLG","MTG01","19440416","2","","day","","","","","","2000","","","","","","","","","","","","","","","","","","exhibition","6","9","BLG","NY5","","","","","1944"
"NY5194404301","HOM","NY5","NYC16","19440430","1","","day","","","","","","15000","","","","","","","","","moorw901","gholb901","","","","","browr103","mcdut101","","exhibition","15","3","HOM","NY5","y","both","y","y","1944"
"NY5194404302","HOM","NY5","NYC16","19440430","2","","night","","","","","","15000","","","","","","","","","","","","","","","hoskd101","","","exhibition","10","0","HOM","NY5","y","both","","","1944"
"HOM194405071","NY5","HOM","WAS09","19440507","1","","","","","","","","15000","","","","","","","","","mccrf901","charo101","greee901","kempu901","","","browr103","mcdut101","","regular","4","5","HOM","NY5","y","both","y","y","1944"
"HOM194405072","NY5","HOM","WAS09","19440507","2","","","7","","","","","15000","","","","","","","","","","","","","","","hoskd101","sarva101","","regular","3","7","HOM","NY5","y","both","","","1944"
"HOM194405080","NY5","HOM","RIC04","19440508","0","","night","","","","","","1000","","","","","","","","","","","","","","","","","","exhibition","7","17","HOM","NY5","","","","","1944"
"HOM194405090","NY5","HOM","POR01","19440509","0","","night","","","","","","3000","","","","","","","","","","","","","","","","","","regular","7","15","HOM","NY5","y","","","","1944"
"HOM194405100","NY5","HOM","NOR02","19440510","0","","night","","","","","","2000","","","","","","","","","","","","","","","","","","exhibition","7","4","NY5","HOM","","","","","1944"
"HOM194405110","NY5","HOM","NOR02","19440511","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","5","6","HOM","NY5","","","","","1944"
"BLG194405190","NY5","BLG","BAL14","19440519","0","","night","","","","","","","","","","","","","","","mccrf901","hollu902","","","","","byrdb101","stann101","","regular","4","9","BLG","NY5","y","both","y","y","1944"
"NY5194405211","NY6","NY5","NYC14","19440521","1","","day","","","","","","12000","","","","","","","","","cockp101","charo101","","fullu901","","","barnd101","robes104","","regular","6","4","NY6","NY5","y","both","y","y","1944"
