"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"CAG194004142","CAG","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","4","value","22","4","5","1","0","0","2","1","","0","3","","","1","","","0","21","","27","4","0","0","0","0","0","1","","7","0","0","0","0","","21","10","3","0","0","0","bondt102","simmw101","mornl101","youne102","hudsf101","duncf102","sparj102","hornb101","cornw101","cornw101","duncf102","youne102","sparj102","bondt102","hornb101","mornl101","simmw101","hudsf101","","19400414","2","NOL01","BIR","W","exhibition","y","1940"
"CAG194004142","CAG","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","4","lower","22","4","5","1","0","0","2","1","","0","","","","1","","","0","21","","26","4","0","0","0","0","0","1","","7","0","0","0","0","","21","10","3","0","0","0","bondt102","simmw101","mornl101","youne102","hudsf101","duncf102","sparj102","hornb101","cornw101","cornw101","duncf102","youne102","sparj102","bondt102","hornb101","mornl101","simmw101","hudsf101","","19400414","2","NOL01","BIR","W","exhibition","y","1940"
"CAG194004142","CAG","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","4","upper","22","4","5","1","0","0","2","1","","0","","","","1","","","0","21","","27","4","0","0","0","0","0","1","","7","0","0","0","0","","21","10","3","0","0","0","bondt102","simmw101","mornl101","youne102","hudsf101","duncf102","sparj102","hornb101","cornw101","cornw101","duncf102","youne102","sparj102","bondt102","hornb101","mornl101","simmw101","hudsf101","","19400414","2","NOL01","BIR","W","exhibition","y","1940"
"NY5194004211","CAG","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","2","3","","","","","","","","","","","","","","","24","","","12","","","","6","","","","","","","","","","24","","2","","0","","","","","","","","","","","cornw101","duncf102","","","","","","","","","19400421","1","LRK02","NY5","L","exhibition","","1940"
"NY5194004211","CAG","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","2","3","","","","","","","","","","","","","","","24","","","12","","","","6","","","","","","","","","","24","","2","","0","","","","","","","","","","","cornw101","duncf102","","","","","","","","","19400421","1","LRK02","NY5","L","exhibition","","1940"
"NY5194004211","CAG","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","2","3","","","","","","","","","","","","","","","24","","","12","","","","6","","","","","","","","","","24","","2","","0","","","","","","","","","","","cornw101","duncf102","","","","","","","","","19400421","1","LRK02","NY5","L","exhibition","","1940"
"NY5194004212","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","0","4","","","","0","","","","","","","","","","","24","","","8","","","","1","1","","","","","","","","","24","","0","","0","","","","","","","","","","","johnt108","duncf102","","","","","","","","","19400421","2","LRK02","NY5","L","exhibition","","1940"
"NY5194004212","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","0","4","","","","0","","","","","","","","","","","24","","","8","","","","1","1","","","","","","","","","24","","0","","0","","","","","","","","","","","johnt108","duncf102","","","","","","","","","19400421","2","LRK02","NY5","L","exhibition","","1940"
"NY5194004212","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","0","4","","","","0","","","","","","","","","","","24","","","8","","","","1","1","","","","","","","","","24","","0","","0","","","","","","","","","","","johnt108","duncf102","","","","","","","","","19400421","2","LRK02","NY5","L","exhibition","","1940"
"CAG194005010","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","2","","","","","","","","","","","","","","","","27","","","1","1","","","5","","","","","","","","1","","27","","0","","0","","","","","","","","","","","johnt108","","","","","","","","","","19400501","0","MNL01","HOM","L","exhibition","","1940"
"CAG194005010","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","2","","","","","","","","","","","","","","","","27","","","1","1","","","5","","","","","","","","1","","27","","0","","0","","","","","","","","","","","johnt108","","","","","","","","","","19400501","0","MNL01","HOM","L","exhibition","","1940"
"CAG194005010","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","2","","","","","","","","","","","","","","","","27","","","1","1","","","5","","","","","","","","1","","27","","0","","0","","","","","","","","","","","johnt108","","","","","","","","","","19400501","0","MNL01","HOM","L","exhibition","","1940"
"HOM194005020","CAG","1","0","0","0","0","0","0","0","1","7","","","","","","","","","","","","","","","","","","","","value","","9","9","1","","1","","","","","","","","","","","","30","","","7","","","","4","","1","","","","","","","","30","","2","","0","1","","","","","","","","","","hudsf101","dawsj102","","","","","","","","","19400502","0","ELD01","HOM","W","exhibition","","1940"
"HOM194005020","CAG","1","0","0","0","0","0","0","0","1","7","","","","","","","","","","","","","","","","","","","","lower","","9","9","1","","1","","","","","","","","","","","","30","","","7","","","","4","","1","","","","","","","","30","","2","","0","1","","","","","","","","","","hudsf101","dawsj102","","","","","","","","","19400502","0","ELD01","HOM","W","exhibition","","1940"
"HOM194005020","CAG","1","0","0","0","0","0","0","0","1","7","","","","","","","","","","","","","","","","","","","","upper","","9","9","1","","1","","","","","","","","","","","","30","","","7","","","","4","","1","","","","","","","","30","","2","","0","1","","","","","","","","","","hudsf101","dawsj102","","","","","","","","","19400502","0","ELD01","HOM","W","exhibition","","1940"
"HOM194005030","CAG","0","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","10","value","34","2","6","1","0","0","","0","","0","5","","","0","","","0","24","","39","9","1","0","0","5","","6","","6","1","0","0","2","","24","","0","0","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","dawsj102","johnt108","johnt108","dawsj102","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400503","0","MNL01","HOM","L","exhibition","y","1940"
"HOM194005030","CAG","0","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","10","lower","34","2","6","1","0","0","","0","","0","2","","","0","","","0","24","","30","9","1","0","0","5","","6","","6","1","0","0","2","","24","","0","0","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","dawsj102","johnt108","johnt108","dawsj102","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400503","0","MNL01","HOM","L","exhibition","y","1940"
"HOM194005030","CAG","0","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","10","upper","34","2","6","1","0","0","","0","","0","5","","","0","","","0","24","","39","9","1","0","0","5","","6","","6","1","0","0","2","","24","","0","0","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","dawsj102","johnt108","johnt108","dawsj102","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400503","0","MNL01","HOM","L","exhibition","y","1940"
"MEM194005051","CAG","0","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","7","value","34","3","7","1","1","0","3","1","","0","2","","","0","","","0","25","","34","10","1","0","0","4","","1","1","4","0","0","0","3","","25","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","smite112","johnt108","johnt108","smite112","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400505","1","MEM02","MEM","L","exhibition","y","1940"
"MEM194005051","CAG","0","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","7","lower","34","3","7","1","1","0","3","0","","0","","","","0","","","0","25","","30","9","1","0","0","4","","1","1","4","0","0","0","0","","25","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","smite112","johnt108","johnt108","smite112","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400505","1","MEM02","MEM","L","exhibition","y","1940"
"MEM194005051","CAG","0","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","7","upper","34","3","7","1","1","0","3","1","","0","","","","0","","","0","25","","34","10","1","0","0","4","","1","1","4","0","0","0","3","","25","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reevd101","hudsf101","hornb101","smite112","johnt108","johnt108","smite112","youne102","hornb101","bondt102","mornl101","hudsf101","simmw101","reevd101","","19400505","1","MEM02","MEM","L","exhibition","y","1940"
"MEM194005052","CAG","0","0","3","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","value","27","5","7","1","0","1","5","0","","0","","","","0","","","0","21","","24","5","1","0","0","1","","5","","1","0","0","0","0","","21","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reduw101","hornb101","sparj102","smite112","bowel102","bowel102","smite112","youne102","sparj102","bondt102","hornb101","reduw101","simmw101","mornl101","","19400505","2","MEM02","MEM","W","exhibition","","1940"
"MEM194005052","CAG","0","0","3","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","lower","27","5","7","1","0","1","5","0","","0","","","","0","","","0","21","","24","5","1","0","0","1","","5","","1","0","0","0","0","","21","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reduw101","hornb101","sparj102","smite112","bowel102","bowel102","smite112","youne102","sparj102","bondt102","hornb101","reduw101","simmw101","mornl101","","19400505","2","MEM02","MEM","W","exhibition","","1940"
"MEM194005052","CAG","0","0","3","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","upper","27","5","7","1","0","1","5","0","","0","","","","0","","","0","21","","24","5","1","0","0","1","","5","","1","0","0","0","0","","21","","1","1","0","0","simmw101","bondt102","mornl101","youne102","reduw101","hornb101","sparj102","smite112","bowel102","bowel102","smite112","youne102","sparj102","bondt102","hornb101","reduw101","simmw101","mornl101","","19400505","2","MEM02","MEM","W","exhibition","","1940"
"MEM194005060","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","16","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19400506","0","MEM02","MEM","W","exhibition","","1940"
"MEM194005060","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","16","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19400506","0","MEM02","MEM","W","exhibition","","1940"
"MEM194005060","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","16","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19400506","0","MEM02","MEM","W","exhibition","","1940"
"MEM194005070","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","4","","","","","","","","","","","","","","","","24","","","","","","","5","","","","","","","","","","24","","0","","0","","","","","","","","","","","willl108","smite112","","","","","","","","","19400507","0","GRE01","MEM","L","exhibition","","1940"
"MEM194005070","CAG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","4","","","","","","","","","","","","","","","","24","","","","","","","5","","","","","","","","","","24","","0","","0","","","","","","","","","","","willl108","smite112","","","","","","","","","19400507","0","GRE01","MEM","L","exhibition","","1940"
