"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194404021","BIR","3","3","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","value","","9","9","","","","","","","","","","","","","","","27","","","6","","","","1","","","","","","","","","","27","","2","","0","","","","","","","","","","","gipsa101","radct101","","","","","","","","","19440402","1","BIR01","CAG","W","exhibition","","1944"
"BIR194404021","BIR","3","3","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","lower","","9","9","","","","","","","","","","","","","","","27","","","6","","","","1","","","","","","","","","","27","","2","","0","","","","","","","","","","","gipsa101","radct101","","","","","","","","","19440402","1","BIR01","CAG","W","exhibition","","1944"
"BIR194404021","BIR","3","3","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","upper","","9","9","","","","","","","","","","","","","","","27","","","6","","","","1","","","","","","","","","","27","","2","","0","","","","","","","","","","","gipsa101","radct101","","","","","","","","","19440402","1","BIR01","CAG","W","exhibition","","1944"
"BIR194404022","BIR","3","4","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","value","","9","5","","","","","","","","","","","","","","","15","","","9","","","","7","","","","","","","","","","15","","2","","0","","","","","","","","","","","washf101","radct101","","","","","","","","","19440402","2","BIR01","CAG","W","exhibition","","1944"
"BIR194404022","BIR","3","4","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","9","5","","","","","","","","","","","","","","","15","","","9","","","","7","","","","","","","","","","15","","2","","0","","","","","","","","","","","washf101","radct101","","","","","","","","","19440402","2","BIR01","CAG","W","exhibition","","1944"
"BIR194404022","BIR","3","4","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","9","5","","","","","","","","","","","","","","","15","","","9","","","","7","","","","","","","","","","15","","2","","0","","","","","","","","","","","washf101","radct101","","","","","","","","","19440402","2","BIR01","CAG","W","exhibition","","1944"
"BIR194404090","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","10","15","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","mckig101","radct101","","","","","","","","","19440409","0","BIR01","CVB","W","exhibition","","1944"
"BIR194404090","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","10","15","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","mckig101","radct101","","","","","","","","","19440409","0","BIR01","CVB","W","exhibition","","1944"
"BIR194404090","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","10","15","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","mckig101","radct101","","","","","","","","","19440409","0","BIR01","CVB","W","exhibition","","1944"
"CIA194404100","BIR","1","2","0","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","value","","5","8","","","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","1","","0","","","","","","","","","","","sayla101","taylr102","","","","","","","","","19440410","0","MTG01","CIA","W","exhibition","","1944"
"CIA194404100","BIR","1","2","0","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","lower","","5","8","","","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","1","","0","","","","","","","","","","","sayla101","taylr102","","","","","","","","","19440410","0","MTG01","CIA","W","exhibition","","1944"
"CIA194404100","BIR","1","2","0","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","upper","","5","8","","","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","1","","0","","","","","","","","","","","sayla101","taylr102","","","","","","","","","19440410","0","MTG01","CIA","W","exhibition","","1944"
"BIR194404161","BIR","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","value","31","2","5","2","0","0","","0","","1","1","","","0","","","0","27","","48","13","2","1","0","10","6","5","","","0","0","0","0","","27","17","5","1","0","0","britj104","davip102","sampt101","lockl101","mornl101","steee102","radct101","harru101","mckig101","mckig101","radct101","harru101","sampt101","britj104","davip102","lockl101","mornl101","steee102","","19440416","1","BIR01","NY6","L","exhibition","y","1944"
"BIR194404161","BIR","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","lower","31","2","5","2","0","0","","0","","1","","","","0","","","0","27","","43","13","2","1","0","10","6","5","","","0","0","0","0","","27","17","5","1","0","0","britj104","davip102","sampt101","lockl101","mornl101","steee102","radct101","harru101","mckig101","mckig101","radct101","harru101","sampt101","britj104","davip102","lockl101","mornl101","steee102","","19440416","1","BIR01","NY6","L","exhibition","y","1944"
