"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY6193509130","PTC","0","0","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","","value","40","30","2","6","0","0","0","","0","","0","10","","","0","","","","","24","","35","5","1","0","0","6","0","8","","","0","0","0","0","","0","","0","24","11","1","0","0","0","0","0","","bellj103","banks101","pattp102","gibsj101","charo101","johnj108","crutj101","willc106","stres101","stres101","gibsj101","charo101","pattp102","johnj108","willc106","banks101","bellj103","crutj101","","19350913","0","NYC25","NY6","l","lcs","y","1935"
"NY6193509140","PTC","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","","value","38","29","0","4","0","0","0","","0","","0","9","","5","0","","","","","24","","35","11","0","0","1","4","0","0","","3","0","0","0","0","","0","","0","24","8","0","0","0","0","0","0","","bellj103","pattp102","perkb101","gibsj101","charo101","johnj108","banks101","willc106","davir103","davir103","gibsj101","charo101","pattp102","johnj108","willc106","banks101","bellj103","perkb101","","19350914","0","PHI17","NY6","l","lcs","y","1935"
"NY6193509150","PTC","1","0","0","0","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","36","35","3","8","1","2","1","2","0","0","0","1","0","5","0","0","0","0","1","27","0","36","6","3","0","0","0","0","2","0","9","0","0","0","1","0","0","0","0","27","12","1","0","0","0","0","0","0","bellj103","willc106","pattp102","gibsj101","charo101","crutj101","harrc104","banks101","matll101","matll101","gibsj101","charo101","pattp102","harrc104","willc106","banks101","bellj103","crutj101","","19350915","0","NYC25","NY6","w","lcs","y","1935"
"PTC193509180","PTC","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","34","34","1","7","0","0","0","","0","","0","0","","","0","","","","","27","","39","12","0","0","0","6","0","0","","","0","0","0","0","","0","","0","27","10","0","0","0","0","0","0","","bellj103","willc106","pattp102","gibsj101","charo101","crutj101","johnj108","banks101","matll101","matll101","gibsj101","charo101","pattp102","johnj108","willc106","banks101","bellj103","crutj101","","19350918","0","PIT09","NY6","l","lcs","y","1935"
"PTC193509190","PTC","1","0","1","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","10","","value","38","33","3","8","2","1","0","","0","","0","5","","4","0","","","","","27","","35","8","1","0","1","2","0","3","","4","0","0","0","0","","0","","0","27","8","0","0","0","0","0","0","","crutj101","willc106","pattp102","gibsj101","charo101","perkb101","harrc104","banks101","davir103","davir103","gibsj101","charo101","pattp102","harrc104","willc106","banks101","crutj101","perkb101","","19350919","0","PIT09","NY6","w","lcs","y","1935"
"PTC193509200","PTC","0","2","0","0","1","0","0","0","4","","","","","","","","","","","","","","","","","","","","10","","value","43","38","7","13","1","0","1","","0","","0","5","","","0","","","","","27","","38","10","0","0","0","6","0","6","","","0","0","0","0","","0","","0","27","19","0","0","0","0","0","0","","bellj103","willc106","perkb101","gibsj101","charo101","pattp102","harrc104","banks101","huntb106","huntb106","gibsj101","charo101","pattp102","harrc104","willc106","banks101","bellj103","perkb101","","19350920","0","PHI17","NY6","w","lcs","y","1935"
"NY6193509210","PTC","0","2","0","0","2","0","1","3","0","","","","","","","","","","","","","","","","","","","","7","","value","42","38","8","11","0","0","0","","0","","0","4","","","0","","","","","27","","36","9","0","0","0","7","0","2","","","0","0","0","0","","0","","0","27","11","0","0","0","0","0","0","","bellj103","willc106","perkb101","gibsj101","charo101","pattp102","harrc104","banks101","harvb101","harvb101","gibsj101","charo101","pattp102","harrc104","willc106","banks101","bellj103","perkb101","","19350921","0","PHI17","NY6","w","lcs","y","1935"
"PH5193509222","PTC","4","1","3","1","3","0","0","0","0","","","","","","","","","","","","","","","","","","","","10","","value","49","47","12","20","1","3","4","","0","0","0","2","0","7","0","","","0","","27","","39","10","2","0","0","2","","2","","0","0","0","0","1","","0","","0","27","12","3","4","0","0","0","0","","bellj103","willc106","pattp102","gibsj101","perkb101","crutj101","johnj108","banks101","carts102","carts102","perkb101","gibsj101","pattp102","johnj108","willc106","banks101","bellj103","crutj101","","19350922","2","NYC16","PH5","w","exhibition","y","1935"
"SHR193510090","PTC","0","0","0","0","2","0","0","0","0","3","","","","","","","","","","","","","","","","","","","6","","value","41","40","5","11","2","0","1","5","1","0","0","0","0","9","1","3","0","0","4","30","0","39","3","1","1","0","2","0","5","0","13","1","0","0","0","0","0","1","0","30","16","2","1","0","0","0","0","1","bellj103","willc106","pattp102","gibsj101","crutj101","johnj108","harrc104","banks101","matll101","matll101","gibsj101","harrc104","pattp102","johnj108","willc106","banks101","bellj103","crutj101","","19351009","0","DAY03","SHR","w","exhibition","y","1935"
"ALM193510250","PTC","0","1","1","0","0","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","13","","value","52","47","6","13","1","1","1","5","1","0","0","4","0","3","1","0","0","0","3","33","0","49","14","2","1","1","6","5","0","0","3","0","0","0","0","0","0","0","0","33","13","2","0","0","0","0","0","0","bellj103","willc106","johnj108","gibsj101","charo101","crutj101","harrc104","banks101","matll101","matll101","gibsj101","charo101","harrc104","johnj108","willc106","banks101","bellj103","crutj101","","19351025","0","MEX01","ALM","t","exhibition","y","1935"
