"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194804111","MEM","1","0","1","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","4","","","","","","","","","","","","","","","27","","","11","","","2","10","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","sharp101","jonec108","","","","","","","","","19480411","1","MEM02","CVB","l","exhibition","","1948"
"MEM194804112","MEM","0","1","1","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","6","","","","","","","","","","","","","","","","18","","","5","","","","1","","","","","","","","","","","","","18","","2","","0","","","","","","","","","","","","","","evanf101","peepn101","","","","","","","","","19480411","2","MEM02","CVB","w","exhibition","","1948"
"MEM194804180","MEM","1","0","0","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","","","","","","","","","27","","","18","2","","1","20","","","","","","","","","","","","","27","","6","","0","","","","","","","","","","","","","","evanf101","peepn101","","","","","","","","","19480418","0","MEM02","KCM","l","exhibition","","1948"
"MEM194804190","MEM","2","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","value","","","4","7","","","","","","","","","","","","","","","","27","","","9","","","","3","","5","","9","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","mathv101","jonec108","","","","","","","","","19480419","0","MEM02","KCM","w","exhibition","","1948"
"KCM194804220","MEM","3","1","3","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","8","11","2","","","","","","","","","","","","","","","26","","","15","1","","1","9","","1","","","","","","","1","","","","26","","1","","0","","","","","","","","","","","","","","sharp101","jonec108","","","","","","","","","19480422","0","OKC02","KCM","l","exhibition","","1948"
"MEM194804251","MEM","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","1","","","1","1","","","","2","","7","","","","","","27","","","10","","1","1","4","","","","10","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","mathv101","jonec108","","","","","","","","","19480425","1","MEM02","BIR","l","exhibition","","1948"
"MEM194804252","MEM","0","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","5","","","","","","","","","","","","","","","","21","","","11","","","","5","","","","","","","","","","","","","21","","2","","0","","","","","","","","","","","","","","woods103","peepn101","","","","","","","","","19480425","2","MEM02","BIR","l","exhibition","","1948"
"MEM194804272","MEM","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","","","","","","","15","","","5","","","","1","1","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","sharp101","jonec108","","","","","","","","","19480427","2","MEM02","BIR","t","exhibition","","1948"
"MEM194805020","MEM","3","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","9","","","2","4","","","","","","","","","","","","27","","","12","","","1","9","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","mathv101","jonec108","","","","","","","","","19480502","0","MEM02","KCM","l","regular","","1948"
"MEM194805060","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","27","","","","","","","6","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480506","0","GRE01","KCM","w","regular","","1948"
