"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194603310","CVB","MEM","MEM03","19460331","0","","","","","","","","6372","","","","","","","","","","","","","","","mathv101","breme101","","exhibition","7","12","MEM","CVB","y","both","","","1946"
"CVB194604140","NY5","CVB","ATL05","19460414","0","","day","","","","","","7000","","","","","","","","","","","","","","","calhf101","newka101","","exhibition","4","5","CVB","NY5","y","both","","","1946"
"BIR194604210","CVB","BIR","ATL05","19460421","0","","day","","","","","","","","","","","","","","","","","","","","","carsf102","","breme101","exhibition","10","9","CVB","BIR","y","p","","","1946"
"CVB194605051","BIR","CVB","CLE06","19460505","1","","day","","","","","","8364","","","","","","","","","johnu902","","","","","","calhf101","gipsa101","","regular","1","2","CVB","BIR","y","both","","","1946"
"CVB194605052","BIR","CVB","CLE06","19460505","2","","day","","","","","","8364","","","","","","","","","","","","","","","newbj101","carsf102","","regular","7","2","BIR","CVB","y","both","","","1946"
"CVB194605060","BIR","CVB","TOL05","19460506","0","","","","","","","","","","","","","","","","","","","","","","","woods103","polln102","","regular","4","5","CVB","BIR","","both","","","1946"
"BIR194605090","CVB","BIR","BIR01","19460509","0","","","","","","","","9000","","","","","","","","","willp103","moorc901","","","","","hearj103","clarw103","","regular","2","7","BIR","CVB","y","both","y","y","1946"
"BIR194605100","CVB","BIR","BIR01","19460510","0","","","","","","","","","","","","","","","","","","","","","","","hollc104","","","regular","3","4","BIR","CVB","y","both","","","1946"
"BIR194605121","CVB","BIR","BIR01","19460512","1","","","","","","","","","","","","","","","","","","","","","","","gipsa101","calhf101","","regular","2","5","BIR","CVB","y","both","","","1946"
"BIR194605122","CVB","BIR","BIR01","19460512","2","","","","","","","","","","","","","","","","","","","","","","","woods103","","","regular","15","2","CVB","BIR","y","both","","","1946"
