"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG193510190","PRG","2","0","0","0","0","1","4","1","","","","","","","","","","","","","","","","","","","","","9","","value","41","39","8","13","1","0","2","","0","","0","2","","2","1","","","","","27","","35","7","0","0","0","3","0","1","","6","0","0","0","0","","0","","0","27","12","0","0","0","0","0","0","","hughs101","snowf101","steat101","suttm101","wrigz102","mackb102","wrigb104","westj102","grifr101","grifr101","mackb102","westj102","hughs101","snowf101","wrigz102","steat101","wrigb104","suttm101","","19351019","0","LOS02","PIR","w","exhibition","y","1935"
"PRG193510201","PRG","0","0","0","0","1","0","0","3","1","","","","","","","","","","","","","","","","","","","","9","","value","39","34","5","10","1","0","0","","1","","1","3","","12","0","","","","","27","","41","10","0","1","1","4","0","5","","9","0","0","0","0","","0","","1","27","5","1","0","0","1","0","0","","steat101","snowf101","wrigz102","suttm101","mackb102","wrigb104","westj102","summt101","thoms105","thoms105","mackb102","westj102","suttm101","snowf101","wrigz102","steat101","wrigb104","summt101","","19351020","1","LOS02","PIR","w","exhibition","y","1935"
"PRG193510202","PRG","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","3","","value","20","19","2","6","1","0","0","","0","","0","1","","3","0","","","","","15","","24","8","2","0","1","4","0","2","","2","0","0","0","0","","1","","0","15","10","0","2","0","0","0","1","","steat101","snowf101","wrigz102","suttm101","mackb102","wrigb104","westj102","summt101","younu101","younu101","mackb102","westj102","suttm101","snowf101","wrigz102","steat101","wrigb104","summt101","","19351020","2","LOS02","PIR","l","exhibition","y","1935"
"ASD193510310","PRG","0","0","0","1","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","6","","value","37","35","4","9","1","0","0","4","1","","0","1","","9","2","","","","","24","","33","7","1","1","0","5","0","2","","11","0","1","0","0","","2","","1","24","9","3","0","0","1","1","2","","hughs101","snowf101","steat101","suttm101","wrigz102","mackb102","wrigh102","westj102","paigs101","paigs101","mackb102","westj102","hughs101","suttm101","snowf101","steat101","wrigh102","wrigz102","","19351031","0","LOS02","ASD","l","exhibition","y","1935"
"PRG193511090","PRG","0","0","3","0","2","0","0","8","","","","","","","","","","","","","","","","","","","","","","","value","","","13","16","","","4","","","","","","","","","","","","","27","","","8","","","1","5","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","brewc102","mackb102","","","","","","","","","19351109","0","LOS02","PIR","w","exhibition","","1935"
"PRG193511101","PRG","2","1","0","2","2","0","0","0","","","","","","","","","","","","","","","","","","","","","7","","value","38","34","7","11","1","0","0","","1","","0","3","","3","2","","","0","","27","","31","2","0","0","0","0","0","1","0","13","0","0","0","0","0","1","","0","27","","0","0","0","0","0","1","","hughs101","snowf101","steat101","suttm101","wrigz102","hinej101","wrigb104","westj102","paigs101","paigs101","hinej101","westj102","hughs101","suttm101","snowf101","steat101","wrigb104","wrigz102","","19351110","1","LOS02","PIR","w","exhibition","y","1935"
"PRG193511102","PRG","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","4","","value","21","21","2","6","2","0","0","","0","","0","0","0","2","0","","","0","","15","","23","8","1","0","0","3","","1","","1","0","0","0","1","","1","","0","15","3","0","1","0","0","0","1","","hughs101","snowf101","steat101","mackb102","wrigz102","hinej101","wrigb104","westj102","thoms105","thoms105","hinej101","westj102","hughs101","mackb102","snowf101","steat101","wrigb104","wrigz102","","19351110","2","LOS02","PIR","l","exhibition","y","1935"
"PRG193512011","PRG","0","0","3","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","","6","","value","36","30","6","9","2","0","0","3","2","0","1","3","0","3","1","","","0","","27","","40","7","1","0","0","4","2","6","","12","0","0","0","1","","1","","0","27","13","2","0","0","0","0","1","","hughs101","snowf101","steat101","suttm101","wrigz102","mackb102","wrigb104","westj102","grifr101","grifr101","mackb102","westj102","hughs101","suttm101","snowf101","steat101","wrigb104","wrigz102","","19351201","1","LOS02","PIR","w","exhibition","y","1935"
"PRG193512012","PRG","3","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","0","","value","16","14","4","3","1","0","2","4","0","","0","2","","2","1","","","0","","15","","19","1","0","0","0","0","0","4","","5","0","1","0","0","","0","","1","15","5","0","1","0","1","1","0","","hughs101","snowf101","steat101","suttm101","wrigz102","mackb102","wrigb104","westj102","paigs101","paigs101","mackb102","westj102","hughs101","suttm101","snowf101","steat101","wrigb104","wrigz102","","19351201","2","LOS02","PIR","w","exhibition","y","1935"
"PRG193512221","PRG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","11","14","","","2","","","","","","","","","","","","","27","","","5","","","","3","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","paigs101","mackb102","","","","","","","","","19351222","1","LOS02","PIR","w","exhibition","","1935"
