"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG193310140","PRG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","16","","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19331014","0","LOS05","PIR","w","exhibition","","1933"
"PRG193310151","PRG","2","0","0","0","1","6","0","2","","","","","","","","","","","","","","","","","","","","","7","","value","42","36","11","14","2","0","2","","0","","0","6","","1","3","","","","","27","","31","3","0","0","0","0","0","2","","15","0","0","0","0","","0","","0","27","5","0","0","0","0","0","0","","bellj103","banks101","wellw101","suttm101","duket102","snowf101","wrigb104","willj117","paigs101","paigs101","duket102","suttm101","banks101","snowf101","wellw101","wrigb104","bellj103","willj117","","19331015","1","LOS05","PIR","w","exhibition","y","1933"
"PRG193310152","PRG","2","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","1","","value","25","23","3","6","1","0","0","","0","","0","2","","8","0","","","","","21","","35","11","2","0","1","4","0","3","","3","0","0","0","1","","0","","0","21","11","1","0","0","0","0","0","","bellj103","banks101","wellw101","suttm101","duket102","snowf101","wrigb104","willj117","millp101","millp101","duket102","suttm101","banks101","snowf101","wellw101","wrigb104","bellj103","willj117","","19331015","2","LOS05","PIR","l","exhibition","y","1933"
"PIR193310160","PRG","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","4","","","1","1","","","","","","","","","","","","24","","","7","","1","1","2","2","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","banks101","duket102","","","","","","","","","19331016","0","LOS05","PIR","l","exhibition","","1933"
"PRG193310291","PRG","0","0","3","1","0","6","0","1","","","","","","","","","","","","","","","","","","","","","9","","value","44","37","11","15","2","0","1","","2","","0","5","","5","8","","","","","27","","36","5","3","0","0","3","0","3","","13","0","1","0","0","","0","","0","27","9","0","0","0","0","1","0","","bellj103","banks101","wellw101","steat101","suttm101","duket102","snowf101","wrigb104","paigs101","paigs101","duket102","suttm101","banks101","snowf101","wellw101","steat101","bellj103","wrigb104","","19331029","1","LOS05","PIR","w","exhibition","y","1933"
"PRG193310292","PRG","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","5","","value","26","26","0","4","1","0","0","","0","","0","0","","10","0","","","","","21","","36","9","3","1","1","10","0","4","","1","0","0","0","0","","0","","0","21","9","4","0","0","0","0","0","","bellj103","banks101","wellw101","steat101","suttm101","wrigb104","snowf101","burcw101","millp101","millp101","burcw101","suttm101","banks101","snowf101","wellw101","steat101","bellj103","wrigb104","","19331029","2","LOS05","PIR","l","exhibition","y","1933"
"PRG193311111","PRG","2","1","1","1","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","value","","","9","14","","","1","1","","","","","","","","","","","","27","","","8","","","1","4","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","millp101","burcw101","","","","","","","","","19331111","1","LOS05","PIR","w","exhibition","","1933"
"PRG193311112","PRG","3","2","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","10","","","1","1","","","","","","","","","","","","21","","","3","","","","0","0","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","younu101","duket102","","","","","","","","","19331111","2","LOS05","PIR","w","exhibition","","1933"
"PRG193311121","PRG","0","0","1","0","0","1","0","3","","","","","","","","","","","","","","","","","","","","","8","","value","37","33","5","11","2","0","2","","1","","0","3","","3","1","","","","","27","","33","3","0","0","0","0","0","3","","14","0","0","0","0","","1","","2","27","5","3","0","0","2","0","1","","bellj103","banks101","wellw101","steat101","suttm101","snowf101","wrigb104","duket102","paigs101","paigs101","duket102","suttm101","banks101","snowf101","wellw101","steat101","bellj103","wrigb104","","19331112","1","LOS05","PIR","w","exhibition","y","1933"
"PRG193311122","PRG","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","7","","value","26","24","1","6","2","0","0","","1","","0","1","","11","0","","","","","18","","26","6","1","0","2","4","0","0","","6","0","0","0","2","","0","","0","18","6","1","0","0","0","0","0","","bellj103","banks101","wellw101","steat101","suttm101","snowf101","wrigb104","burcw101","willj117","willj117","burcw101","suttm101","banks101","snowf101","wellw101","steat101","bellj103","wrigb104","","19331112","2","LOS05","PIR","l","exhibition","y","1933"
