"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5193409092","PH5","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","2","","value","30","30","1","6","0","0","0","1","0","","0","3","","12","1","","","0","","27","","29","3","1","0","0","1","1","0","","9","0","0","0","1","","","","0","27","12","0","0","0","0","0","","","stepj105","cread101","whitc103","wilsj106","mackb102","dunnj104","washp101","seayd101","jones107","jones107","mackb102","wilsj106","seayd101","cread101","stepj105","whitc103","washp101","dunnj104","","19340909","2","NYC16","PTC","t","exhibition","y","1934"
"PH5193409110","PH5","0","1","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","6","","value","36","35","3","8","0","0","0","","0","","0","1","","11","0","","","","","27","","35","6","0","0","0","4","0","0","","","0","0","0","0","","0","","0","27","14","1","0","0","0","0","0","","stepj105","cread101","whitc103","wilsj106","casem101","dunnj104","washp101","seayd101","ellir105","ellir105","casem101","wilsj106","seayd101","cread101","stepj105","whitc103","washp101","dunnj104","","19340911","0","PHI16","CAG","l","lcs","y","1934"
"CAG193409161","PH5","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","","value","34","30","0","4","1","0","0","","0","","0","4","","8","0","","","","","24","","29","7","1","1","0","3","0","0","","7","0","0","0","0","","1","","0","24","8","0","2","0","0","0","1","","stepj105","cread101","whitc103","wilsj106","mackb102","dunnj104","washp101","seayd101","jones107","jones107","mackb102","wilsj106","seayd101","cread101","stepj105","whitc103","washp101","dunnj104","","19340916","1","CHI09","CAG","l","lcs","y","1934"
"CAG193409162","PH5","0","0","1","2","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","7","","","","","","","","","","","","","","","","27","","","6","","","","3","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","mcdow101","casem101","","","","","","","","","19340916","2","CHI09","CAG","w","lcs","","1934"
"CAG193409170","PH5","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","1","","","","","","","","","","","","","","","24","","","4","1","","","2","2","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","ellir105","casem101","","","","","","","","","19340917","0","CHI09","CAG","l","lcs","","1934"
"PH5193409270","PH5","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","13","","value","38","33","1","5","2","0","0","1","0","","2","3","","9","0","","","","","27","","40","8","2","0","0","0","0","5","","9","3","0","0","0","","0","","0","27","11","0","0","0","0","0","0","","seayd101","cread101","wilsj106","mackb102","dunnj104","casem101","washp101","brooa101","ellir105","ellir105","brooa101","mackb102","seayd101","cread101","dunnj104","wilsj106","washp101","casem101","","19340927","0","PHI16","CAG","w","lcs","y","1934"
"PH5193409290","PH5","0","0","0","2","2","0","0","0","","","","","","","","","","","","","","","","","","","","","6","","value","34","34","4","10","2","1","1","","0","","0","0","","","0","","","0","","27","","32","4","0","0","1","1","0","1","","","0","0","0","0","","0","","0","27","14","2","0","0","0","0","0","","seayd101","cread101","wilsj106","mackb102","dunnj104","casem101","brooa101","washp101","cartp102","cartp102","brooa101","mackb102","seayd101","cread101","dunnj104","wilsj106","washp101","casem101","","19340929","0","PHI16","CAG","w","lcs","y","1934"
"PTC193409301","PH5","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","2","","value","30","30","1","5","2","0","0","1","1","","0","0","","7","1","","","0","","24","","30","7","1","0","0","3","1","2","","6","0","0","0","0","1","","","0","24","9","2","1","0","0","0","","","seayd101","cread101","wilsj106","mackb102","casem101","dunnj104","hayej104","washp101","jones107","jones107","hayej104","mackb102","seayd101","cread101","dunnj104","wilsj106","washp101","casem101","","19340930","1","NYC16","PTC","l","exhibition","y","1934"
"PH5193410010","PH5","0","0","1","0","0","1","0","2","0","","","","","","","","","","","","","","","","","","","","4","","value","35","30","4","8","3","1","0","","1","","2","2","","6","2","","","","","27","","35","7","0","0","0","4","0","3","","10","1","0","0","1","","2","","0","27","11","1","0","0","0","0","2","","seayd101","cread101","wilsj106","mackb102","dunnj104","casem101","brooa101","washp101","ellir105","ellir105","brooa101","mackb102","seayd101","cread101","dunnj104","wilsj106","washp101","casem101","","19341001","0","PHI16","CAG","t","lcs","y","1934"
"PH5193410020","PH5","0","0","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","6","","value","32","29","2","6","0","0","0","2","0","0","0","3","0","2","0","0","1","0","1","27","0","34","8","3","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","27","14","2","2","0","0","0","0","0","stepj105","cread101","wilsj106","mackb102","dunnj104","casem101","washp101","seayd101","jones107","jones107","casem101","mackb102","seayd101","cread101","stepj105","wilsj106","washp101","dunnj104","","19341002","0","PHI16","CAG","w","lcs","y","1934"
