"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NW2194004281","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","17","16","","","2","","","","","","","","","","","","","27","","","2","","","2","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400428","1","RIC03","NW2","w","exhibition","","1940"
"NW2194004282","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","18","","","","","","","7","","","","","","","","","","","","","18","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400428","2","RIC03","NW2","l","exhibition","","1940"
"NW2194004290","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","24","","","","","","","9","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400429","0","WIL07","NW2","l","exhibition","","1940"
"HOM194005110","NY6","0","2","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","8","","value","38","34","3","7","1","0","0","","1","","0","3","","6","1","","","0","","24","","39","13","1","2","0","7","","2","","2","0","0","0","1","","1","","0","24","12","0","1","0","0","0","1","","awkar101","coimp101","carrc107","cresa101","linar101","herer101","martr105","casem101","ruizs101","ruizs101","casem101","linar101","carrc107","herer101","martr105","cresa101","awkar101","coimp101","","19400511","0","PIT06","HOM","l","regular","y","1940"
"HOM194005121","NY6","0","0","0","0","0","3","1","2","0","","","","","","","","","","","","","","","","","","","","8","","value","41","37","6","10","1","1","0","","1","0","0","3","0","8","1","","","0","","24","","39","12","0","0","0","8","","2","0","5","0","0","0","3","0","2","","0","24","","3","0","0","0","0","2","","martr105","carrc107","coimp101","cresa101","linar101","herer101","awkar101","fernj101","taylj108","taylj108","fernj101","linar101","carrc107","herer101","martr105","cresa101","awkar101","coimp101","","19400512","1","WAS09","HOM","l","regular","y","1940"
"HOM194005122","NY6","3","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","5","","value","31","23","5","5","0","0","0","","2","0","0","6","0","9","0","","","0","","18","","32","11","1","2","1","6","","1","","1","0","0","0","0","","0","","0","18","","1","0","0","0","0","0","","awkar101","coimp101","carrc107","cresa101","linar101","herer101","baezj102","casem101","figuj102","figuj102","casem101","linar101","coimp101","herer101","carrc107","cresa101","awkar101","baezj102","","19400512","2","WAS09","HOM","l","regular","y","1940"
"NY5194005191","NY6","0","0","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","","value","36","34","2","6","1","0","1","2","0","","0","2","","4","0","","","0","","24","","34","9","2","1","1","4","","1","","6","0","0","0","2","","0","","0","24","12","4","0","0","0","0","0","","miraa101","coimp101","carrc107","cresa101","linar101","herer101","awkar101","fernj101","taylj108","taylj108","fernj101","linar101","carrc107","herer101","miraa101","cresa101","coimp101","awkar101","","19400519","1","NYC16","NY5","l","regular","y","1940"
"NY5194005192","NY6","1","0","3","0","0","1","0","0","3","","","","","","","","","","","","","","","","","","","","","","value","","","8","10","3","","2","","","1","1","1","","","","","","","","27","","","7","1","","","1","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","figuj102","","","","","","","","","","19400519","2","NYC16","NY5","w","regular","","1940"
"NY6194005260","NY6","0","0","0","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","4","","value","33","32","2","5","1","0","1","2","0","","0","1","","5","0","","","0","","27","","44","9","1","0","3","8","","6","","5","1","0","0","0","","0","","0","27","15","1","0","0","0","0","0","","miraa101","coimp101","carrc107","cresa101","linar101","herer101","awkar101","casem101","taylj108","taylj108","casem101","linar101","carrc107","herer101","miraa101","cresa101","coimp101","awkar101","","19400526","0","HAR02","NW2","l","regular","y","1940"
"NW2194005270","NY6","0","1","6","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","","value","37","33","7","8","4","0","0","","0","0","0","4","0","","0","","","0","","24","","40","9","0","0","0","11","","7","0","7","0","2","0","0","0","1","","2","24","6","2","1","0","2","2","1","","miraa101","coimp101","carrc107","cresa101","linar101","herer101","awkar101","casem101","howac102","howac102","casem101","linar101","carrc107","herer101","miraa101","cresa101","coimp101","awkar101","","19400527","0","SPR06","NW2","l","regular","y","1940"
"PH5194005301","NY6","0","0","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","5","","value","35","35","3","8","0","0","0","","0","","0","","","","0","","","0","","24","","34","8","1","2","1","7","","2","","","0","0","0","0","1","0","","0","24","","0","0","0","0","0","0","","awkar101","coimp101","carrc107","cresa101","linar101","herer101","martr105","casem101","figuj102","figuj102","casem101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400530","1","PHI17","PH5","l","regular","y","1940"
"PH5194005302","NY6","0","0","0","0","2","0","2","2","0","","","","","","","","","","","","","","","","","","","","5","","value","38","35","6","8","1","1","1","6","0","0","0","3","0","","0","","","0","","27","","29","2","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","27","","0","0","0","0","0","0","","awkar101","coimp101","carrc107","linar101","cresa101","herer101","martr105","fernj101","ruizs101","ruizs101","fernj101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400530","2","PHI17","PH5","w","regular","y","1940"
"PH5194006091","NY6","1","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","37","36","2","10","1","0","1","1","0","","0","1","","3","1","","","0","","24","","34","12","3","0","1","5","","0","0","2","0","0","0","1","","0","","0","24","13","1","2","0","0","0","0","","martr105","coimp101","carrc107","linar101","herer101","cresa101","wilsf104","casem101","figuj102","figuj102","casem101","linar101","carrc107","herer101","martr105","cresa101","coimp101","wilsf104","","19400609","1","HRB01","PH5","l","regular","y","1940"
"PH5194006092","NY6","3","0","2","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","10","","value","39","29","8","7","0","1","1","6","1","0","0","9","0","1","0","","","0","","21","","27","5","0","0","0","1","0","0","0","6","0","1","0","0","","0","","1","21","6","2","0","0","1","1","0","","awkar101","coimp101","miraa101","linar101","herer101","cresa101","martr105","fernj101","ruizs101","ruizs101","fernj101","linar101","martr105","herer101","miraa101","cresa101","coimp101","awkar101","","19400609","2","HRB01","PH5","w","regular","y","1940"
"PH5194006130","NY6","2","0","0","0","1","2","0","2","0","","","","","","","","","","","","","","","","","","","","7","","value","41","36","7","9","0","0","0","","0","0","0","5","0","","0","","","0","","27","","40","8","0","0","0","4","","5","0","","0","0","0","2","0","0","","0","27","","0","0","0","0","0","0","","awkar101","coimp101","carrc107","linar101","herer101","cresa101","martr105","fernj101","figuj102","figuj102","fernj101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400613","0","PHI17","PH5","w","regular","y","1940"
"NY6194006161","NY6","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","12","","value","64","60","4","11","2","0","1","","0","0","0","4","0","7","0","","","0","","48","","65","13","0","1","0","5","","8","0","7","0","0","0","3","0","4","","0","48","19","4","3","0","0","0","4","","awkar101","coimp101","carrc107","linar101","cresa101","herer101","martr105","fernj101","ruizs101","ruizs101","fernj101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400616","1","NYC16","BLG","l","regular","y","1940"
"NW2194006231","NY6","6","0","0","0","0","0","2","6","3","","","","","","","","","","","","","","","","","","","","3","","value","47","44","17","18","4","2","0","","2","0","0","1","0","3","0","","","0","","27","","35","6","3","0","1","3","","5","","7","0","0","0","0","","0","","0","27","","1","1","0","0","0","0","","awkar101","coimp101","carrc107","linar101","cresa101","herer101","martr105","fernj101","taylj108","taylj108","fernj101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400623","1","NWK04","NW2","w","regular","y","1940"
"NW2194006232","NY6","0","1","0","1","2","1","0","","","","","","","","","","","","","","","","","","","","","","6","","value","32","28","5","6","1","1","2","","0","0","0","4","0","","0","","","0","","21","","34","7","0","0","1","4","4","5","0","","0","0","0","0","0","0","","0","21","","0","0","0","0","0","0","","awkar101","coimp101","carrc107","linar101","cresa101","herer101","martr105","casem101","ruizs101","ruizs101","casem101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400623","2","NWK04","NW2","w","regular","y","1940"
"NW2194006270","NY6","0","0","0","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","38","33","2","9","0","0","0","","0","","0","5","","6","0","","","0","","24","","38","13","0","0","0","9","","2","0","9","1","0","0","0","0","2","","0","24","","2","0","0","0","0","2","","awkar101","coimp101","carrc107","linar101","cresa101","herer101","martr105","casem101","figuj102","figuj102","casem101","linar101","carrc107","herer101","martr105","cresa101","coimp101","awkar101","","19400627","0","NWK04","NW2","l","regular","y","1940"
"NW2194006290","NY6","2","1","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","42","37","6","11","1","0","0","","0","0","0","5","0","","2","","","0","","27","","33","5","0","0","2","4","","3","","","1","0","0","0","","2","","0","27","","1","0","0","0","0","2","","miraa101","coimp101","carrc107","linar101","cresa101","herer101","martr105","casem101","figuj102","figuj102","casem101","linar101","carrc107","herer101","martr105","cresa101","coimp101","miraa101","","19400629","0","NWK04","NW2","w","regular","y","1940"
"NY6194007041","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","33","","","","","","","3","","","","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400704","1","NYC28","NY5","l","regular","","1940"
"NY6194007042","NY6","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","","","","","0","","","","","","","","","","","","15","","","","","","","1","","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400704","2","NYC28","NY5","l","regular","","1940"
