"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"CVB194604140","NY5","CVB","ATL05","19460414","0","","day","","","","","","7000","","","","","","","","","","","","","","","calhf101","newka101","","exhibition","4","5","CVB","NY5","y","both","","","1946"
"HOM194604180","NY5","HOM","GRE03","19460418","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","5","11","HOM","NY5","y","both","","","1946"
"HOM194604210","NY5","HOM","WAS09","19460421","0","","day","","","","","","11500","","","","","","","","","kempu901","greee901","","","","","stann101","radct101","","exhibition","8","4","NY5","HOM","y","both","y","y","1946"
"NY5194604281","HOM","NY5","NYC16","19460428","1","","day","","","","","133","8000","","","","","","","","","Challnor","fullu901","","","","","smite111","stann101","","exhibition","10","0","HOM","NY5","y","both","y","y","1946"
"NY5194604282","HOM","NY5","NYC16","19460428","2","","day","7","","","","","8000","","","","","","","","","chalm901","fullu901","","","","","hairh101","newka101","","exhibition","10","0","HOM","NY5","y","both","","","1946"
"NY5194605070","NY6","NY5","NOR02","19460507","0","","night","","","","","","1800","","","","","","","","","","","","","","","scanp104","newka101","","regular","7","4","NY6","NY5","y","p","","","1946"
"NY6194605080","NY5","NY6","NOR02","19460508","0","","night","","","","","","","","","","","","","","","","","","","","","","grifb102","","regular","4","5","NY6","NY5","","","","","1946"
"NY6194605090","NY5","NY6","RIC03","19460509","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","5","4","NY5","NY6","y","","","","1946"
"NW2194605120","NY5","NW2","NWK04","19460512","0","","day","","","","","","","","","","","","","","","cockp101","crawj902","","","","","day-l101","newka101","","regular","2","8","NW2","NY5","y","both","y","y","1946"
"NY5194605191","NY6","NY5","NYC16","19460519","1","","day","","","","","120","7000","","","","","","","","","craij901","rhoac101","","","","","scanp104","grifb102","","regular","5","1","NY6","NY5","y","both","y","y","1946"
"NY5194605192","NY6","NY5","NYC16","19460519","2","","night","","","","","","7000","","","","","","","","","","","","","","","stann101","tianl102","","regular","1","2","NY5","NY6","y","both","","","1946"
"HOM194605200","NY5","HOM","HRB01","19460520","0","","night","","","","","118","1200","","","","","","","","","craij901","gunnu901","","","","","blaig101","willa106","","regular","0","8","HOM","NY5","y","both","y","y","1946"
"HOM194605220","NY5","HOM","PIT06","19460522","0","","night","","","","","","5000","","","","","","","","","","","","","","","radct101","johnj110","","regular","8","11","HOM","NY5","y","both","y","y","1946"
"HOM194605230","NY5","HOM","WAS09","19460523","0","","night","","","","","","3500","","","","","","","","","craij901","kempu901","","greee901","","","smite111","johnj110","","regular","1","9","HOM","NY5","y","both","y","y","1946"
"NY5194605261","HOM","NY5","NYC16","19460526","1","","","","","","","105","12000","","","","","","","","","mccrf901","Cochran","","","","","fielw101","stann101","","regular","7","0","HOM","NY5","y","both","y","y","1946"
"NY5194605262","NW2","NY5","NYC16","19460526","2","","","","","","","","12000","","","","","","","","","","","","","","","grifb102","day-l101","","regular","1","3","NY5","NW2","y","both","y","y","1946"
"NY6194605301","NY5","NY6","NYC14","19460530","1","","day","","","","","","9000","","","","","","","","","","","","","","","barnd101","newka101","","regular","2","4","NY6","NY5","y","both","","","1946"
"NY6194605302","NY5","NY6","NYC14","19460530","2","","","","","","","","9000","","","","","","","","","","","","","","","scanp104","","","regular","3","12","NY6","NY5","y","both","","","1946"
"PH5194605311","NY5","PH5","PHI11","19460531","1","","","","","","","","11990","","","","","","","","","","","","","","","browb107","forrp101","","regular","2","7","PH5","NY5","y","both","y","y","1946"
