"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194904140","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","2","","","","","","","","","","","","","","27","","","5","","","","2","","","","17","","2","","","","","","","27","","","","","","2","","","","","","","","","","","","collg101","","","","","","","","","","19490414","0","MNL01","CAG","l","exhibition","","1949"
"KCM194904140","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","","1","5","","2","","","","","","","","","","","","","","27","","","5","","","","2","","2","","17","","2","","","","","","","27","","","","","","2","","","","","","","","","","","","collg101","","","","","","","","","","19490414","0","MNL01","CAG","l","exhibition","","1949"
"NY6194904150","KCM","0","0","0","0","1","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","7","","","1","","","","","","","13","","","3","","","24","","","12","","","","8","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","lammj101","taboe101","","","","","","","","","19490415","0","NOL01","NY6","l","exhibition","","1949"
"NY6194904171","KCM","0","1","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","2","","","","","","","","","","","","","29","","","9","","","","4","","","","","1","","","","1","","","","29","","2","","","","","","","","","","","","","","","","richg102","taboe101","","","","","","broww101","","","19490417","1","NOL01","NY6","l","exhibition","","1949"
"NY6194904171","KCM","0","1","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","","3","6","","","2","2","","","","","","","","","","","","28","","","9","","","","4","","","","","1","","","","1","","","","28","","2","","","","","","","","","","","","","","","","richg102","taboe101","","","","","","broww101","","","19490417","1","NOL01","NY6","l","exhibition","","1949"
"NY6194904172","KCM","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","3","","1","","2","","","","2","","","","","","","","18","","","2","","","","0","0","","","9","","","","","","","","","18","","0","","","","","","","","","","","","","","","","mcdab101","taboe101","","","","","","broww101","","","19490417","2","NOL01","NY6","w","exhibition","","1949"
"NY6194904180","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","1","","","","","","","","","","","","","27","","","","","","","11","","","","","","","","","","","","","27","","","2","","","","","","","","","","","","","","","","","","","","","","","","","19490418","0","SHR01","NY6","l","exhibition","","1949"
"NY6194904180","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","","1","1","","","1","1","","","","","","","","","","","","27","","","","","","","11","","","","","","","","","","","","","27","","","2","","","","","","","","","","","","","","","","","","","","","","","","","19490418","0","SHR01","NY6","l","exhibition","","1949"
"KCM194904190","KCM","1","0","0","4","0","0","2","1","x","","","","","","","","","","","","","","","","","","","","","","value","","","8","9","","","1","","","","","","","","","","","","","27","","","6","","","","4","","","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","johnc103","taboe101","","","","","","","","","19490419","0","BAT01","NY6","w","exhibition","","1949"
"KCM194904220","KCM","0","1","0","2","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","","","","","","","","","27","","","6","","","","3","","","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","lamaj102","taboe101","","","","","","","","","19490422","0","MNL01","IN9","w","exhibition","","1949"
"KCM194904220","KCM","0","1","0","2","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","lower","","","4","8","","","","1","","","","1","","","","","","","","27","","","6","","","","3","","","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","lamaj102","taboe101","","","","","","","","","19490422","0","MNL01","IN9","w","exhibition","","1949"
"IN9194904280","KCM","0","0","1","2","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","10","","value","42","36","5","9","3","0","0","4","1","0","1","4","0","0","0","0","1","0","2","27","0","33","2","0","0","0","1","1","4","0","0","0","0","0","1","0","0","0","0","27","0","0","0","0","0","0","0","0","soueh101","robec102","serrb101","broww101","thurb101","taboe101","howae101","bakeg101","mcdab101","mcdab101","taboe101","serrb101","robec102","soueh101","bakeg101","howae101","broww101","thurb101","","19490428","0","CHA03","IN9","w","exhibition","y","1949"
"KCM194904290","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490429","0","NOR02","IN9","l","exhibition","","1949"
