"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY5194404120","BLG","3","0","0","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","6","13","","","","","","","","","","","","","","","27","","","9","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","porta103","campr102","","","","","","","","","19440412","0","LRK02","NY5","W","exhibition","","1944"
"NY5194404120","BLG","3","0","0","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","6","13","","","","","","","","","","","","","","","27","","","9","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","porta103","campr102","","","","","","","","","19440412","0","LRK02","NY5","W","exhibition","","1944"
"NY5194404120","BLG","3","0","0","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","6","13","","","","","","","","","","","","","","","27","","","9","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","porta103","campr102","","","","","","","","","19440412","0","LRK02","NY5","W","exhibition","","1944"
"NY5194404161","BLG","0","0","0","0","0","0","2","2","1","","","","","","","","","","","","","","","","","","","","","value","","4","2","2","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","snowf101","clarb107","","","","","","","","","19440416","1","MTG01","NY5","T","exhibition","","1944"
"NY5194404161","BLG","0","0","0","0","0","0","2","2","1","","","","","","","","","","","","","","","","","","","","","lower","","4","2","2","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","snowf101","clarb107","","","","","","","","","19440416","1","MTG01","NY5","T","exhibition","","1944"
"NY5194404161","BLG","0","0","0","0","0","0","2","2","1","","","","","","","","","","","","","","","","","","","","","upper","","4","2","2","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","snowf101","clarb107","","","","","","","","","19440416","1","MTG01","NY5","T","exhibition","","1944"
"BLG194404162","BLG","0","0","5","0","4","","","","","","","","","","","","","","","","","","","","","","","","","value","","9","6","","","","","","","","","","","","","","","27","","","6","","","","6","","","","","","","","","","21","","3","","0","","","","","","","","","","","","","","","","","","","","","19440416","2","MTG01","NY5","W","exhibition","","1944"
"BLG194404162","BLG","0","0","5","0","4","","","","","","","","","","","","","","","","","","","","","","","","","lower","","9","6","","","","","","","","","","","","","","","27","","","6","","","","6","","","","","","","","","","21","","3","","0","","","","","","","","","","","","","","","","","","","","","19440416","2","MTG01","NY5","W","exhibition","","1944"
"BLG194404162","BLG","0","0","5","0","4","","","","","","","","","","","","","","","","","","","","","","","","","upper","","9","6","","","","","","","","","","","","","","","27","","","6","","","","6","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","","","","","","","","19440416","2","MTG01","NY5","W","exhibition","","1944"
"BIR194404240","BLG","0","0","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","3","1","","","1","3","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","porta103","","","","","","","","","","19440424","0","MTG01","BIR","W","exhibition","","1944"
