"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194903270","MEM","2","0","0","0","1","0","0","3","x","","","","","","","","","","","","","","","","","","","","","","value","","","6","8","","","","","","","","","","","","","","","","27","","","8","","","1","4","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","harri101","colac101","","","","","","","","","19490327","0","MEM02","NY6","w","exhibition","","1949"
"MEM194903270","MEM","2","0","0","0","1","0","0","3","x","","","","","","","","","","","","","","","","","","","","","","lower","","","6","8","","","","1","","","","","","","","","","","","27","","","8","","","1","4","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","harri101","colac101","","","","","","","","","19490327","0","MEM02","NY6","w","exhibition","","1949"
"MEM194904010","MEM","1","0","0","2","0","1","0","3","","","","","","","","","","","","","","","","","","","","","5","","value","36","32","7","8","1","0","1","3","0","0","0","4","0","0","3","0","0","0","1","27","0","37","7","0","0","1","3","2","3","0","5","2","0","0","0","0","1","0","0","27","8","2","1","0","0","0","1","0","scotj108","hydec101","colaj101","boydb102","jonec108","robin101","cowaj101","varoo101","piloj101","piloj101","jonec108","boydb102","cowaj101","robin101","varoo101","scotj108","colaj101","hydec101","","19490401","0","GRE01","NY6","w","exhibition","y","1949"
"MEM194904030","MEM","0","0","0","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","","3","7","","","1","","","","","","","","","","","","","30","","","8","","","","3","","","","","","","","","","","","","30","","3","","","","","","","","","","","","","","","","","","","","","","","","","","19490403","0","MEM02","CAG","t","exhibition","","1949"
"MEM194904070","MEM","","","","","","","","","X","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","27","","","1","","","0","0","0","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","harri101","","","","","","","","","","19490407","0","GRE01","CAG","w","exhibition","","1949"
"MEM194904080","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","1","","","","","","","","","","","","","30","","","","","","1","7","","","","","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490408","0","MEM02","CAG","t","exhibition","","1949"
"MEM194904100","MEM","0","2","1","0","0","1","1","1","x","","","","","","","","","","","","","","","","","","","","","","value","","","6","9","","","3","5","","","","","","","","","","","","27","","","11","","","","5","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","thomf110","jonec108","","","","","","","","","19490410","0","MEM02","HOE","w","exhibition","","1949"
"MEM194904112","MEM","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","3","","","","","","","","","","","","","","","","21","","","9","","","","9","","","","","","","","","","","","","21","","2","","","","","","","","","","","","","","","","woods103","woods103","","","","","","","","","19490411","2","MEM02","NY6","l","exhibition","","1949"
"MEM194904140","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","1","","","","","","","","","","","","","27","","","","","","1","16","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490414","0","GRE01","HOE","l","exhibition","","1949"
"MEM194904160","MEM","0","0","0","0","0","2","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","3","4","","","","","","","","","","","","","","","","27","","","18","8","","","12","","","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","wootn101","jonec108","","","","","","","","","19490416","0","TUP01","LCB","l","exhibition","","1949"
"MEM194904170","MEM","1","0","0","7","6","0","2","2","x","","","","","","","","","","","","","","","","","","","","","","value","","","18","18","","1","1","","","","","","","","","","","","","27","","","7","","","","5","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","hutcw101","jonec108","boydb102","","","","","","","","19490417","0","MEM02","LCB","w","exhibition","","1949"
"MEM194904180","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490418","0","MEM02","LCB","w","exhibition","","1949"
"MEM194904200","MEM","0","0","0","1","0","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","","","","","","","","","27","","","9","","","","3","","","","","1","1","","","","","","","27","","1","","","","1","","","","","","","","","","","","wootn101","jonec108","","","","","","","","","19490420","0","MUS01","LCB","w","exhibition","","1949"
"MEM194904200","MEM","0","0","0","1","0","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","lower","","","4","8","","","","","","","","","","6","1","","","","","27","","","9","1","","","3","","1","","","1","1","","","","","","","27","","1","","","","","","","","","","","","","","","","wootn101","jonec108","","","","","","","","","19490420","0","MUS01","LCB","w","exhibition","","1949"
"MEM194904220","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","","","","","","","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490422","0","LRK02","LCB","w","exhibition","","1949"
"MEM194904241","MEM","0","0","1","0","0","0","0","1","x","","","","","","","","","","","","","","","","","","","","","","value","","","2","4","1","1","","","","","","","","","","","","","","24","","","6","","","","1","1","","","","","","","","","","","","24","","0","","","","","","","","","","","","","","","","hutcw101","jonec108","","","","","","","","","19490424","1","MEM02","NY6","w","exhibition","","1949"
"MEM194904241","MEM","0","0","1","0","0","0","0","1","x","","","","","","","","","","","","","","","","","","","","","","lower","","","2","4","1","1","","1","","","","","","","","","","","","24","","","6","","","","1","1","","","","","","","","","","","","24","","0","","","","","","","","","","","","","","","","hutcw101","jonec108","","","","","","","","","19490424","1","MEM02","NY6","w","exhibition","","1949"
"MEM194904242","MEM","0","0","0","3","1","x","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","","","","","","","","0","18","","","5","","","","1","0","","","","","","","","","","","","18","","0","","","","","","","","","","","","","","","","loper102","colac101","","","","","","","","","19490424","2","MEM02","NY6","w","exhibition","","1949"
"MEM194904250","MEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","14","","","","","","","","","","","","","","","","","27","","","","","","","13","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490425","0","MEM02","CAG","w","exhibition","","1949"
"MEM194904270","MEM","0","3","2","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","value","","","6","8","","","","","","","","","","","","","","","","30","","","8","","","","5","","","","","","","","","","","","","30","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19490427","0","OKC02","CAG","w","exhibition","","1949"
"MEM194904270","MEM","0","3","2","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","lower","","","6","8","1","","","1","","","","","","","","","","","","","","35","","","","","","","","","","","","","","","","","","30","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19490427","0","OKC02","CAG","w","exhibition","","1949"
"CAG194905020","MEM","2","1","0","0","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","value","","","6","7","","","2","","","","","","","","","","","","","30","","","10","","","","5","","","","","","","","","","","","","30","","2","","","","","","","","","","","","","","","","thomf110","colac101","","","","","","","","","19490502","0","WFL01","CAG","w","regular","","1949"
"MEM194905030","MEM","1","0","1","0","2","0","2","3","x","","","","","","","","","","","","","","","","","","","","","","value","","","9","9","","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","","","","27","","0","","","","","","","","","","","","","","","","hutcw101","colac101","","","","","","","","","19490503","0","MEM02","CAG","w","regular","","1949"
