"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY6194504010","BIR","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","8","","value","27","26","1","6","1","0","0","1","0","","0","1","","8","0","","","0","","18","","25","5","0","0","0","3","","0","0","3","0","0","0","1","0","0","","0","18","6","2","0","0","0","0","0","","wilsa101","lockl101","britj104","steee102","davip102","rilej103","bradb107","bassp101","gipsa101","gipsa101","bassp101","davip102","rilej103","britj104","wilsa101","bradb107","lockl101","steee102","","19450401","0","NOL01","NY6","l","exhibition","y","1945"
"BIR194504081","BIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","33","33","0","6","1","0","0","0","0","","0","0","0","4","0","","","0","","27","","39","9","0","0","0","7","","3","0","3","0","0","0","0","0","2","","0","27","16","3","0","0","0","0","2","","wilsa101","lockl101","britj104","steee102","davip102","olivj101","spenj103","bassp101","markj101","markj101","bassp101","davip102","spenj103","britj104","wilsa101","lockl101","olivj101","steee102","","19450408","1","BIR01","KCM","l","exhibition","y","1945"
"BIR194504082","BIR","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","4","","","","","","","","","","","","","","","","21","","","3","","","","0","0","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","gipsa101","radct101","","","","","","","","","19450408","2","BIR01","KCM","w","exhibition","","1945"
"BIR194504090","BIR","0","0","1","2","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","newbj101","radct101","","","","","","","","","19450409","0","MTG01","KCM","l","exhibition","","1945"
"BIR194504100","BIR","0","4","1","0","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","","","","","","","","","","","","","30","","","","","","","10","","","","","","","","","","","","","30","","0","","0","","","","","","","","","","","","","","boona101","radct101","","","","","","","","","19450410","0","MTG01","KCM","l","exhibition","","1945"
"BIR194504160","BIR","1","0","0","2","0","2","4","0","","","","","","","","","","","","","","","","","","","","","","","value","","","9","1","","","1","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","boona101","bassp101","","","","","","","","","19450416","0","MTG01","CIA","w","exhibition","","1945"
"BIR194504180","BIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","3","","","","0","","","","3","","3","","","","","","27","","","7","","1","","4","","6","","3","","","","","1","","","","27","","0","3","0","","","","","","","","","","","","","","welmr101","","","","","","","","","","19450418","0","ATL04","CIA","l","exhibition","","1945"
"BIR194504230","BIR","0","0","0","0","0","1","1","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","3","1","","1","","","","","","","","","","","","","","27","","","1","","1","","2","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","washf101","bassp101","","","","","","","","","19450423","0","MTG01","NY6","w","exhibition","","1945"
"BIR194504250","BIR","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","7","","","","","","","","","","8","","","","","","27","","","7","","","","3","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","newbj101","bassp101","","","","","","","","","19450425","0","BIR01","NY6","l","exhibition","","1945"
"MEM194504290","BIR","0","0","0","0","0","0","2","2","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","6","1","1","1","5","","","","","","","","","","","","27","","","7","2","","","2","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","gipsa101","bassp101","","","","","","","","","19450429","0","MEM03","MEM","w","exhibition","","1945"
