"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194904170","IN9","0","2","0","1","0","0","0","0","0","1","0","0","2","0","","","","","","","","","","","","","","","11","","value","59","58","6","13","0","1","1","6","0","0","0","1","0","0","1","0","0","0","3","40","0","54","14","2","0","1","7","5","2","0","0","0","0","0","0","0","0","1","0","40","3","1","1","0","0","0","0","1","willj111","drakr101","neilr101","wilsc104","withl101","hairs101","garnh101","merch101","davip103","davip103","hairs101","merch101","neilr101","wilsc104","willj111","withl101","drakr101","garnh101","","19490417","0","ATL04","BIR","l","exhibition","y","1949"
"BIR194904180","IN9","0","0","0","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","6","","value","","","2","8","","","","","","","","","","","","","","","","24","","","7","2","1","","5","","1","","","","","","","","2","","","24","","1","","","","","2","","","","","","","","","","","butth101","piggl101","","","","","","","","","19490418","0","BIR01","BIR","l","exhibition","","1949"
"BIR194904190","IN9","1","0","0","0","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","4","6","","","","","","","","","","","","","","","","24","","","9","2","1","","8","","1","","","","","","","","","","","24","","4","","","","","","","","","","","","","","","","porta103","piggl101","","","","","","","","","19490419","0","BIR01","BIR","l","exhibition","","1949"
"KCM194904220","IN9","2","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","","","","","","","","","","","","","","25","","","8","","","","4","","","","","","","","","","","","","25","","1","","","","","","","","","","","","","","","","maddr101","piggl101","","","","","","","","","19490422","0","MNL01","KCM","l","exhibition","","1949"
"KCM194904220","IN9","2","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","upper","","","3","6","","","","","","","","","","","","","","","","25","","","8","","","","4","","1","","","","","","","","","","","25","","1","","","","","","","","","","","","","","","","maddr101","piggl101","","","","","","","","","19490422","0","MNL01","KCM","l","exhibition","","1949"
"IN9194904280","IN9","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","33","28","1","2","0","0","0","1","1","0","0","4","0","0","0","0","0","0","0","27","0","42","9","3","0","0","5","3","4","0","0","1","0","0","1","0","0","0","0","27","2","2","1","0","0","0","0","0","willj111","drakr101","neilr101","tatug101","brews101","piggl101","garnh101","merch101","meanw101","meanw101","piggl101","tatug101","neilr101","brews101","willj111","garnh101","drakr101","merch101","","19490428","0","CHA03","KCM","l","exhibition","y","1949"
"KCM194904290","IN9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19490429","0","NOR02","KCM","w","exhibition","","1949"
"IN9194905030","IN9","0","0","0","0","2","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","38","38","3","8","0","0","0","3","0","0","0","0","0","0","2","0","2","0","5","27","0","42","10","1","0","1","6","2","4","0","0","0","0","0","0","0","1","2","0","27","0","4","0","0","0","0","1","2","willj111","garnh101","tatug101","drakr101","neilr101","hairs101","haywb102","withl101","davip103","davip103","haywb102","tatug101","neilr101","hairs101","willj111","withl101","drakr101","garnh101","","19490503","0","POR01","NY6","l","regular","y","1949"
"IN9194905040","IN9","0","1","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","4","","","","","","","","4","","6","","","","","","27","","","11","","2","","8","","","","","1","","","","","","","","27","","","","","","","","","","","","","","","","","","godim101","","","","","","","","","","19490504","0","POR01","NY6","l","regular","","1949"
"IN9194905040","IN9","0","1","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","lower","","","3","4","","","","","","","","4","","6","","","","","","27","","","11","","2","","8","","","","","1","","","","","","","","27","","1","","","","","","","","","","","","","","","","godim101","","","","","","","","","","19490504","0","POR01","NY6","l","regular","","1949"
