"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"HOM194304251","NW2","0","0","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","6","","value","36","33","3","8","1","0","0","3","0","0","0","3","0","5","0","","","0","","24","","42","13","0","0","0","10","","6","0","3","0","0","0","0","0","0","","0","24","","4","1","0","0","0","0","","day-l101","willw104","dobyl101","pearl102","davij106","irvim101","smitj115","davia102","browj115","browj115","smitj115","pearl102","day-l101","davia102","dobyl101","davij106","irvim101","willw104","","19430425","1","WAS09","HOM","l","exhibition","y","1943"
"HOM194304252","NW2","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","3","","value","25","20","1","1","0","0","0","1","0","","0","5","","5","0","","","0","","18","","29","8","1","1","0","5","","2","","4","1","0","0","0","","1","","0","18","","1","2","0","0","0","1","","day-l101","willw104","dobyl101","pearl102","davij106","browj115","stthl101","davia102","hobgf101","hobgf101","stthl101","pearl102","day-l101","davia102","dobyl101","davij106","browj115","willw104","","19430425","2","WAS09","HOM","l","exhibition","y","1943"
"NW2194305090","NW2","0","0","0","0","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","15","","value","47","45","2","13","4","0","0","","0","","0","2","","3","0","","","0","","30","","42","10","0","0","0","5","","6","0","6","0","0","0","0","0","1","","0","30","","4","0","0","0","0","1","","watkm101","willw104","dobyl101","pearl102","davij106","stthl101","browj115","davia102","day-l101","day-l101","stthl101","pearl102","dobyl101","davia102","watkm101","davij106","willw104","browj115","","19430509","0","NWK04","HOM","l","exhibition","y","1943"
"HOM194305100","NW2","2","0","1","0","2","3","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","41","32","8","10","2","0","1","5","2","0","1","6","0","9","1","","","0","","24","","36","9","0","0","2","10","","4","0","3","0","0","0","0","0","0","","0","24","10","2","0","0","0","0","0","","watkm101","day-l101","dobyl101","pearl102","davij106","stthl101","willw104","davia102","hillj104","hillj104","stthl101","pearl102","dobyl101","davia102","watkm101","davij106","day-l101","willw104","","19430510","0","RIC04","HOM","l","exhibition","y","1943"
"NW2194305110","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","1","","","","","","","","27","","","3","1","","2","10","","2","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","elamj101","","","","","","","","","","19430511","0","NOR02","HOM","l","exhibition","","1943"
"NW2194305120","NW2","0","0","0","4","0","4","1","1","","","","","","","","","","","","","","","","","","","","","","","value","","","10","11","4","4","2","10","1","","","2","","1","","","","","","27","","","6","","","","0","0","","","0","","","","","","","","","27","","0","","0","","","","","watkm101","willw104","day-l101","dobyl101","davij106","pearl102","stthl101","davia102","hookl101","hookl101","stthl101","pearl102","dobyl101","davia102","watkm101","day-l101","davij106","willw104","","19430512","0","NOR02","HOM","w","exhibition","","1943"
"NW2194305130","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19430513","0","NPN01","HOM","l","regular","","1943"
"PH5194305150","NW2","1","0","0","0","0","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","6","","value","43","36","4","5","1","0","0","2","1","0","1","5","0","3","2","","","0","","33","","42","8","0","0","0","2","2","4","0","5","0","0","0","0","0","0","","0","33","14","0","0","0","0","0","0","","watkm101","willw104","day-l101","dobyl101","davij106","pearl102","ruffl101","davia102","willc107","willc107","ruffl101","pearl102","dobyl101","davia102","watkm101","davij106","day-l101","willw104","","19430515","0","PHI17","PH5","w","regular","y","1943"
"NW2194305160","NW2","0","1","6","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","9","13","1","","","4","","1","","2","","","","","","","","27","","","1","","1","","1","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","day-l101","","","","","","","","","","19430516","0","NWK04","PH5","w","regular","","1943"
"HOM194305200","NW2","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","","value","34","34","0","8","1","0","0","0","0","","0","0","0","4","0","","","0","","24","","37","10","0","0","0","6","","2","0","3","0","0","0","1","0","1","","0","24","10","3","0","0","0","0","1","","watkm101","willw104","pearl102","dobyl101","davij106","browj115","ruffl101","day-l101","davia102","day-l101","ruffl101","pearl102","dobyl101","davia102","watkm101","browj115","davij106","willw104","","19430520","0","WAS09","HOM","l","regular","y","1943"
"NW2194305231","NW2","0","1","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","6","","1","","2","1","","","1","","","","","","","","27","","","9","1","","","3","","","","2","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","hillj104","ruffl101","","","","","","","","","19430523","1","NWK04","HSL","l","regular","","1943"
"NW2194305232","NW2","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","2","","","","","","2","","","","","21","","","7","","","","2","","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","hookl101","","","","","","","","","","19430523","2","NWK04","HSL","w","regular","","1943"
