"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"MEM194905080","HOE","MEM","MEM02","19490508","0","","day","","","FALSE","","","3800","","rain","","","","","","","","","","","","","lewir101","thomf110","davij106","regular","7","5","HOE","MEM","y","both","","","","1949"
"HOE194905100","MEM","HOE","HOU04","19490510","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","6","1","MEM","HOE","y","both","","","","1949"
"MEM194905110","HOE","MEM","MEM02","19490511","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","thomf110","lewir101","","regular","1","4","MEM","HOE","y","both","","","","1949"
"MEM194905130","HOE","MEM","LRK02","19490513","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","gainj102","","","regular","8","6","HOE","MEM","","","","","","1949"
"HOE194905151","KCM","HOE","HOU04","19490515","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","3","2","KCM","HOE","y","both","y","y","","1949"
"HOE194905152","KCM","HOE","HOU04","19490515","2","","","7","","","","","","","","","","","","","","","","","","","","","","","regular","0","2","HOE","KCM","","","","","","1949"
"HOE194905160","KCM","HOE","HOU04","19490516","0","","night","","","FALSE","","","1500","","","","","","","","","","","","","","","hearj101","barnf102","","regular","1","2","HOE","KCM","y","both","","","","1949"
"HOE194905181","KCM","HOE","SAT01","19490518","1","","night","7","","FALSE","","","1019","","","","","","","","","","","","","","","collg101","odelj101","","regular","14","0","KCM","HOE","y","both","","","","1949"
"HOE194905182","KCM","HOE","SAT01","19490518","2","","night","","","FALSE","","","1019","","","","","","","","","","","","","","","browj114","johnc103","","regular","3","5","HOE","KCM","y","both","","","","1949"
"HOE194905190","KCM","HOE","WFL01","19490519","0","","night","","","","","","1773","","","","","","","","","","","","","","","","","","regular","18","12","KCM","HOE","y","both","","","","1949"
"HOE194905200","MEM","HOE","BEA01","19490520","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","thomf110","","","regular","4","2","MEM","HOE","","","","","","1949"
"HOE194905210","MEM","HOE","HOU04","19490521","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","mathv101","davij106","","regular","9","1","MEM","HOE","y","both","","","","1949"
"HOE194905221","MEM","HOE","HOU04","19490522","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","hearj101","evanf101","mannm101","regular","4","6","HOE","MEM","y","both","","","","1949"
"HOE194905222","MEM","HOE","HOU04","19490522","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","gainj102","woods103","","regular","4","9","HOE","MEM","y","both","","","","1949"
"MEM194905240","HOE","MEM","GRE01","19490524","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","2","14","MEM","HOE","","","","","","1949"
"MEM194905260","HOE","MEM","CAI01","19490526","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","lewir101","harri101","","regular","4","3","HOE","MEM","y","both","","","","1949"
"PH5194905291","HOE","PH5","NWK04","19490529","1","0:00PM","day","","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","suttm101","moorc901","","","","","lewir101","millh104","","regular","3","0","HOE","PH5","y","both","y","y","d","1949"
"PH5194905292","HOE","PH5","NWK04","19490529","2","0:00PM","day","7","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","moorc901","suttm101","","","","","hearj101","rickb102","","regular","1","0","HOE","PH5","y","both","y","y","d","1949"
"PH5194905301","HOE","PH5","CHE01","19490530","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","zoshu901","trusu901","","","","","grifb102","gainj102","","regular","3","4","PH5","HOE","y","both","y","y","d","1949"
"PH5194905302","HOE","PH5","WIL04","19490530","2","0:00PM","night","","","false","","174","0","unknown","unknown","unknown","0","unknown","-1","","","pitku901","trusu901","","","","","mannm101","browb107","","regular","5","4","HOE","PH5","y","both","y","y","d","1949"
"PH5194906020","HOE","PH5","BRI01","19490602","0","0:00PM","night","","","false","","147","750","unknown","unknown","unknown","0","unknown","-1","","","schuu902","zealu901","","","","","rickb102","hearj101","","regular","2","5","PH5","HOE","y","both","y","y","d","1949"
"PH5194906062","HOE","PH5","PHI11","19490606","2","0:00PM","night","","","false","","0","7448","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","hearj101","gainj102","","regular","3","0","HOE","PH5","y","both","y","y","d","1949"
"BLG194906070","HOE","BLG","BAL14","19490607","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","mannm101","blacj103","","regular","7","6","HOE","BLG","y","both","","","","1949"
"BIR194906080","HOE","BIR","PET01","19490608","0","","","","","FALSE","","","","","","","","","","","","","","","","","","lewir101","greab101","","regular","3","1","HOE","BIR","y","both","","","","1949"
"MEM194906120","HOE","MEM","MEM02","19490612","0","","","","","FALSE","","","","","","","","","","","","","","","","","","","","","regular","9","6","HOE","MEM","y","both","","","","1949"
"MEM194906130","HOE","MEM","OKC02","19490613","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","mathv101","","","regular","4","5","MEM","HOE","y","both","","","","1949"
"MEM194906140","HOE","MEM","GRE01","19490614","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","1","4","MEM","HOE","","","","","","1949"
"MEM194906150","HOE","MEM","BEL01","19490615","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","odelj101","hutcw101","wallb102","regular","10","7","HOE","MEM","y","both","","","","1949"
"MEM194906160","HOE","MEM","MEM02","19490616","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","harri101","hearj101","","regular","1","2","MEM","HOE","y","both","","","","1949"
"MEM194906170","HOE","MEM","BEL01","19490617","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","piloj101","lewir101","","regular","2","3","MEM","HOE","","","","","","1949"
"LCB194906191","HOE","LCB","CLE06","19490619","1","","","","","","","","","","","","","","","","","","","","","","","mannm101","longe102","","regular","4","2","HOE","LCB","y","both","","","","1949"
"LCB194906192","HOE","LCB","CLE06","19490619","2","","","7","","","","","","","","","","","","","","","","","","","","westi101","","","regular","5","6","LCB","HOE","y","","","","","1949"
"LCB194906200","HOE","LCB","COL05","19490620","0","","night","","","FALSE","","","1200","","","","","","","","","","","","","","","davij106","clarw103","","regular","4","0","HOE","LCB","y","both","","","","1949"
"CAG194906261","HOE","CAG","CHI10","19490626","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","rhodh101","mannm101","","regular","7","8","CAG","HOE","y","both","","","","1949"
"CAG194906262","HOE","CAG","CHI10","19490626","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","smite111","hearj101","","regular","3","7","CAG","HOE","y","both","","","","1949"
"CAG194906270","HOE","CAG","SPR07","19490627","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","","","","regular","5","18","CAG","HOE","","","","","","1949"
"CAG194906280","HOE","CAG","WFI01","19490628","0","","","","","FALSE","","","","","","","","","","","","","","","","","","smite111","davij106","","regular","3","5","CAG","HOE","y","both","","","","1949"
"CAG194906300","HOE","CAG","DAN01","19490630","0","","","","","FALSE","","","","","","","","","","","","","","","","","","mckig101","hearj101","","regular","3","4","CAG","HOE","y","both","","","","1949"
"MEM194907010","HOE","MEM","JON01","19490701","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","piloj101","mannm101","","regular","0","1","MEM","HOE","","p","","","","1949"
"HOE194907030","PH5","HOE","HOU04","19490703","0","","day","","","","","","3000","","","","","","","","","","","","","","","","harrw101","","regular","2","5","HOE","PH5","y","both","","","","1949"
"HOE194907050","PH5","HOE","HOU04","19490705","0","","night","","","","","","","","","","","","","","","","","","","","","grifb102","willl107","","regular","5","1","PH5","HOE","y","both","","","","1949"
"HOE194907060","PH5","HOE","DAL02","19490706","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","6","5","PH5","HOE","","","","","","1949"
"HOE194907090","IN9","HOE","HOU04","19490709","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","hearj101","","regular","10","3","IN9","HOE","y","both","","","","1949"
"HOE194907101","IN9","HOE","HOU04","19490710","1","","","","","","","","4509","","","","","","","","","","","","","","","davip103","lewir101","","regular","7","3","IN9","HOE","","","","","","1949"
"HOE194907102","IN9","HOE","HOU04","19490710","2","","","7","","","","","4509","","","","","","","","","","","","","","","hearj101","butth101","mannm101","regular","0","2","HOE","IN9","","","","","","1949"
"HOE194907110","IN9","HOE","SAT01","19490711","0","","night","","","","","","2694","","","","","","","","","","","","","","","willl107","porta103","","regular","2","9","HOE","IN9","y","both","","","","1949"
"HOE194907120","IN9","HOE","AUS01","19490712","0","","night","","","","","","2500","","","","","","","","","","","","","","","maddr101","odelj101","","regular","3","1","IN9","HOE","y","both","","","","1949"
"HOE194907130","IN9","HOE","DAL02","19490713","0","","night","","","","","","2000","","","","","","","","","","","","","","","mannm101","cathw101","","regular","1","3","HOE","IN9","y","both","","","","1949"
"HOE194907140","IN9","HOE","GRE01","19490714","0","","","","","","","","3945","","","","","","","","","","","","","","","hearj101","davip103","","regular","1","4","HOE","IN9","y","both","","","","1949"
"HOE194907150","IN9","HOE","NSH02","19490715","0","","","","","","","","","","","","","","","","","","","","","","","cohej101","lewir101","","regular","6","0","IN9","HOE","y","both","","","","1949"
"IN9194907170","HOE","IN9","CHA01","19490717","0","","night","","","","","","4500","","","","","","","","","","","","","","","porta103","willc107","","regular","7","10","IN9","HOE","y","both","","","","1949"
"IN9194907180","HOE","IN9","CIN02","19490718","0","","night","","","","","","","","","","","","","","","","","","","","","mannm101","davip103","","regular","5","2","HOE","IN9","y","both","","","","1949"
"HOE194907241","LCB","HOE","HOU04","19490724","1","","day","","","","","","","","","","","","","","","","","","","","","mannm101","clarw103","","regular","2","7","HOE","LCB","y","both","","","","1949"
"HOE194907242","LCB","HOE","HOU04","19490724","2","","day","7","","","","","","","","","","","","","","","","","","","","longe102","lewir101","","regular","3","0","LCB","HOE","y","both","","","","1949"
"KCM194908071","HOE","KCM","KAN05","19490807","1","0:00PM","day","","","false","","145","4869","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","mannm101","barnf102","hearj101","regular","5","4","HOE","KCM","y","both","y","y","d","1949"
"KCM194908072","HOE","KCM","KAN05","19490807","2","0:00PM","day","7","","false","","120","4869","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","lewir101","collg101","hearj101","regular","6","4","HOE","KCM","y","both","y","y","d","1949"
"KCM194908080","HOE","KCM","KAN05","19490808","0","0:00PM","night","","","false","","95","2029","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","motlb901","","","lamaj102","willc107","","regular","3","5","KCM","HOE","y","both","y","y","d","1949"
"KCM194908090","HOE","KCM","SUP01","19490809","0","","night","","","","","120","1415","","","","","","","","","grahu901","granu901","","","","","richg102","hearj101","","regular","1","6","KCM","HOE","y","both","y","y","","1949"
"KCM194908100","HOE","KCM","GIN01","19490810","0","0:00PM","night","","","false","","150","1177","unknown","unknown","unknown","0","unknown","-1","","","cordi901","munrb901","","","","","lewir101","duncm101","","regular","13","8","HOE","KCM","y","both","y","y","d","1949"
"KCM194908110","HOE","KCM","OMA02","19490811","0","0:00PM","night","","","false","","0","2888","unknown","unknown","unknown","0","unknown","-1","","","schac902","akrou901","","","","","mannm101","barnf102","","regular","7","4","HOE","KCM","y","both","y","y","d","1949"
"BLG194908141","HOE","BLG","BAL14","19490814","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","wilma101","lewir101","","exhibition","4","10","BLG","HOE","y","both","y","y","d","1949"
"BLG194908142","HOE","BLG","BAL14","19490814","2","0:00PM","day","7","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","ferrt102","willc107","","exhibition","4","5","BLG","HOE","y","both","y","y","d","1949"
"BLG194908150","HOE","BLG","WIL04","19490815","0","","night","","","","","140","725","","","","","","","","","pitku901","trusu901","","","","","gibsw102","rodgs101","","regular","13","8","HOE","BLG","y","both","y","y","","1949"
"BLG194908160","HOE","BLG","BAL14","19490816","0","0:00PM","night","","","false","","145","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","willh901","","","","","mannm101","blacj103","","regular","5","1","HOE","BLG","y","both","y","y","d","1949"
"BLG194908170","HOE","BLG","PET01","19490817","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","hearj101","","regular","1","2","BLG","HOE","y","both","y","y","d","1949"
"BLG194908190","HOE","BLG","BAL14","19490819","0","","","","","","","","","","","","","","","","","","","","","","","day-l101","lewir101","","regular","4","7","BLG","HOE","y","both","y","y","","1949"
"NY6194908211","HOE","NY6","NYC14","19490821","1","0:00PM","day","","","false","","136","5000","unknown","unknown","unknown","0","unknown","-1","","","drumj901","huntu902","(none)","bouru901","","","hearj101","stewr101","lewir101","regular","6","4","HOE","NY6","y","both","y","y","d","1949"
"NY6194908212","HOE","NY6","NYC14","19490821","2","0:00PM","day","","","false","","106","5000","unknown","unknown","unknown","0","unknown","-1","","","huntu902","bouru901","(none)","drumj901","","","scanp101","mannm101","","regular","1","6","NY6","HOE","y","both","y","y","d","1949"
"MEM194908260","HOE","MEM","MEM02","19490826","0","","","","","","","","","","","","","","","","","","","","","","","mannm101","mathv101","","regular","8","0","HOE","MEM","y","both","","","","1949"
"MEM194908280","HOE","MEM","MEM02","19490828","0","","day","","","","","","","","","","","","","","","","","","","","","hearj101","piloj101","","regular","3","0","HOE","MEM","y","both","","","","1949"
"MEM194908290","HOE","MEM","GRE01","19490829","0","","night","","","","","","","","","","","","","","","","","","","","","hutcw101","","","regular","2","4","MEM","HOE","","","","","","1949"
"MEM194908310","HOE","MEM","NOL01","19490831","0","","night","","","","","","","","","","","","","","","","","","","","","thomf110","lewir101","","regular","0","2","MEM","HOE","","","","","","1949"
"MEM194909010","HOE","MEM","VCK01","19490901","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","1","6","MEM","HOE","","","","","","1949"
"MEM194909110","HOE","MEM","GRE01","19490911","0","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","2","MEM","HOE","","","","","","1949"
