"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5193804101","PH5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","0","0","","","","","","","","","0","","","","27","","","","","","","","","","","","","","","","","","missj102","","","","","","","","","","19380410","1","PHI01","KCM","w","exhibition","","1938"
"KCM193804102","PH5","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","","value","31","31","1","4","","","0","","","","","","","16","","","","","","24","","41","17","","","1","7","","","","","","","","","","","","","24","5","1","","","","","","","gileg101","cread101","speac103","dunnj104","pattp102","harrc104","perkb101","harva101","bryar102","bryar102","perkb101","gileg101","pattp102","cread101","harva101","harrc104","dunnj104","speac103","","19380410","2","HOU01","KCM","l","exhibition","y","1938"
"PH5193804130","PH5","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","2","","value","33","31","4","7","1","0","0","","","","","2","","5","","","","","","27","","40","12","0","1","0","7","","1","","5","","","","","","","","","27","9","2","","","","","","","gileg101","parnr102","speac103","dunnj104","pattp102","perkb101","cread101","harva101","missj102","missj102","perkb101","gileg101","pattp102","cread101","harva101","parnr102","dunnj104","speac103","","19380413","0","GAL01","HOM","l","exhibition","y","1938"
"MEM193804170","PH5","0","0","10","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","9","1","1","2","10","","","","5","","","","","","","","21","","","9","","","","4","","","","","","","","","","","","","21","","1","","","","","","","gileg101","parnr102","speac103","dunnj104","perkb101","harrc104","cread101","browl107","carts102","carts102","browl107","gileg101","harrc104","cread101","parnr102","perkb101","speac103","speac103","","19380417","0","MEM02","MEM","w","exhibition","","1938"
"BLG193804180","PH5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","24","","","","","","","6","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380418","0","JAC02","BLG","l","exhibition","","1938"
"BLG193805011","PH5","2","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","4","","value","35","33","4","8","2","0","0","","2","","1","0","","4","0","","","","","24","","45","12","3","1","2","7","","11","","2","0","","","0","","2","","","24","","1","1","0","","","2","","gileg101","parnr102","speac103","dunnj104","wilsj106","perkb101","harrc104","joneu101","thoms105","thoms105","perkb101","gileg101","harrc104","wilsj106","dunnj104","joneu101","parnr102","speac103","","19380501","1","NSH02","BLG","l","exhibition","y","1938"
"BLG193805012","PH5","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","6","","value","28","26","1","7","1","0","0","","","","","2","","3","","","1","","","18","","30","8","3","0","0","3","","4","","1","","","","","","","","","18","","2","1","","","","","","gileg101","parnr102","speac103","dunnj104","wilsj106","perkb101","harrc104","joneu101","ellir105","ellir105","perkb101","gileg101","harrc104","wilsj106","dunnj104","joneu101","parnr102","speac103","","19380501","2","NSH02","BLG","l","exhibition","y","1938"
"BLG193805150","PH5","0","0","0","1","0","0","2","5","0","","","","","","","","","","","","","","","","","","","","11","","value","46","44","8","9","2","0","0","","","","","2","","1","0","","0","","0","24","","45","17","4","1","1","12","","4","","4","","","","","","2","","","24","","1","1","0","","","2","","gileg101","parnr102","speac103","dunnj104","wilsj106","perkb101","dunnj104","harrc104","mcdow101","","","","","","","","","","","19380515","0","BAL14","BLG","l","regular","y","1938"
"PH5193805160","PH5","4","","","","","","","","x","","","","","","","","","","","","","","","","","","","","","","value","","","9","","","","","","","","","","","","","","","","","27","","","4","","","","3","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","carts102","","","","","","","","","","19380516","0","CHE02","BLG","w","regular","","1938"
"PH5193805221","PH5","0","0","0","1","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","9","","value","39","37","3","10","0","0","0","","","","","2","","5","","","","","","27","","40","11","3","0","3","11","","2","","2","","","","","","","","","27","15","5","","","","","","","gileg101","parnr102","speac103","dunnj104","wilsj106","perkb101","dixop101","harrc104","missj102","","","","","","","","","","","19380522","1","PHI16","HOM","l","regular","y","1938"
