"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194804110","IN9","1","0","1","1","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","11","","value","43","41","5","12","2","1","0","4","1","0","0","1","0","5","1","0","1","0","4","24","0","37","11","0","2","0","6","5","5","1","4","0","0","0","0","0","2","2","1","24","12","1","0","0","1","0","2","2","mesaa101","ferrc102","neilr101","hairs101","cabrr101","drakr101","merch101","perel101","cabrl101","cabrl101","hairs101","merch101","neilr101","perel101","ferrc102","cabrr101","drakr101","mesaa101","","19480411","0","AUS01","KCM","l","exhibition","y","1948"
"IN9194804150","IN9","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","27","","","2","","","2","12","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480415","0","JAC01","KCM","l","exhibition","","1948"
"BIR194804181","IN9","1","0","0","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","39","37","4","9","1","0","0","4","0","0","0","2","0","2","2","0","0","0","1","24","0","36","8","0","1","0","7","4","4","0","5","0","0","0","0","0","0","0","0","24","3","3","2","0","0","0","0","0","merch101","ferrc102","neilr101","tatug101","hairs101","cabrr101","drakr101","willk103","cathw101","cathw101","hairs101","tatug101","neilr101","willk103","ferrc102","merch101","drakr101","cabrr101","","19480418","1","BIR01","BIR","l","exhibition","y","1948"
"BIR194804182","IN9","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","2","","","","","","","","","","","","","","","","15","","","4","","","","1","1","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","cabrl101","haywb102","","","","","","","","","19480418","2","BIR01","BIR","t","exhibition","","1948"
"BIR194804220","IN9","0","0","1","1","0","5","0","0","6","","","","","","","","","","","","","","","","","","","","","","value","","","13","16","","","","","","","","","","","","","","","","27","","","14","","","","9","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","velaj101","hairs101","","","","","","","","","19480422","0","MTG01","BIR","w","exhibition","","1948"
"BIR194804230","IN9","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","5","","","","0","","","","","","","","","","","","24","","","10","1","","1","3","3","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","blaib103","hairs101","","","","","","","","","19480423","0","NOL01","BIR","l","exhibition","","1948"
"KCM194804240","IN9","2","0","0","3","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","8","9","","","","","","","","","","","","","","","","27","","","6","","","","5","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","cabrl101","hairs101","","","","","","","","","19480424","0","HOU04","KCM","w","exhibition","","1948"
"IN9194804250","IN9","0","0","0","0","2","1","1","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","5","10","","","","","","","","","","","","","","","","27","","","18","","","2","17","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","cohej101","hairs101","","","","","","","","","19480425","0","HOU04","KCM","l","exhibition","","1948"
"KCM194804280","IN9","0","1","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","6","","","","","","","","","","","","","","","","24","","","12","","","","6","","","","","","","","","","","","","24","16","1","3","0","","","","","","","","","","","","","","garca101","piggl101","","","","","","","","","19480428","0","OKC02","KCM","l","exhibition","","1948"
"KCM194804290","IN9","0","0","4","0","1","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","7","6","","","","","","","","","","","","","","","","27","","","2","","","","2","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","bennj102","piggl101","","","","","","","","","19480429","0","OKC02","KCM","w","exhibition","","1948"
