"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG194210111","PRG","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","value","32","1","7","0","1","1","1","0","","0","0","","","0","","","","27","","40","10","","","0","6","","3","","","0","0","0","0","","27","8","2","0","0","0","wadev101","davip102","washk101","diall101","brews101","harrc104","moren101","mackb102","stevw101","moren101","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","stevw101","","19421011","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210111","PRG","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","lower","32","1","7","0","1","1","1","0","","0","","","","0","","","","27","","37","10","","","0","6","","","","","0","0","0","0","","27","8","2","0","0","0","wadev101","davip102","washk101","diall101","brews101","harrc104","moren101","mackb102","stevw101","moren101","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","stevw101","","19421011","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210111","PRG","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","upper","32","1","7","0","1","1","1","0","","0","","","","0","","","","27","","40","10","","","0","6","","","","","0","0","0","0","","27","8","2","0","0","0","wadev101","davip102","washk101","diall101","brews101","harrc104","moren101","mackb102","stevw101","moren101","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","stevw101","","19421011","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210112","PRG","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","5","value","19","1","4","0","0","0","1","0","","0","2","","","1","","","","15","","22","6","","","1","4","","1","","","0","0","0","1","","15","6","1","0","0","0","wadev101","davip102","washk101","mackb102","brews101","harrc104","collu101","diall101","brewc102","brewc102","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","collu101","","19421011","2","LOS02","PIR","L","exhibition","y","1942"
"PRG194210112","PRG","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","5","lower","19","1","4","0","0","0","1","0","","0","","","","1","","","","15","","20","6","","","1","4","","","","","0","0","0","1","","15","6","1","0","0","0","wadev101","davip102","washk101","mackb102","brews101","harrc104","collu101","diall101","brewc102","brewc102","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","collu101","","19421011","2","LOS02","PIR","L","exhibition","y","1942"
"PRG194210112","PRG","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","5","upper","19","1","4","0","0","0","1","0","","0","","","","1","","","","15","","22","6","","","1","4","","","","","0","0","0","1","","15","6","1","0","0","0","wadev101","davip102","washk101","mackb102","brews101","harrc104","collu101","diall101","brewc102","brewc102","mackb102","harrc104","washk101","brews101","davip102","diall101","wadev101","collu101","","19421011","2","LOS02","PIR","L","exhibition","y","1942"
"PRG194210181","PRG","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","value","34","1","9","2","1","0","1","0","","0","2","","","1","","","","27","","42","10","","","0","4","3","4","","8","0","0","0","0","","27","12","1","0","0","0","davip102","willc106","washk101","easth104","mackb102","harrc104","brews101","diall101","moren101","moren101","mackb102","harrc104","willc106","davip102","easth104","washk101","diall101","brews101","","19421018","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210181","PRG","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","lower","34","1","9","2","1","0","1","0","","0","2","","","1","","","","27","","38","10","","","0","4","3","4","","8","0","0","0","0","","27","12","1","0","0","0","davip102","willc106","washk101","easth104","mackb102","harrc104","brews101","diall101","moren101","moren101","mackb102","harrc104","willc106","davip102","easth104","washk101","diall101","brews101","","19421018","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210181","PRG","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","upper","34","1","9","2","1","0","1","0","","0","2","","","1","","","","27","","42","10","","","0","4","3","4","","8","0","0","0","0","","27","12","1","0","0","0","davip102","willc106","washk101","easth104","mackb102","harrc104","brews101","diall101","moren101","moren101","mackb102","harrc104","willc106","davip102","easth104","washk101","diall101","brews101","","19421018","1","LOS02","PIR","L","exhibition","y","1942"
"PRG194210182","PRG","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","4","value","23","2","6","1","0","0","2","0","","0","1","","","0","","","","18","","33","12","","","0","8","8","4","","1","0","0","0","0","","18","9","1","0","0","0","diall101","willc106","washk101","easth104","mackb102","harrc104","moren101","brews101","brewc102","brewc102","mackb102","harrc104","willc106","brews101","easth104","washk101","diall101","moren101","","19421018","2","LOS02","PIR","L","exhibition","y","1942"
