"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG194210111","PIR","4","0","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","7","value","37","6","10","1","0","0","6","0","","0","3","","","0","","","","27","","32","7","","","1","1","1","0","","","0","0","0","0","","27","13","1","1","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bartl102","hughr101","dappc101","frenl101","frenl101","dappc101","dahlb101","hughr101","fernn101","welll101","bartl102","lowrp101","hermb102","","19421011","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210111","PIR","4","0","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","7","lower","37","6","10","1","0","0","6","0","","0","","","","0","","","","27","","32","7","","","1","1","1","","","","0","0","0","0","","27","13","1","1","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bartl102","hughr101","dappc101","frenl101","frenl101","dappc101","dahlb101","hughr101","fernn101","welll101","bartl102","lowrp101","hermb102","","19421011","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210111","PIR","4","0","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","7","upper","37","6","10","1","0","0","6","0","","0","","","","0","","","","27","","32","7","","","1","1","1","","","","0","0","0","0","","27","13","1","1","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bartl102","hughr101","dappc101","frenl101","frenl101","dappc101","dahlb101","hughr101","fernn101","welll101","bartl102","lowrp101","hermb102","","19421011","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210112","PIR","0","0","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","3","value","20","4","6","1","0","1","4","1","","0","1","","","2","","","","15","","21","4","","","0","1","","2","","","0","0","0","0","","15","5","2","0","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bellf102","hughr101","partr101","florj101","florj101","partr101","dahlb101","hughr101","fernn101","welll101","bellf102","lowrp101","hermb102","","19421011","2","LOS02","PRG","W","exhibition","y","1942"
"PRG194210112","PIR","0","0","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","3","lower","20","4","6","1","0","1","4","1","","0","","","","2","","","","15","","19","4","","","0","1","","","","","0","0","0","0","","15","5","2","0","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bellf102","hughr101","partr101","florj101","florj101","partr101","dahlb101","hughr101","fernn101","welll101","bellf102","lowrp101","hermb102","","19421011","2","LOS02","PRG","W","exhibition","y","1942"
"PRG194210112","PIR","0","0","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","3","upper","20","4","6","1","0","1","4","1","","0","","","","2","","","","15","","21","4","","","0","1","","","","","0","0","0","0","","15","5","2","0","0","0","lowrp101","welll101","dahlb101","hermb102","fernn101","bellf102","hughr101","partr101","florj101","florj101","partr101","dahlb101","hughr101","fernn101","welll101","bellf102","lowrp101","hermb102","","19421011","2","LOS02","PRG","W","exhibition","y","1942"
"PRG194210181","PIR","0","1","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","value","38","4","10","1","2","0","3","0","","0","4","","","1","","","","27","","36","9","","","0","1","1","2","","2","0","0","0","0","","27","12","0","2","0","0","lowrp101","pridj101","novil101","fernn101","dahlb101","stril101","hughr101","partr101","frenl101","frenl101","partr101","dahlb101","hughr101","pridj101","stril101","novil101","lowrp101","fernn101","","19421018","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210181","PIR","0","1","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","lower","38","4","10","1","2","0","3","0","","0","4","","","1","","","","27","","34","9","","","0","1","1","2","","2","0","0","0","0","","27","12","0","2","0","0","lowrp101","pridj101","novil101","fernn101","dahlb101","stril101","hughr101","partr101","frenl101","frenl101","partr101","dahlb101","hughr101","pridj101","stril101","novil101","lowrp101","fernn101","","19421018","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210181","PIR","0","1","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","upper","38","4","10","1","2","0","3","0","","0","4","","","1","","","","27","","36","9","","","0","1","1","2","","2","0","0","0","0","","27","12","0","2","0","0","lowrp101","pridj101","novil101","fernn101","dahlb101","stril101","hughr101","partr101","frenl101","frenl101","partr101","dahlb101","hughr101","pridj101","stril101","novil101","lowrp101","fernn101","","19421018","1","LOS02","PRG","W","exhibition","y","1942"
"PRG194210182","PIR","0","1","0","0","2","5","","","","","","","","","","","","","","","","","","","","","","","7","value","29","8","12","1","0","0","6","0","","0","4","","","0","","","","18","","24","6","","","0","2","2","1","","2","0","0","0","0","","18","10","1","1","0","1","bellf102","pridj101","novil101","hermb102","bartl102","stril101","welll101","millf107","florj101","florj101","millf107","bartl102","stril101","pridj101","welll101","novil101","bellf102","hermb102","","19421018","2","LOS02","PRG","W","exhibition","y","1942"
