"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NY5194305161","NY6","NY5","NYC16","19430516","1","","","","","","","","11000","","","","","","","","","gholb901","cockp101","","moorw901","","","barnd101","adame101","","regular","12","2","NY6","NY5","y","both","y","y","1943"
"NY5194305162","NY6","NY5","NYC16","19430516","2","","","","","","","","11000","","","","","","","","","cockp101","moorw901","","gholb901","","","","","","regular","5","5","","","y","both","y","y","1943"
"NY6194305231","BLG","NY6","NYC16","19430523","1","","day","","","","","","8000","","","","","","","","","mccrf901","gholb901","","moorw901","","","barnd101","byrdb101","","regular","2","9","NY6","BLG","y","both","y","y","1943"
"NY6194305232","BLG","NY6","NYC16","19430523","2","","day","","","","","","8000","","","","","","","","","mccrf901","gholb901","","moorw901","","","fernr101","cartc102","andeb106","regular","3","10","NY6","BLG","y","both","y","y","1943"
"PH5194305290","NY6","PH5","PHI17","19430529","0","","","","","","","","","","","","","","","","","","","","","","","andeb106","buchc101","","regular","9","3","NY6","PH5","y","both","y","y","1943"
"NY6194305302","NW2","NY6","NYC14","19430530","2","","","","","","","","11000","","","","","","","","","moorw901","gholb901","cockp101","","","","barnd101","day-l101","","regular","1","11","NY6","NW2","y","both","y","y","1943"
"PH5194305311","NY6","PH5","PHI17","19430531","1","","day","","","","","","","","","","","","","","","forbf901","cockp101","","","","","keyer101","howac102","","regular","5","10","PH5","NY6","y","both","y","y","1943"
"PH5194305312","NY6","PH5","PHI17","19430531","2","","day","","","","","","","","","","","","","","","forbf901","cockp101","","","","","howac102","buchc101","","regular","10","4","NY6","PH5","y","both","y","y","1943"
"NY6194306010","HOM","NY6","NOR02","19430601","0","","night","","","","","","1800","","","","","","","","","","","","","","","shiec102","coimp101","","regular","4","3","HOM","NY6","y","p","","","1943"
"NY6194306020","HOM","NY6","NOR02","19430602","0","","night","","","","","","","","","","","","","","","","","","","","","browr103","boonl102","","regular","13","2","HOM","NY6","y","p","","","1943"
"NY6194306030","HOM","NY6","NPN01","19430603","0","","night","","","","","","","","","","","","","","","","","","","","","westo102","calhl101","","regular","9","4","HOM","NY6","","p","","","1943"
