"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG192601160","PIR","0","0","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","6","","value","35","31","2","7","1","0","1","2","1","0","0","3","0","6","1","1","2","0","1","24","0","33","11","2","0","2","4","4","1","0","6","0","0","0","0","0","2","2","0","24","8","2","1","0","0","0","2","2","murrb101","pirrj101","hawkc101","cox-d101","hermb102","sawyc101","mcmuh101","raded104","dellw101","dellw101","mcmuh101","hawkc101","sawyc101","raded104","murrb101","pirrj101","cox-d101","hermb102","","19260116","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192601170","PIR","0","0","0","2","0","2","0","1","2","0","0","0","","","","","","","","","","","","","","","","","8","","value","51","46","7","9","2","0","0","5","0","1","1","3","1","9","1","0","1","0","4","34","0","56","12","4","0","0","8","7","8","2","3","2","0","0","0","0","1","0","0","34","17","4","2","0","0","0","1","0","murrb101","raded104","hawkc101","stenc101","cox-d101","hermb102","sawyc101","cookl101","pierb103","pierb103","cookl101","hawkc101","sawyc101","raded104","murrb101","stenc101","cox-d101","hermb102","","19260117","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192610230","PIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","","","","","0","","","","","","","","","","","","24","","","2","1","","1","9","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","oldhr101","","","","","","","","","","19261023","0","LOS05","PRG","l","exhibition","","1926"
"PRG192610240","PIR","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","37","36","1","9","3","0","1","","0","","0","1","","7","0","","","","","24","","38","17","3","0","0","9","0","4","","1","0","0","0","2","","2","","1","24","16","1","5","0","1","0","2","","hanef101","murrb101","meusb101","hermb102","meusi101","hawkc101","rawlj101","bassj102","koupl101","koupl101","bassj102","hermb102","rawlj101","hanef101","murrb101","meusb101","hawkc101","meusi101","","19261024","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192611130","PIR","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","36","32","1","5","1","0","0","","0","","0","4","","2","0","","","","","24","","28","3","1","0","1","2","0","1","","1","0","0","0","0","","1","","0","24","12","0","0","0","0","0","1","","murrb101","rawlj101","meusi101","picke101","fonsl101","hawkc101","bodip101","thomp101","koupl101","koupl101","thomp101","hawkc101","rawlj101","fonsl101","murrb101","bodip101","picke101","meusi101","","19261113","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192611140","PIR","2","1","2","3","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","8","","value","44","41","9","16","5","0","1","","1","","0","2","","11","1","","","","","24","","46","16","2","1","0","14","0","3","","1","1","0","0","2","","0","","0","24","12","6","1","0","0","0","0","","murrb101","rawlj101","hawkc101","meusi101","fonsl101","picke101","bodip101","mcmuh101","ludow101","ludow101","mcmuh101","hawkc101","rawlj101","fonsl101","murrb101","bodip101","picke101","meusi101","","19261114","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192612051","PIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","","value","34","34","0","6","1","0","0","","0","","0","0","","3","0","","","","","24","","32","8","2","0","0","2","0","0","","9","0","0","0","1","","2","","0","24","11","2","1","0","0","0","2","","murrb101","picke101","hawkc101","fonsl101","meusi101","bodip101","rawlj101","mcmuh101","wilkr101","wilkr101","mcmuh101","hawkc101","rawlj101","fonsl101","murrb101","bodip101","picke101","meusi101","","19261205","1","LOS05","PRG","l","exhibition","y","1926"
"PRG192612052","PIR","1","2","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","4","","value","29","28","4","11","5","0","0","","1","","0","0","","1","0","","","","","21","","28","5","3","0","0","0","0","2","","3","0","0","0","2","","0","","0","21","6","1","1","0","0","0","0","","murrb101","picke101","hawkc101","fonsl101","meusi101","bodip101","rawlj101","mcmuh101","koupl101","koupl101","mcmuh101","hawkc101","rawlj101","fonsl101","murrb101","bodip101","picke101","meusi101","","19261205","2","LOS05","PRG","w","exhibition","y","1926"
"PRG192612190","PIR","0","3","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","5","","value","41","38","3","9","0","0","1","","0","","0","3","","6","0","","","","","32","","45","7","1","0","1","4","0","8","","3","1","0","1","2","","2","","0","32","15","1","0","0","0","0","2","","murrb101","picke101","hawkc101","fonsl101","huffi101","bodip101","rawlj101","mcmuh101","ludow101","ludow101","mcmuh101","hawkc101","rawlj101","fonsl101","murrb101","bodip101","picke101","huffi101","","19261219","0","LOS05","PRG","l","exhibition","y","1926"
"PRG192612250","PIR","1","0","0","1","0","0","0","2","0","0","2","0","","","","","","","","","","","","","","","","","6","","value","48","46","6","9","2","0","1","","1","","0","1","","5","1","","","","","36","","53","18","4","0","0","6","0","4","","19","0","0","0","0","","2","","0","36","13","3","0","0","0","0","2","","murrb101","picke101","hawkc101","meusi101","sawyc101","bodip101","rawlj101","mcmuh101","wilkr101","wilkr101","mcmuh101","hawkc101","rawlj101","sawyc101","murrb101","bodip101","picke101","meusi101","","19261225","0","LOS05","PRG","t","exhibition","y","1926"
