"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"KCM194504040","CAG","KCM","FTW01","19450404","0","","night","","","","","","1000","","","","","","","","","","","","","","","","","","exhibition","3","2","CAG","KCM","","","","","1945"
"BIR194504081","KCM","BIR","BIR01","19450408","1","","day","","","","","","","","","","","","","","","","","","","","","mcdab101","markj101","","exhibition","7","0","KCM","BIR","y","both","y","y","1945"
"BIR194504082","KCM","BIR","BIR01","19450408","2","","day","7","","","","","","","","","","","","","","","","","","","","gipsa101","wylis101","","exhibition","0","2","BIR","KCM","y","both","","","1945"
"BIR194504090","KCM","BIR","MTG01","19450409","0","","night","","","","","","2500","","","","","","","","","","","","","","","locke101","newbj101","","exhibition","5","4","KCM","BIR","y","both","","","1945"
"BIR194504100","KCM","BIR","MTG01","19450410","0","","night","","","","","","","","","","","","","","","","","","","","","carru101","boona101","","exhibition","10","8","KCM","BIR","y","both","","","1945"
"KCM194504120","CAG","KCM","HOU04","19450412","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","3","KCM","CAG","","","","","1945"
"MEM194504130","KCM","MEM","LRK02","19450413","0","","night","","","","","","1500","","","","","","","","","","","","","","","matcj101","chilu102","","exhibition","13","1","KCM","MEM","","both","","","1945"
"KCM194504140","CAG","KCM","DAL01","19450414","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","8","KCM","CAG","","","","","1945"
"MEM194504150","KCM","MEM","MEM02","19450415","0","","","","","","","","","","","","","","","","","buntw901","ashfe901","","","","","jonea103","lamaj102","","exhibition","8","9","MEM","KCM","y","both","y","y","1945"
"MEM194504170","KCM","MEM","MEM03","19450417","0","","night","","","","","","","","","","","","","","","","","","","","","locke101","chate101","","exhibition","11","4","KCM","MEM","y","both","","","1945"
"KCM194504220","CIA","KCM","NOL01","19450422","0","","","","","","","98","","","","","","","","","","lewiu901","joneu901","taylb108","auguu901","","","smith111","willj112","","exhibition","0","4","KCM","CIA","y","both","y","y","1945"
"KCM194504250","CIA","KCM","HOU04","19450425","0","","","","","","","","","","","","","","","","","","","","","","","mcdab101","davir103","","exhibition","2","3","KCM","CIA","y","both","","","1945"
"KCM194504260","CIA","KCM","HOU04","19450426","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","5","3","CIA","KCM","","","","","1945"
"CIA194504270","KCM","CIA","SAT01","19450427","0","","night","","","","","","1232","","","","","","","","","","","","","","","smito102","wylis101","","exhibition","7","8","CIA","KCM","y","both","","","1945"
"KCM194504280","CIA","KCM","SAT01","19450428","0","","night","","","","","","993","","","","","","","","","","","","","","","","","","exhibition","8","4","CIA","KCM","","","","","1945"
"KCM194504290","CIA","KCM","HOU04","19450429","0","","night","","","","","","","","","","","","","","","","","","","","","mcdab101","davir103","","exhibition","2","4","KCM","CIA","y","both","","","1945"
"CIA194504300","KCM","CIA","HOU04","19450430","0","","","","","","","","","","","","","","","","","","","","","","","wilsf104","wylis101","","exhibition","7","8","CIA","KCM","y","both","","","1945"
"CIA194505020","KCM","CIA","FTW01","19450502","0","","","","","","","","4000","","","","","","","","","","","","","","","mcdab101","","","exhibition","10","2","KCM","CIA","y","both","","","1945"
"KCM194505030","CIA","KCM","DAL01","19450503","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","11","KCM","CIA","y","both","","","1945"
"KCM194505040","CIA","KCM","OKC02","19450504","0","","night","","","","","","2500","","","","","","","","","","","","","","","wylis101","smito102","","exhibition","9","10","KCM","CIA","y","both","y","y","1945"
